game_id,rated,start_time,end_time,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
mxmDuHrg,TRUE,1501150000000,1501150000000,63,resign,white,10+0,gramps,1866,betweentwopawns,1734,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7 Nbd2 Qb6 Nb3 c4 Nbd2 Nh6 Be2 Nf5 O-O Be7 Re1 f6 exf6 Bxf6 Nf1 Nce7 Ng3 O-O Nh5 Be8 Nxf6+ Rxf6 Ne5 Ng6 Bg4 Qc7 Bg5 Rf8 h4 Nfxh4 Bxe6+ Kh8 Bxd5 Nxe5 Rxe5 Bf7 Bxf7 Qxf7 Bxh4 g5 Rxg5 Qf4 Qg4 Qxg4 Rxg4 Rf5 Re1 Raf8 Re7 h5 Rgg7 Rf3 Rh7+,C02,French Defense: Advance Variation |  Euwe Variation,10
owrUNm8q,TRUE,1501150000000,1501150000000,44,resign,white,10+0,betweentwopawns,1722,adil_undeniable,1756,Nf3 e6 d4 d5 c4 Nf6 e3 c6 Bd3 b6 Nc3 Bb7 Bd2 Nbd7 Qc2 Bd6 cxd5 cxd5 Nb5 Rc8 Nxd6+ Ke7 Nxc8+ Qxc8 Qxc8 Rxc8 O-O a6 Bc3 b5 Ne5 Nxe5 dxe5 Nd7 f4 g6 Bd4 Kf8 Rac1 Rd8 Rc7 Bc8 Rfc1 Ke7,A04,Zukertort Opening: Queen's Gambit Invitation,2
BmrB4MWv,TRUE,1501100000000,1501100000000,81,resign,black,25+0,betweentwopawns,1740,amaral22,1496,e4 e5 f4 exf4 Nf3 d5 exd5 Nf6 Bb5+ c6 dxc6 Qe7+ Qe2 Qxe2+ Kxe2 Nxc6 Bxc6+ bxc6 Re1 Bd6 Kf1+ Be6 Nc3 O-O d3 h6 Ne4 Nxe4 dxe4 Rad8 b3 Bb4 Bxf4 Bxe1 Nxe1 g5 Be3 f5 e5 Rf7 Nd3 f4 Bc5 Rd5 Re1 a5 Bd6 f3 Bc5 fxg2+ Kxg2 Kg7 Re3 Kg6 c4 Rd8 Bd6 Re8 Nc5 Rf4 Nxe6 Rxe6 Kg3 h5 a4 h4+ Kg2 Rd4 Rf3 g4 Re3 Rdxd6 exd6 Rxe3 Kf2 Rxb3 c5 Kf5 Ke2 Ke6 d7,C36,King's Gambit Accepted |  Abbazia Defense,8
sDymtkbv,TRUE,1501100000000,1501100000000,164,mate,black,10+0,betweentwopawns,1750,tonycitrini,1804,Nf3 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 d4 e6 Bg5 Be7 Qd2 a6 O-O-O b5 Ne5 Nbd7 Nc6 Qc7 Nxe7 Kxe7 Bxf6+ Nxf6 Kb1 Re8 Rc1 Qb6 h3 Kf8 g4 b4 Na4 Qa5 b3 Ne4 Qe3 Bd7 Nc5 Nxc5 dxc5 Bc6 Qd4 e5 Qd3 d4 f3 g6 e4 Qc7 Qd2 Reb8 Qh6+ Kg8 Bc4 a5 Bd5 a4 Qd2 axb3 Bxb3 Ra3 Rc4 Qa5 Rh2 Ba4 Bxa4 Rxa4 Qb2 b3 Rxa4 Qxa4 a3 Qc4 Qc1 Qd3+ Kb2 Qb5 c6 Rc8 c7 Qb7 Qd1 Qxc7 Qxb3 Qc1+ Ka2 Rc3 Qb8+ Kg7 Qxe5+ Kg8 Qe8+ Kg7 Qe5+ Kf8 Qb8+ Kg7 Qb2 Qe3 Rd2 h5 Re2 Qxf3 e5 Rxa3+ Qxa3 Qxe2+ Qb2 Qxe5 Kb3 Qb5+ Kc2 Qxb2+ Kxb2 Kf6 Kc2 Ke5 Kd3 hxg4 hxg4 f5 gxf5 gxf5 Ke2 Ke4 Kd2 f4 Ke2 f3+ Kf2 Kd3 Kxf3 Kc2 Ke2 d3+ Ke1 d2+ Ke2 d1=Q+ Ke3 Kc3 Ke4 Qd3+ Ke5 Kc4 Kf4 Kd4 Kg4 Ke4 Kg5 Qf3 Kg6 Ke5 Kg7 Qf5 Kg8 Ke6 Kh8 Kf6 Kg8 Kg6 Kh8 Qf8#,A09,Reti Opening,3
VeOYxcWE,TRUE,1501070000000,1501070000000,52,mate,black,10+0,betweentwopawns,1757,platonovich,1893,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 bxc6 Bc4 Qe7 Nc3 Nf6 Bg5 d6 Bxf6 Qxf6 O-O O-O a3 Be6 Bd3 Bd4 Qd2 Bxc3 bxc3 c5 c4 Bd7 Rab1 Bc6 Qa5 Qe7 f4 Rfc8 Qa6 Qd7 e5 dxe5 fxe5 g6 Kh1 Qe6 Rf6 Rab8 h3 Rxb1+ Kh2 Qxe5+ g3 Rh1#,C45,Scotch Game: Classical Variation,8
v8Actz9l,TRUE,1501070000000,1501070000000,95,mate,white,10+0,betweentwopawns,1746,setromenggolo,1743,Nf3 g6 e4 Bg7 d4 e6 c4 Nc6 Nc3 Nf6 e5 Ng8 Be3 Nge7 Qd2 d5 c5 Na5 Nxd5 Nxd5 Qxa5 Nxe3 fxe3 f5 Bb5+ Bd7 Bxd7+ Qxd7 Qb4 Bh6 Qxb7 O-O Qb3 Rab8 Qc3 Rb5 a4 Rb7 b4 Qc6 b5 Qe4 Ke2 c6 Qd3 Qg4 Rhg1 cxb5 axb5 Rfb8 Rab1 g5 h3 Qg3 Qc4 Kf7 c6 Rc7 d5 g4 dxe6+ Kg6 hxg4 fxg4 Qe4+ Kg7 Ne1 Re8 b6 axb6 Rxb6 Rxe6 Rb7 Rxc6 Rxc7+ Rxc7 e6 Qh2 Rf1 g3 Qe5+ Kg8 Qxc7 Qh5+ Rf3 Qb5+ Nd3 Qh5 Qxg3+ Kh8 Qb8+ Kg7 Qf8+ Kg6 Qf6#,A04,Zukertort Opening: Kingside Fianchetto,2
3e6n17Nm,TRUE,1501070000000,1501070000000,90,mate,black,10+1,sirrezack,1534,betweentwopawns,1740,e4 e6 Nc3 d5 e5 c5 d4 Nc6 Be3 Qb6 b3 Bd7 g3 cxd4 Na4 Qa5+ Bd2 Bb4 Nf3 Bxd2+ Qxd2 Qxd2+ Kxd2 b6 Bb5 Nge7 Rad1 Ng6 Bxc6 Bxc6 Rhe1 Bxa4 bxa4 Ne7 Nxd4 Rc8 f4 a6 Nb3 O-O h4 a5 g4 Rc4 Rf1 Rfc8 Rc1 Ng6 f5 Nxe5 fxe6 fxe6 g5 Rxh4 Rce1 Nc4+ Kc1 Rg4 Rxe6 Rxg5 Nd4 Rg6 Re7 Rf8 Rfe1 Rgf6 Ne6 Rc8 Rxg7+ Kh8 Rh1 h6 Re7 Ne3 Rg1 Rxc2+ Kb1 Rc8 Rgg7 Rf1+ Kb2 Rc2+ Ka3 Nc4+ Kb3 Rb2+ Kc3 Rc1+ Kd4 Rd2#,C00,French Defense: Queen's Knight,3
VppaVrA9,TRUE,1501070000000,1501070000000,49,mate,white,10+0,artgalai11,1498,betweentwopawns,1759,h4 e6 g3 d5 Bh3 c5 d3 Nc6 c3 Qb6 a3 Nh6 Bxh6 gxh6 Nf3 Be7 b4 cxb4 axb4 Bf6 Qa4 Bd7 Na3 Bxc3+ Kf1 Bxa1 b5 Ne5 Nxe5 Bxe5 Kg2 a6 Rb1 Ke7 Qb4+ Bd6 Qb3 Bxa3 Qxa3+ Ke8 f4 Bxb5 Rxb5 Qxb5 f5 Qc6 f6 Rg8 Qe7#,A00,Kadas Opening,1
pDFusaIG,TRUE,1501060000000,1501070000000,35,resign,white,10+0,chippy2,1672,betweentwopawns,1774,e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 cxd4 axb4 dxc3 bxc3 Qc7 Bf4 Qxc3+ Bd2 Qxe5+ Be2 Nf6 Nf3 Qd6 O-O Ne4 Re1 Nxd2 Qxd2 Nc6 c3 Ne5 Nxe5 Qxe5 Bb5+ Bd7 Bxd7+,C18,French Defense: Winawer Variation |  Maroczy-Wallis Variation,12
llzca2RX,TRUE,1500750000000,1500750000000,72,mate,black,10+0,marcelo1957,1932,betweentwopawns,1757,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Bg5 Be7 Nxf6+ Bxf6 Bxf6 Qxf6 Nf3 b6 Bb5+ c6 Bd3 Ba6 O-O Bxd3 Qxd3 Nd7 Qa3 c5 dxc5 Nxc5 b4 Nd7 Rad1 Ne5 Nxe5 Qxe5 Rfe1 Qf6 b5 Qe7 Qg3 O-O Rd4 Rad8 Rg4 g6 a4 Qd6 Qe3 Qd1 h3 Qxc2 Rh4 Qd2 Qe4 Rd5 Re3 Rf5 Rf3 Qd1+ Kh2 Rxf3 gxf3 Rd8 Qc6 Qd2 Kg2 h5 Qe4 Qg5+ Kf1 Rd1+ Ke2 Qd2#,C03,French Defense: Tarrasch Variation,5
wIc6WKuo,TRUE,1500750000000,1500750000000,89,resign,white,10+0,betweentwopawns,1742,psyko03,1856,Nf3 Nf6 d4 g6 c4 Bg7 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 O-O Bc4 c5 Bf4 Nc6 Ne5 Nxe5 Bxe5 Bxe5 dxe5 Qa5 Qb3 a6 O-O b5 Bd5 Rb8 c4 e6 Bc6 Qb6 cxb5 axb5 Bxb5 Qxb5 Qxb5 Rxb5 a4 Rb4 f3 Ba6 Rfb1 Rfb8 Rc1 c4 Ra3 Rb3 Rxb3 cxb3 Rb1 Kg7 Kf2 Rb4 Ke3 Bc4 Kd4 Bf1+ Kc3 Rc4+ Kxb3 Rc8 Rxf1 Rb8+ Ka3 Rc8 Rf2 Rc3+ Kb4 Rc8 a5 f6 exf6+ Kxf6 a6 Ra8 Ka5 Ke5 Kb6 Kd6 Kb7 Rg8 a7 Rg7+ Kb6 Re7 a8=Q,D85,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,13
jujEYfza,FALSE,1499730000000,1499730000000,36,resign,black,20+15,aliwooolf,1500,scorchedturf,1425,e4 c5 Nf3 d6 Be2 Nc6 Nc3 e6 d4 b6 Bb5 Bb7 d5 exd5 exd5 Ne7 dxc6 Bxc6 Bxc6+ Nxc6 Qe2+ Be7 Nd5 O-O Nxe7+ Nxe7 Bg5 f6 Qe6+ Kh8 Bf4 Ng6 Qe5 Re8 Qxe8+ Qxe8+,B50,Sicilian Defense,4
Hp50pzP7,FALSE,1499730000000,1499730000000,35,resign,white,20+15,scorchedturf,1425,aliwooolf,1500,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d5 Nc3 e6 Bb5 Bd7 exd5 Bb4 dxc6 Bxc6 Nxc6 Qxd1+ Kxd1 Bxc3 bxc3 a6 Ba4 b5 Bb3 Rc8 Ba3 Rxc6 Re1 Nf6 Kd2 Ng4 c4 bxc4 Ba4,B32,Sicilian Defense: Nimzo-American Variation,8
ex5BSL34,TRUE,1498520000000,1498520000000,21,resign,white,15+15,scorchedturf,1417,tegedor,1326,d4 Nf6 c4 d6 Nc3 g6 e4 e5 dxe5 dxe5 Qxd8+ Kxd8 Bg5 Bg7 O-O-O+ Nd7 Nf3 Ke7 Nd5+ Ke6 Nxc7+,A53,Old Indian Defense,4
J6QB5DDp,TRUE,1498180000000,1498190000000,105,resign,white,15+15,travis_arnold11,1403,scorchedturf,1428,e4 c5 e5 Nc6 f4 e6 b3 d6 Bb2 g6 Nf3 Bg7 Bb5 Bd7 Bxc6 Bxc6 O-O dxe5 fxe5 Qc7 d4 Rd8 Re1 cxd4 Bxd4 Nh6 Qe2 Bxf3 Qxf3 Rxd4 Nc3 Bxe5 Nb5 Bxh2+ Kh1 Qc5 Nxd4 Qxd4 Kxh2 Ng4+ Kg3 Ne5 Qe4 Qc3+ Qe3 Qxe3+ Rxe3 f6 Rc3 O-O Rc7 Rf7 Rxf7 Kxf7 c4 h5 Kh4 Kg7 Rd1 Kh6 Rd6 g5+ Kh3 g4+ Kh4 Ng6+ Kg3 h4+ Kxg4 f5+ Kh3 Kh5 Rxe6 Nf4+ Kh2 Nxe6 g3 f4 gxh4 Kxh4 Kg2 Nd4 Kf2 f3 b4 Kg4 a4 Nb3 c5 b6 c6 Nd2 c7 Ne4+ Ke3 f2 c8=Q+ Kg3 Qg8+ Kh2 Qf7 Kg2 Qf3+ Kg1 Ke2,B20,Sicilian Defense,2
Ahas21aJ,TRUE,1498180000000,1498180000000,15,resign,black,15+15,scorchedturf,1437,davilaff,1458,d4 d5 c4 Nf6 Nc3 e6 Bg5 Bb4 Qc2 Nc6 a3 h6 Bd2 Nxd4 e3,D50,Queen's Gambit Declined: Modern Variation,7
zSZyG6uk,TRUE,1498180000000,1498180000000,21,mate,white,15+15,davilaff,1446,scorchedturf,1448,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 d3 Ngf6 Bg5 e5 O-O h6 c3 hxg5 Qb3 b6 Nxg5 Ng4 Qxf7#,B52,Sicilian Defense: Canal Attack |  Main Line,6
HKaACDz5,TRUE,1498170000000,1498170000000,46,resign,white,15+15,scorchedturf,1441,jermius,1331,d4 d5 c4 e6 Nc3 Nf6 Nf3 Bb4 e3 Ne4 Qc2 Nc6 Bd3 f6 O-O e5 cxd5 exd4 Nxe4 dxe3 Bxe3 Qxd5 Rfd1 O-O Nxf6+ Rxf6 Bxh7+ Kf7 Rxd5 Be6 Ne5+ Ke7 Bc5+ Bxc5 Qxc5+ Ke8 Bg6+ Rxg6 Nxg6 Bxd5 Qf8+ Kd7 Qxa8 Nb4 Rd1 c6,E20,Nimzo-Indian Defense: Ragozin Variation,8
ABI4GphJ,TRUE,1498100000000,1498100000000,42,resign,black,15+15,davilaff,1470,scorchedturf,1428,e4 c5 Bc4 e6 Nf3 d5 Bb5+ Nc6 Bxc6+ bxc6 exd5 cxd5 O-O Nf6 d3 Bd6 c4 O-O Bg5 h6 cxd5 exd5 Nc3 hxg5 Nxg5 Ng4 h4 f6 Qb3 fxg5 Nxd5 Be6 Rfe1 Bxd5 Qxd5+ Kh8 Re6 Bh2+ Kh1 Qxd5 Rg6 Rxf2,B20,Sicilian Defense: Bowdler Attack,3
GTQfXOMT,TRUE,1498100000000,1498100000000,63,mate,white,15+15,scorchedturf,1415,davilaff,1484,d4 Nc6 d5 Nb4 e4 d6 c4 Bg4 Qa4+ c6 Qxb4 c5 Qxb7 Qa5+ Bd2 Qd8 Qc6+ Bd7 Qb7 g6 Bc3 f6 g3 e6 dxe6 Bxe6 Bh3 Bxc4 Qc6+ Kf7 Nf3 Ne7 Qb7 d5 Nbd2 dxe4 Nxe4 Qd3 Bf1 Qxf3 Bxc4+ Kg7 Bxf6+ Kh6 Bg5+ Kg7 Bf6+ Kh6 O-O Nf5 Qxa8 Qg4 Bxh8 Nh4 Qxf8+ Kh5 Nf6+ Kg5 Nxg4 Kxg4 Qf4+ Kh3 Qxh4#,A40,Mikenas Defense,2
ATKUSaHn,TRUE,1497920000000,1497920000000,62,resign,white,15+15,scorchedturf,1402,equivocation,1495,c4 g6 g3 Bg7 Bg2 d6 Nc3 a6 d3 Bxc3+ bxc3 f5 e4 Nf6 Nh3 fxe4 dxe4 Nxe4 Bxe4 Bxh3 Bxb7 Ra7 Bd5 c6 Be4 Qa5 Bb2 Qe5 Qe2 Bg2 Rg1 Qxe4 Qxe4 Bxe4 O-O-O Rf8 f4 Nd7 Rd4 Nc5 Rgd1 Kd7 Ba3 Nb7 Rxe4 c5 Rde1 Rf7 Kb2 Na5 g4 Rb7+ Ka1 Kc6 Rb1 d5 cxd5+ Kxd5 Re5+ Kc4 Rxc5+ Kd3,A10,English Opening: Great Snake Variation,2
yT58j7VZ,TRUE,1497830000000,1497830000000,96,resign,black,15+15,jermius,1345,scorchedturf,1392,e4 c5 Nc3 Nc6 Bc4 e6 Nf3 b6 d4 Bb7 d5 exd5 exd5 Na5 Qe2+ Qe7 d6 Qxe2+ Nxe2 Nxc4 O-O Bxd6 Re1 Ne7 Nc3 O-O Nb5 Rfe8 b3 a6 bxc4 axb5 cxb5 Ra4 Bd2 Re4 Ng5 Be5 Nxe4 Bxa1 Nd6 Kf8 Nxb7 Nc8 Rxa1 Re2 Bf4 Rxc2 Nd6 Nxd6 Bxd6+ Ke8 Re1+ Kd8 g3 Rxa2 Re7 Ra1+ Kg2 Rd1 Bxc5 bxc5 Rxf7 c4 Rf3 Kc7 Rc3 d5 Kf3 Kb6 Ke2 Rb1 Kd2 Kxb5 Kc2 Rh1 h4 Rf1 f4 h5 Kd2 d4 Rc1 Rxc1 Kxc1 c3 Kc2 Kc4 f5 d3+ Kd1 c2+ Kd2 Kd4 Kc1 Kc3,B25,Sicilian Defense: Closed Variation |  Traditional,4
W3ZeuIoj,TRUE,1497830000000,1497830000000,33,mate,white,15+15,meru,1420,scorchedturf,1403,d4 Nf6 c4 g6 Nc3 Bg7 Bf4 d6 e4 O-O Nf3 h6 e5 Nfd7 Qd2 dxe5 Bxh6 exd4 Bxg7 Kxg7 Qxd4+ Nf6 Qh4 Qd7 Ng5 Rh8 Qf4 Rd8 Nd5 Nxd5 Qxf7+ Kh8 Qh7#,E61,King's Indian Defense,6
gQsLcxGT,TRUE,1497830000000,1497830000000,37,resign,white,15+15,faisal_khan,1556,scorchedturf,1410,e4 c5 Bc4 e6 Bb5 a6 Ba4 b5 c3 bxa4 Qxa4 Bb7 e5 Bc6 Qg4 Nh6 Qg3 d6 f3 d5 Ne2 Nd7 O-O Be7 Qxg7 Bf8 Qxh8 f6 Qxh7 fxe5 f4 exf4 Rxf4 Nf6 Qg6+ Kd7 Rxf6,B20,Sicilian Defense: Bowdler Attack,3
rBQ0hb3h,TRUE,1497830000000,1497830000000,43,mate,white,15+15,sellout,1507,scorchedturf,1418,d4 Nf6 Nf3 g6 Bf4 Bg7 e3 O-O Nc3 d6 Be2 a6 h4 h5 e4 Re8 Qd2 e5 Bh6 b6 Bxg7 Kxg7 O-O-O c5 Ng5 cxd4 Nd5 Nxd5 exd5 b5 Rh3 Bxh3 gxh3 Nd7 Rg1 Nc5 Bxh5 gxh5 Ne6+ Kf6 Nxd8 Rexd8 Qg5#,A48,London System,5
kMud1D5Z,TRUE,1497830000000,1497830000000,47,mate,white,15+15,scorchedturf,1410,hostvghost,1300,e4 b6 d4 Bb7 Nc3 Nf6 Bd3 d5 e5 Ne4 Nf3 h6 O-O e6 Re1 Be7 Nxe4 dxe4 Bxe4 Bxe4 Rxe4 O-O c3 c5 g3 Nc6 Be3 cxd4 cxd4 Rc8 Qd2 Bb4 Qd1 Qd7 a3 Qd5 Rg4 Rfd8 Bxh6 Kh7 Be3 Rh8 axb4 Nxb4 Rxa7 f5 Raxg7#,B00,Owen Defense,2
k5RRigrS,TRUE,1497800000000,1497800000000,63,resign,white,15+15,scorchedturf,1398,dfuz6,1416,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6 Re1 Be7 c3 O-O d4 exd4 cxd4 Bg4 d5 Bxf3 Qxf3 Nd4 Qg3 Nh5 Qg4 g6 Ba4 b5 e5 c5 Bd1 f5 Qh3 Bg5 Bxg5 Qxg5 Bxh5 Nc2 Nc3 Nxe1 Rxe1 Qd2 Kf1 gxh5 Nxb5 Rab8 Nxd6 Rxb2 Qg3+ Kh8 Nc4 Rg8 Nxd2 Rxg3 hxg3 Rxd2 d6 c4 Rc1 Rd5 e6 Rxd6 e7 Re6 Re1,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8
xAClrGNP,TRUE,1497800000000,1497800000000,41,resign,white,15+15,sha6arangi,1383,scorchedturf,1410,d4 Nf6 Nf3 g6 Nc3 Bg7 Bf4 O-O Nb5 d6 Qd2 c6 Nc3 Nbd7 Bh6 Re8 e4 e5 dxe5 dxe5 Bc4 Qb6 Rb1 Bxh6 Qxh6 Ng4 Qh4 Nf8 Ng5 Rd8 Nxf7 Be6 Bxe6 Nxe6 Nxd8 Rxd8 Qxg4 Nd4 Qd1 Nf3+ Qxf3,A49,East Indian Defense,4
2xb5ed1B,TRUE,1497800000000,1497800000000,36,resign,black,15+15,scorchedturf,1428,grouchom,1222,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 Be2 Nf6 h3 Bh5 O-O Nc6 d4 O-O-O Be3 e5 Qd2 exd4 Nxd4 Bxe2 Qxe2 Nxd4 Bxd4 Rxd4 Rfd1 Qb4 Rxd4 Qxd4 Rd1 Qb4 Qd2 Bc5 Qd8+ Rxd8,B01,Scandinavian Defense: Main Line,6
pNMzT8yd,TRUE,1497730000000,1497740000000,42,resign,black,15+15,scorchedturf,1436,faisal_khan,1522,e4 e5 Nf3 Qf6 d4 exd4 Nxd4 Bc5 Be3 Bxd4 Bxd4 Qg6 Nc3 f6 Qf3 c6 Bd3 Ne7 O-O-O O-O e5 f5 g3 d6 exd6 Qxd6 Ne2 b5 g4 Qc7 gxf5 Bxf5 Rhg1 Bxd3 Bxg7 Rxf3 Be5+ Kf7 Bxc7 Bxe2 Rd7 Nxd7,C40,King's Pawn Game: McConnell Defense,4
GLlcHM9F,TRUE,1497730000000,1497730000000,31,mate,white,15+15,scorchedturf,1428,sumipcg,1318,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 h6 O-O a6 Ba4 b5 Bb3 Nd4 Nxd4 exd4 Re1 Bb4 c3 dxc3 bxc3 Bc5 d4 Bb6 e5 Ng8 Qh5 g6 Qf3 h5 Qxf7#,C65,Ruy Lopez: Berlin Defense #2,6
pRLNftNI,TRUE,1497730000000,1497730000000,45,resign,white,15+15,konsortium,1500,scorchedturf,1435,d4 Nf6 f3 g6 e4 d6 Bb5+ c6 Bf1 Bg7 c3 O-O Nh3 b6 Nf2 c5 Bc4 cxd4 Qxd4 Nc6 Qd2 a6 O-O b5 Bd5 Nxd5 exd5 Ne5 b4 f5 f4 Nc4 Qd3 e6 dxe6 Bxe6 Qe2 Qb6 Qxe6+ Kh8 Qd5 Rfe8 g3 Re7 Qxa8+,A45,Paleface Attack,3
5FKR8eet,TRUE,1497730000000,1497730000000,60,resign,white,15+15,activeguard,1593,scorchedturf,1442,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6 h3 e5 dxe5 dxe5 Qxd8 Rxd8 Nxe5 Nc6 Nxc6 bxc6 Bg5 Rd7 Be2 Bb7 O-O Rad8 e5 Ne8 Bxd8 Rxd8 f4 c5 Bf3 Bxf3 Rxf3 c6 Rd1 Rxd1+ Nxd1 Nc7 Rd3 Ne6 g3 h5 Kg2 g5 f5 Nd4 f6 Bh6 g4 hxg4 hxg4 Ne2 Kf1 Nc1 Rd8+ Kh7 Nc3 Nd3,E61,King's Indian Defense,6
09Le8iN0,TRUE,1497730000000,1497730000000,39,mate,white,15+15,jckg,1469,scorchedturf,1453,e4 c5 d4 cxd4 Qxd4 Nc6 Qc3 e5 Nf3 d6 Bb5 Ne7 Be3 a6 Bxc6+ bxc6 Bg5 f6 Be3 Bb7 Nbd2 f5 O-O-O fxe4 Nxe4 c5 Rxd6 Qc7 Rhd1 Bxe4 Nxe5 Nf5 Rd7 Nxe3 fxe3 Qb6 Qc4 Bf5 Qf7#,B21,Sicilian Defense: Smith-Morra Gambit #2,3
NZCHMzv5,TRUE,1497730000000,1497730000000,114,draw,draw,15+15,scorchedturf,1450,custodialart,1525,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 g6 Be2 Bg7 O-O h6 dxc5 Nxe5 Nxe5 Bxe5 Nd2 Nf6 Nf3 Bc7 c4 Qe7 Be3 b6 cxd5 Nxd5 cxb6 Nxe3 fxe3 Bxb6 Qd3 O-O Ne5 Rd8 Nxg6 fxg6 Qxg6+ Qg7 Qxg7+ Kxg7 Rf3 Bb7 Rg3+ Kh8 Kh1 Rd2 Bc4 Bd5 Bxd5 exd5 b3 Re8 h3 Bxe3 Rf1 Bf2 Rg6 Kh7 Ra6 Re7 a4 d4 b4 d3 b5 Rb2 Rd6 d2 Rxf2 Re1+ Kh2 d1=Q Rxd1 Rxd1 Rxb2 Rd4 a5 Ra4 a6 Ra5 g4 Kg6 Kg3 Kg5 h4+ Kg6 Kf4 Ra4+ Kg3 h5 g5 Rg4+ Kh3 Kf5 b6 axb6 Rxb6 Ra4 Rf6+ Ke5 Rh6 Ra3+ Kg2 Ra2+ Kf3 Ra3+ Kg2 Ra2+ Kf3 Ra3+ Kg2 Ra2+,C02,French Defense: Advance Variation |  Paulsen Attack,9
mLW2a3us,TRUE,1497730000000,1497730000000,74,resign,black,15+15,scorchedturf,1461,serber,1490,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 c3 a6 Ba4 b5 Bc2 dxc3 Nxc3 c6 O-O Bb4 a3 Bc5 d4 Bb6 Re1 Ne7 b4 O-O Qd3 g6 h4 d5 e5 Be6 h5 Bf5 Qd2 Bxc2 Qxc2 Bxd4 hxg6 Nxg6 Be3 Bxe5 g3 d4 Rad1 Qf6 Ne4 Qf3 Ng5 Qg4 Bxd4 Bxd4 Ne4 Bg7 Kg2 Nh4+ Kh2 Nf3+ Kg2 Nxe1+ Rxe1 Rac8 Rg1 Rfd8 Rh1 Qg6 Nf6+ Bxf6 Qxg6+ fxg6 Re1 Rd3 Ra1 Bxa1,C61,Ruy Lopez: Bird Variation,6
spJok9YP,TRUE,1497730000000,1497730000000,58,mate,black,15+15,miksu0,1400,scorchedturf,1451,e4 c5 c3 e6 d3 d5 Nd2 dxe4 Nxe4 Nf6 Be3 b6 Nf3 Nc6 Be2 h6 O-O Be7 b4 cxb4 cxb4 Nxb4 a3 Nbd5 Qa4+ Bd7 Qc4 O-O Nxf6+ Bxf6 Bd4 Nf4 Bxf6 Nxe2+ Kh1 Qxf6 Rae1 Nf4 g3 Nh3 Ng1 Nxf2+ Kg2 Qb2 Rxf2 Qxa3 Qd4 Bc6+ Kf1 Rfd8 Qf4 Qxd3+ Ree2 Qb1+ Re1 Qb5+ Ree2 Rd1#,B22,Sicilian Defense: Alapin Variation,3
kdRyENGh,TRUE,1497490000000,1497490000000,76,mate,black,15+15,rnold85,1525,scorchedturf,1418,e4 c5 c3 e6 f3 d5 Bb5+ Nc6 d4 Nf6 e5 Nd7 Ne2 Nb6 Bxc6+ bxc6 O-O cxd4 Nxd4 c5 Nc6 Qc7 Na5 Nd7 Nb3 Qxe5 Re1 Qh5 g3 Bd6 Bf4 Bxf4 gxf4 O-O N1d2 Bb7 Na5 Ba6 Qa4 Nb6 Qc6 Rac8 Qd6 Nc4 Naxc4 Bxc4 Nxc4 dxc4 Re3 Rfe8 Rf1 Rcd8 Qc6 h6 Re5 Qg6+ Kh1 Kf8 Qxc5+ Re7 f5 Qg5 f6 Qxf6 f4 Qh4 f5 Rd2 Qc8+ Re8 Qc5+ Kg8 h3 Qxh3+ Kg1 Qg2#,B22,Sicilian Defense: Alapin Variation,3
KA7Gpf3F,TRUE,1497490000000,1497490000000,60,resign,black,15+15,scorchedturf,1427,rnold85,1433,e4 e5 Nf3 f6 d4 c6 dxe5 d5 exd6 Bxd6 Nc3 Bg4 Be2 Bxf3 Bxf3 Qc7 g3 Be5 Qd3 Na6 Bf4 Nb4 Qd2 Qa5 a3 Na6 O-O-O Rd8 Bh5+ g6 Qxd8+ Qxd8 Rxd8+ Kxd8 Rd1+ Ke8 Be2 Nc5 Be3 Ne6 Bxa7 Ne7 Bc4 Ng5 Bb6 Kf8 f4 Bxc3 bxc3 Nxe4 Rd8+ Kg7 Rd4 Nxc3 Kb2 Na4+ Kb3 Nxb6 Rd7 Nxd7,C40,King's Pawn Game: Damiano Defense,4
