id,status_code,status_label
waru1265,4,moribund
yaga1256,6,extinct
kalk1246,6,extinct
yala1262,6,extinct
yany1243,4,moribund
gugu1255,4,moribund
gana1278,6,extinct
gana1268,6,extinct
girr1240,4,moribund
arua1264,6,extinct
maip1247,6,extinct
pali1279,3,shifting
mepu1234,6,extinct
anda1282,6,extinct
wurl1240,5,nearly extinct
wuna1249,4,moribund
wila1240,6,extinct
umii1235,6,extinct
ungg1243,6,extinct
worr1237,6,extinct
winj1235,6,extinct
tabr1243,3,shifting
yima1243,3,shifting
muri1260,3,shifting
kopa1248,3,shifting
weri1253,1,not endangered
kubo1242,1,not endangered
goba1246,1,not endangered
samo1303,1,not endangered
toro1253,1,not endangered
jams1239,1,not endangered
tira1258,3,shifting
donn1239,1,not endangered
toro1252,1,not endangered
tomm1242,1,not endangered
dogu1235,2,threatened
nang1261,3,shifting
bank1259,3,shifting
bent1238,3,shifting
ganz1246,3,shifting
thra1250,6,extinct
daci1234,6,extinct
mess1244,6,extinct
hitt1242,6,extinct
lamb1276,3,shifting
caja1238,3,shifting
sanm1289,4,moribund
chac1250,3,shifting
paca1245,4,moribund
cruz1243,6,extinct
sooo1256,4,moribund
nyan1313,5,nearly extinct
onaa1245,6,extinct
haus1240,6,extinct
tehu1242,6,extinct
teus1236,6,extinct
ariz1237,6,extinct
tewa1260,3,shifting
piro1248,6,extinct
iwai1244,3,shifting
gari1253,6,extinct
qawa1238,5,nearly extinct
alac1240,6,extinct
juho1239,2,threatened
vase1234,2,threatened
cent2300,2,threatened
kung1261,2,threatened
meak1234,2,threatened
yagw1240,1,not endangered
till1254,6,extinct
kais1235,3,shifting
pura1253,2,threatened
duri1243,4,moribund
suab1238,5,nearly extinct
awji1241,3,shifting
nafu1238,4,moribund
ghad1239,3,shifting
beja1238,1,not endangered
copt1239,6,extinct
egyp1246,6,extinct
wich1260,6,extinct
kelo1246,3,shifting
molo1257,3,shifting
akaa1242,3,shifting
gulu1236,6,extinct
vill1242,6,extinct
sors1239,4,moribund
taya1256,6,extinct
wikk1239,6,extinct
pard1245,2,threatened
agar1251,1,not endangered
naga1399,6,extinct
tuku1240,6,extinct
more1262,2,threatened
hima1247,1,not endangered
barb1242,6,extinct
shuw1238,2,threatened
ruma1250,3,shifting
dung1254,3,shifting
mala1471,3,shifting
ware1252,6,extinct
nshi1235,1,not endangered
vono1238,2,threatened
tumi1238,3,shifting
esum1241,6,extinct
dekk1240,2,threatened
kaiv1238,3,shifting
bade1240,6,extinct
mana1248,6,extinct
ware1254,3,shifting
xipi1238,6,extinct
mayo1267,6,extinct
pisa1244,3,shifting
runa1235,6,extinct
arma1244,6,extinct
mara1408,6,extinct
agua1251,6,extinct
agav1236,6,extinct
ngur1260,6,extinct
yugu1250,6,extinct
yala1242,6,extinct
tawe1235,6,extinct
alap1235,6,extinct
assa1266,6,extinct
yugh1239,6,extinct
kett1243,3,shifting
lowe1407,6,extinct
xamm1241,6,extinct
nuuu1241,5,nearly extinct
sout2994,3,shifting
zagh1240,1,not endangered
bert1249,6,extinct
bura1267,3,shifting
gura1252,5,nearly extinct
naka1260,4,moribund
djee1236,3,shifting
sout2962,5,nearly extinct
gitx1241,4,moribund
nisg1240,4,moribund
nana1257,4,moribund
jurc1239,6,extinct
peba1243,6,extinct
yame1242,6,extinct
khin1240,3,shifting
lakk1252,2,threatened
bats1242,4,moribund
espe1235,1,not endangered
sout3391,6,extinct
nort3415,6,extinct
roco1235,6,extinct
chap1269,6,extinct
itel1242,4,moribund
sout3274,6,extinct
east2812,6,extinct
alut1245,4,moribund
siks1238,4,moribund
ipik1244,3,shifting
abom1238,5,nearly extinct
tequ1245,6,extinct
lowl1260,4,moribund
jiam1236,1,not endangered
ainu1240,5,nearly extinct
kuri1271,6,extinct
peii1238,4,moribund
nucl1453,3,shifting
labi1244,6,extinct
shel1236,1,not endangered
erro1240,4,moribund
camt1236,6,extinct
call1235,6,extinct
trav1237,6,extinct
loma1235,4,moribund
ngat1248,4,moribund
tsot1242,6,extinct
gogo1265,1,not endangered
kair1267,1,not endangered
urap1240,3,shifting
mako1250,6,extinct
kaxu1237,4,moribund
waim1253,3,shifting
bona1255,6,extinct
baka1277,3,shifting
gali1262,3,shifting
palm1241,6,extinct
pime1237,6,extinct
opon1234,6,extinct
chin1272,6,extinct
chin1286,6,extinct
sais1237,4,moribund
kulo1238,6,extinct
kulo1237,5,nearly extinct
thao1240,6,extinct
tsou1248,3,shifting
sira1267,6,extinct
atay1247,2,threatened
taro1264,5,nearly extinct
atii1237,3,shifting
cham1312,3,shifting
sund1252,1,not endangered
pala1344,1,not endangered
reja1240,1,not endangered
char1269,3,shifting
shee1239,2,threatened
anfi1235,3,shifting
boro1277,3,shifting
daww1239,3,shifting
kima1246,2,threatened
rian1263,2,threatened
yelm1242,4,moribund
wana1273,4,moribund
oldj1239,6,extinct
sout2750,5,nearly extinct
chuv1256,6,extinct
biao1254,5,nearly extinct
amap1240,2,threatened
sayu1241,3,shifting
olut1240,4,moribund
tapa1260,6,extinct
chim1300,3,shifting
towe1240,3,shifting
dubu1240,3,shifting
emum1240,3,shifting
yafi1240,3,shifting
kark1258,3,shifting
hume1246,1,not endangered
uare1241,1,not endangered
maka1316,1,not endangered
kyen1243,3,shifting
abuu1241,3,shifting
goro1261,5,nearly extinct
anor1241,3,shifting
aiom1240,3,shifting
mouw1234,1,not endangered
ikob1240,1,not endangered
bari1298,1,not endangered
nina1238,2,threatened
yano1269,2,threatened
abip1241,6,extinct
awtu1239,3,shifting
kwom1262,3,shifting
awun1245,3,shifting
nami1256,2,threatened
akkk1240,4,moribund
ocai1244,5,nearly extinct
nonu1241,6,extinct
nupo1240,4,moribund
ando1254,6,extinct
coer1236,6,extinct
kenu1236,3,shifting
birk1242,6,extinct
gadj1243,6,extinct
miri1266,5,nearly extinct
kili1268,5,nearly extinct
coch1272,6,extinct
robi1235,6,extinct
kweg1241,3,shifting
assa1269,2,threatened
tama1331,2,threatened
deni1241,3,shifting
culi1244,3,shifting
bana1307,3,shifting
ndru1234,2,threatened
lend1245,1,not endangered
avok1242,1,not endangered
logo1259,1,not endangered
lugb1240,1,not endangered
arin1244,1,not endangered
sout2828,1,not endangered
olub1238,1,not endangered
madi1260,1,not endangered
yulu1243,3,shifting
baka1274,2,threatened
asoa1238,1,not endangered
mang1394,1,not endangered
birr1240,3,shifting
mamv1243,1,not endangered
mang1396,2,threatened
moni1237,6,extinct
chia1262,6,extinct
subt1250,6,extinct
chac1249,3,shifting
colo1256,3,shifting
baym1241,6,extinct
plai1259,6,extinct
lake1258,6,extinct
coas1301,6,extinct
chal1270,6,extinct
rums1243,6,extinct
muts1243,6,extinct
omom1235,6,extinct
eude1234,6,extinct
opat1246,6,extinct
huar1255,3,shifting
jova1234,6,extinct
coca1262,6,extinct
mayo1264,2,threatened
yaqu1251,2,threatened
mari1419,5,nearly extinct
mart1254,6,extinct
mari1422,6,extinct
marr1256,5,nearly extinct
mari1424,5,nearly extinct
mari1421,5,nearly extinct
mari1423,5,nearly extinct
amii1238,5,nearly extinct
mand1416,6,extinct
kofe1239,3,shifting
saur1251,3,shifting
sett1235,6,extinct
kisi1251,5,nearly extinct
brok1250,6,extinct
jarg1234,6,extinct
kalu1248,1,not endangered
soni1260,4,moribund
huam1247,3,shifting
shua1257,2,threatened
kang1288,3,shifting
katc1249,2,threatened
kamd1238,3,shifting
tumt1243,3,shifting
kron1241,2,threatened
gayi1237,1,not endangered
aari1239,1,not endangered
hame1242,2,threatened
karo1297,3,shifting
kham1281,4,moribund
east2337,2,threatened
darf1239,1,not endangered
bayg1239,6,extinct
duru1236,2,threatened
nort2699,3,shifting
sout1549,3,shifting
kuru1301,2,threatened
mlap1238,3,shifting
cure1236,6,extinct
tani1257,3,shifting
yahu1241,6,extinct
orej1242,5,nearly extinct
tama1340,6,extinct
kore1283,3,shifting
tere1278,1,not endangered
uisa1238,3,shifting
epen1239,2,threatened
embe1260,2,threatened
rawa1264,3,shifting
raut1239,2,threatened
koro1316,3,shifting
mila1245,2,threatened
drun1238,2,threatened
nung1282,5,nearly extinct
lite1248,6,extinct
inpu1234,1,not endangered
rong1266,2,threatened
mara1379,2,threatened
than1255,2,threatened
karb1241,1,not endangered
amri1238,2,threatened
mobw1234,2,threatened
paok1235,2,threatened
paku1238,1,not endangered
zaye1235,1,not endangered
yinb1236,1,not endangered
geko1235,1,not endangered
kaya1315,1,not endangered
west2873,3,shifting
sulu1241,3,shifting
nort2724,3,shifting
caij1234,3,shifting
ugon1239,5,nearly extinct
guiq1238,3,shifting
nort2732,4,moribund
sout2739,4,moribund
leva1238,3,shifting
kala1376,1,not endangered
tsha1245,2,threatened
kaik1246,2,threatened
garo1247,2,threatened
deor1238,3,shifting
chai1254,6,extinct
neyo1238,1,not endangered
kodi1246,2,threatened
wane1242,2,threatened
bakw1243,1,not endangered
namb1293,1,not endangered
nenn1238,3,shifting
nama1267,3,shifting
neme1244,1,not endangered
aram1253,1,not endangered
rema1238,4,moribund
gunt1241,1,not endangered
blaf1238,1,not endangered
sota1242,4,moribund
tagd1238,2,threatened
tada1238,1,not endangered
kora1291,3,shifting
tasa1240,3,shifting
dend1243,1,not endangered
zarm1239,1,not endangered
nepa1250,1,not endangered
swed1236,3,shifting
iris1235,1,not endangered
swis1241,3,shifting
fren1243,1,not endangered
gree1271,1,not endangered
alge1235,1,not endangered
mexi1237,2,threatened
braz1236,1,not endangered
rwan1246,1,not endangered
vene1237,1,not endangered
germ1281,1,not endangered
isra1236,1,not endangered
swis1240,3,shifting
kore1273,1,not endangered
japa1238,1,not endangered
taiw1241,2,threatened
hoch1237,3,shifting
haip1238,3,shifting
hano1243,3,shifting
chia1237,5,nearly extinct
oldb1247,5,nearly extinct
yuca1236,3,shifting
esto1238,3,shifting
mart1251,6,extinct
oldk1238,6,extinct
egyp1238,1,not endangered
liby1235,1,not endangered
saud1238,1,not endangered
sril1237,2,threatened
mari1381,5,nearly extinct
mand1477,2,threatened
yang1309,1,not endangered
prov1243,3,shifting
hong1241,3,shifting
chin1283,1,not endangered
toch1257,3,shifting
ache1245,2,threatened
ndin1245,3,shifting
talo1250,3,shifting
ngil1242,2,threatened
dagi1241,1,not endangered
dabe1239,3,shifting
kede1239,3,shifting
kwin1242,2,threatened
jofo1235,2,threatened
bone1255,5,nearly extinct
anti1242,6,extinct
male1297,3,shifting
huet1235,6,extinct
rama1270,4,moribund
mong1344,3,shifting
lang1328,3,shifting
sala1264,3,shifting
yaku1245,2,threatened
dolg1241,3,shifting
jahh1242,3,shifting
besi1244,3,shifting
hung1275,3,shifting
thoo1240,1,not endangered
aheu1239,3,shifting
viet1252,2,threatened
chon1284,4,moribund
somr1240,5,nearly extinct
cent2314,4,moribund
boly1239,4,moribund
buga1247,2,threatened
phuo1238,1,not endangered
ngeq1245,3,shifting
taku1254,1,not endangered
katu1273,1,not endangered
alak1253,1,not endangered
lawi1235,4,moribund
bond1245,3,shifting
bodo1267,3,shifting
pare1266,3,shifting
kork1243,1,not endangered
khue1238,1,not endangered
khmu1256,2,threatened
puoc1238,1,not endangered
dana1252,3,shifting
warj1242,1,not endangered
sars1236,5,nearly extinct
tset1236,6,extinct
guer1242,6,extinct
mala1432,6,extinct
valm1241,4,moribund
yaha1247,3,shifting
heyo1240,3,shifting
sout2932,3,shifting
kwam1254,3,shifting
bumb1241,3,shifting
yamb1254,3,shifting
elep1240,3,shifting
urim1251,3,shifting
kama1367,3,shifting
juwa1238,3,shifting
wiar1238,4,moribund
anin1240,3,shifting
nung1290,3,shifting
wara1290,6,extinct
uwin1234,6,extinct
mata1288,6,extinct
caca1247,6,extinct
maya1285,3,shifting
ulwa1239,3,shifting
nyan1300,6,extinct
kaya1319,5,nearly extinct
wich1262,2,threatened
wich1263,2,threatened
wich1264,2,threatened
iyoj1235,3,shifting
iyow1239,3,shifting
kama1351,6,extinct
selk1253,3,shifting
mans1258,3,shifting
cent2322,4,moribund
khan1273,3,shifting
obdo1234,3,shifting
fare1244,5,nearly extinct
surg1248,5,nearly extinct
livv1244,6,extinct
komi1268,2,threatened
komi1277,3,shifting
komi1269,2,threatened
cuib1242,3,shifting
kari1311,3,shifting
arik1264,6,extinct
maku1278,4,moribund
urum1250,6,extinct
karo1305,3,shifting
juru1256,3,shifting
xipa1240,6,extinct
sate1243,3,shifting
kuru1309,6,extinct
mund1330,3,shifting
sala1273,6,extinct
tusc1257,6,extinct
nott1246,6,extinct
wyan1247,6,extinct
dyab1238,6,extinct
nyul1247,6,extinct
djaw1238,6,extinct
bard1255,5,nearly extinct
dyug1238,6,extinct
yawu1244,6,extinct
ngum1253,6,extinct
nyig1240,4,moribund
warr1258,6,extinct
wari1266,3,shifting
imon1245,3,shifting
seng1285,3,shifting
mane1266,3,shifting
kilm1241,3,shifting
ainb1238,3,shifting
pagi1244,3,shifting
west1511,1,not endangered
filo1235,1,not endangered
bilo1248,6,extinct
ofoo1242,6,extinct
hoch1243,3,shifting
iowa1245,6,extinct
omah1247,4,moribund
quap1242,6,extinct
maka1318,6,extinct
diti1235,5,nearly extinct
heil1246,5,nearly extinct
kwak1269,4,moribund
esee1248,2,threatened
mabe1235,6,extinct
kaxa1239,3,shifting
cash1251,3,shifting
mayo1272,6,extinct
bagu1251,3,shifting
nucl1595,2,threatened
sama1240,2,threatened
airo1242,3,shifting
sika1263,1,not endangered
taus1252,3,shifting
iauu1242,1,not endangered
edop1238,2,threatened
sapo1254,6,extinct
rasa1243,3,shifting
koal1240,1,not endangered
tira1254,1,not endangered
moro1285,2,threatened
akak1253,6,extinct
apuc1241,6,extinct
nucl1632,1,not endangered
nafr1241,4,moribund
daga1275,1,not endangered
mape1250,1,not endangered
yeko1240,1,not endangered
gend1249,1,not endangered
kena1250,1,not endangered
kamo1255,2,threatened
semp1241,2,threatened
mari1435,2,threatened
nucl1620,1,not endangered
niii1240,1,not endangered
nort2921,1,not endangered
ndug1245,2,threatened
sili1249,1,not endangered
west2594,1,not endangered
huli1244,1,not endangered
enga1252,1,not endangered
lemb1266,1,not endangered
kyak1244,1,not endangered
ipil1240,1,not endangered
kosa1249,1,not endangered
koru1245,1,not endangered
nips1240,2,threatened
nalc1240,1,not endangered
eipo1242,2,threatened
unaa1239,1,not endangered
kete1254,1,not endangered
daoo1238,3,shifting
auye1238,3,shifting
ekar1243,1,not endangered
wola1243,2,threatened
yamb1257,3,shifting
amai1246,1,not endangered
barg1252,2,threatened
mopa1243,2,threatened
west2618,2,threatened
inup1234,4,moribund
east2534,2,threatened
nauk1242,3,shifting
paci1278,4,moribund
cent2128,3,shifting
cent2127,3,shifting
west2616,6,extinct
biag1234,1,not endangered
moun1252,1,not endangered
gras1249,3,shifting
koit1244,3,shifting
nucl1630,1,not endangered
nami1258,1,not endangered
yoku1256,5,nearly extinct
tule1245,5,nearly extinct
buru1301,1,not endangered
omot1239,4,moribund
mand1425,1,not endangered
kakw1240,1,not endangered
saaf1238,1,not endangered
palo1243,3,shifting
ndut1239,2,threatened
land1256,2,threatened
baga1270,3,shifting
timn1235,1,not endangered
baga1273,3,shifting
baga1272,3,shifting
kamm1249,1,not endangered
gade1242,2,threatened
ukaa1243,1,not endangered
okoe1238,1,not endangered
mpra1235,6,extinct
apro1235,3,shifting
mbre1244,3,shifting
biaf1240,2,threatened
bady1239,2,threatened
wame1240,2,threatened
mbul1258,3,shifting
nalu1240,2,threatened
baga1275,3,shifting
sere1260,1,not endangered
ngal1294,3,shifting
binb1242,5,nearly extinct
arab1268,5,nearly extinct
ando1255,6,extinct
cahu1268,6,extinct
iqui1243,5,nearly extinct
kayt1238,3,shifting
wira1265,6,extinct
yard1234,6,extinct
maly1234,6,extinct
wadi1261,6,extinct
djin1253,3,shifting
djin1252,4,moribund
rita1239,3,shifting
golp1234,5,nearly extinct
ngad1258,6,extinct
kala1401,6,extinct
kala1379,6,extinct
nhan1238,5,nearly extinct
bibb1234,6,extinct
kani1276,6,extinct
waju1234,6,extinct
ward1248,6,extinct
gore1235,6,extinct
pinj1244,6,extinct
wira1262,5,nearly extinct
wang1291,6,extinct
gami1243,5,nearly extinct
badj1244,6,extinct
kuun1236,6,extinct
pirr1240,6,extinct
wami1239,6,extinct
mbab1239,6,extinct
wala1263,6,extinct
kokn1236,6,extinct
mbar1253,6,extinct
maya1280,6,extinct
ngko1236,6,extinct
yinw1236,6,extinct
mpal1237,6,extinct
mbiy1238,6,extinct
arit1239,6,extinct
wikn1246,4,moribund
mang1383,4,moribund
kara1476,5,nearly extinct
nyan1301,3,shifting
jand1248,6,extinct
yaga1262,6,extinct
guya1250,6,extinct
kuku1273,3,shifting
djan1238,6,extinct
mulu1243,6,extinct
yidi1250,4,moribund
dyaa1242,5,nearly extinct
mapi1252,5,nearly extinct
xiri1243,6,extinct
wayu1243,2,threatened
para1316,5,nearly extinct
tain1254,6,extinct
mara1409,6,extinct
arai1239,6,extinct
uiri1238,6,extinct
guin1258,6,extinct
bare1276,6,extinct
anau1243,6,extinct
yaba1249,6,extinct
yavi1244,6,extinct
guar1293,3,shifting
maip1246,6,extinct
bani1254,6,extinct
kais1242,6,extinct
tere1279,2,threatened
baur1253,5,nearly extinct
yane1238,3,shifting
yiij1234,4,moribund
gamb1251,6,extinct
kwin1241,6,extinct
miwa1242,6,extinct
ungg1244,6,extinct
umii1236,6,extinct
yawi1239,6,extinct
ibuu1240,4,moribund
tern1247,3,shifting
tido1248,2,threatened
taba1263,1,not endangered
tomo1243,1,not endangered
tene1248,1,not endangered
pena1270,1,not endangered
buno1241,3,shifting
ampa1238,3,shifting
momb1254,2,threatened
bond1248,2,threatened
tebu1239,2,threatened
hozo1236,3,shifting
seze1235,3,shifting
lydi1241,6,extinct
gheg1238,1,not endangered
celt1247,6,extinct
clas1249,6,extinct
vene1257,6,extinct
tokh1243,6,extinct
tokh1242,6,extinct
prus1238,6,extinct
phry1239,6,extinct
chim1302,2,threatened
cald1236,2,threatened
sala1272,3,shifting
cana1262,2,threatened
loja1235,2,threatened
puno1238,1,not endangered
east2551,1,not endangered
cusc1236,2,threatened
ayac1239,1,not endangered
areq1237,1,not endangered
nort2976,1,not endangered
chin1483,3,shifting
yauy1235,5,nearly extinct
ambu1247,2,threatened
hang1263,2,threatened
mana1298,3,shifting
yelo1243,3,shifting
seng1284,3,shifting
koiw1243,3,shifting
ines1240,6,extinct
barb1263,6,extinct
puri1259,6,extinct
vent1242,6,extinct
sout2961,3,shifting
gari1254,5,nearly extinct
kxau1241,3,shifting
kawa1276,4,moribund
safe1240,1,not endangered
baru1267,1,not endangered
simb1255,1,not endangered
anka1246,1,not endangered
hamt1247,2,threatened
meny1245,2,threatened
coeu1236,5,nearly extinct
colu1241,5,nearly extinct
lill1248,5,nearly extinct
twan1247,6,extinct
kabu1249,2,threatened
tets1235,2,threatened
zena1248,4,moribund
guan1277,6,extinct
taha1241,2,threatened
kaby1243,2,threatened
awng1244,1,not endangered
daha1245,3,shifting
aasa1238,6,extinct
amor1239,6,extinct
ebla1238,6,extinct
akka1240,6,extinct
kits1249,6,extinct
huaa1248,3,shifting
xegw1238,6,extinct
gane1238,6,extinct
vaal1235,6,extinct
dans1240,6,extinct
nngg1234,5,nearly extinct
biss1248,1,not endangered
mama1278,3,shifting
unii1234,2,threatened
boun1246,4,moribund
wara1302,3,shifting
puar1240,4,moribund
nucl1634,3,shifting
daza1242,1,not endangered
teda1241,2,threatened
even1259,3,shifting
oroq1238,4,moribund
kile1243,4,moribund
orok1265,5,nearly extinct
ulch1241,5,nearly extinct
manc1252,5,nearly extinct
xibe1242,2,threatened
avar1256,2,threatened
darg1241,2,threatened
kuba1248,1,not endangered
chir1284,3,shifting
arch1244,3,shifting
ingu1240,2,threatened
chec1245,2,threatened
tora1263,6,extinct
nape1237,6,extinct
kite1237,6,extinct
chuk1273,3,shifting
sout2774,2,threatened
izon1238,1,not endangered
uduk1239,1,not endangered
komo1258,3,shifting
opuu1239,3,shifting
chey1247,3,shifting
meno1252,4,moribund
mina1274,5,nearly extinct
muba1238,1,not endangered
mahi1249,6,extinct
bitu1242,1,not endangered
bara1378,1,not endangered
were1244,1,not endangered
maka1315,1,not endangered
nucl1622,2,threatened
bian1251,3,shifting
yaqa1246,2,threatened
wark1247,3,shifting
zima1244,1,not endangered
kuni1265,1,not endangered
kibe1241,1,not endangered
rung1258,1,not endangered
hlai1239,1,not endangered
cunn1236,4,moribund
lakk1238,3,shifting
qabi1235,4,moribund
tsix1234,3,shifting
trav1236,4,moribund
tavr1235,5,nearly extinct
waru1267,1,not endangered
arii1243,4,moribund
mali1284,2,threatened
simb1259,1,not endangered
nucl1302,2,threatened
oldg1234,6,extinct
lazz1240,2,threatened
ming1252,1,not endangered
hixk1239,3,shifting
waiw1244,3,shifting
enap1235,2,threatened
tama1338,6,extinct
para1310,2,threatened
ikpe1245,3,shifting
maqu1238,3,shifting
wayu1242,6,extinct
yaoa1239,6,extinct
cari1279,5,nearly extinct
tive1236,6,extinct
waya1269,3,shifting
mati1253,3,shifting
kuik1246,3,shifting
japr1238,4,moribund
yukp1241,2,threatened
babu1240,6,extinct
papo1239,6,extinct
saar1237,5,nearly extinct
kana1286,5,nearly extinct
basa1287,6,extinct
kava1241,5,nearly extinct
keta1243,6,extinct
taiv1237,6,extinct
