"censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
1978-10-06,10,8,1978,"exclosure",3,11,"PP","F","Z",,,,,,,22,,"6010",,"0",
1978-10-06,10,8,1978,"control",4,13,"DM","F","Z",,,,,,,35,36,"1508",,"0",
1978-10-06,10,8,1978,"control",14,16,"DM","F","Z",,,,,,,36,37,"1476",,"0",
1978-10-06,10,8,1978,"exclosure",3,32,"NA",,,,,,,,,,,"0",,"0",
1978-10-06,10,8,1978,"control",14,34,"DS","F","Z",,,,,,,50,121,"4540",,"0",
1978-10-06,10,8,1978,"exclosure",3,35,"PF","F","Z",,,,,,,15,,"114",,"0",
1978-10-06,10,8,1978,"exclosure",15,42,"PP","F","Z",,,,,,,21,16,"110",,"0",
1978-10-06,10,8,1978,"control",4,44,"DS","M","Z",,,,,,,53,115,"1401",,"0",
1978-10-06,10,8,1978,"control",14,55,"NA",,,,,,,,,,,"0",,"0",
1978-10-06,10,8,1978,"control",14,56,"DM","M","Z",,,,,,,38,45,"4380",,"0",
1978-10-06,10,8,1978,"exclosure",3,61,"PF","F","Z",,,,,,,16,6,"104",,"0",
1978-10-06,10,8,1978,"exclosure",15,67,"PF","F","Z",,,,,,,15,7,"13",,"0",
1978-10-06,10,8,1978,"control",4,71,"DS","F","Z",,,,,,,51,120,"4886",,"0",
1978-10-06,10,8,1978,"exclosure",19,,"PE",,,,,,,,,,18,"0",,"0",
1978-11-04,11,4,1978,"control",11,11,"DM","F","Z",,,,,,,36,37,"1442",,"0",
1978-11-04,11,4,1978,"control",17,11,"DS","F","Z",,,,,,,50,120,"4880",,"0",
1978-11-04,11,4,1978,"exclosure",19,14,"PF","M","Z",,,,,,,15,6,"-1",,"0",
1978-11-04,11,4,1978,"control",11,25,"OT","F","Z",,,,,,,20,23,"1596",,"0",
1978-11-04,11,4,1978,"control",17,36,"DM","F","Z",,,,,,,33,40,"4881",,"0",
1978-11-04,11,4,1978,"control",11,37,"OL","M","Z",,,,,,,20,33,"1559",,"0",
1978-11-04,11,4,1978,"control",17,52,"DS","M","Z",,,,,,,,137,"4645",,"0",
1978-11-04,11,4,1978,"exclosure",19,57,"OT","M","Z",,,,,,,20,21,"-1",,"0",
1978-11-04,11,4,1978,"control",17,65,"DO","F","Z",,,,,,,31,45,"4423",,"0",
1978-11-04,11,4,1978,"control",11,66,"DM","M",,,"S",,,,,37,45,"1566",,"0",
1978-11-04,11,4,1978,"exclosure",21,66,"PF","F","Z",,,,,,,15,6,"2",,"0",
1978-11-04,11,4,1978,"control",11,75,"OL","F","Z",,,,,,,20,28,"1565",,"0",
1978-11-04,11,4,1978,"control",17,75,"DM","M","Z",,,,,,,39,49,"1450",,"0",
1978-11-04,11,4,1978,"control",11,77,"DM","M","Z",,,,,,,38,39,"1423",,"0",
1978-11-04,11,4,1978,"control",17,77,"SH","M","Z",,,,,,,29,89,"1567",,"0",
1978-11-04,11,5,1978,"control",4,13,"DM","F","Z",,,,,,,36,36,"1508",,"0",
1978-11-04,11,5,1978,"control",14,32,"DM","M","Z",,,,,,,37,45,"4380",,"0",
1978-11-04,11,5,1978,"control",4,37,"DS","M","Z",,,,,,,49,111,"1580",,"1581",
1978-11-04,11,5,1978,"control",4,51,"DM","M","Z",,,,,,,35,38,"4641",,"0",
1978-11-04,11,5,1978,"control",4,56,"OT","F","Z",,,,,,,20,22,"1560",,"0",
1978-11-04,11,5,1978,"control",14,63,"DS","F","Z",,,,,,,46,121,"4540",,"4677",
1978-11-04,11,5,1978,"control",14,65,"NA","M","Z",,,,,,,32,153,"1552",,"0",
1978-11-04,11,5,1978,"control",14,67,"DM","F","Z",,,,,,,36,43,"4426",,"0",
1978-11-04,11,5,1978,"control",4,77,"OT","M","Z",,,,,,,20,28,"1541",,"0",
1978-12-02,12,2,1978,"control",17,11,"OL","F","Z",,,,,,,21,28,"1565",,"0",
1978-12-02,12,2,1978,"exclosure",19,12,"RM","M","Z",,,,,,,17,8,"1620",,"0",
1978-12-02,12,2,1978,"control",11,15,"DM","F","Z",,,,,,,36,37,"1442",,"0",
1978-12-02,12,2,1978,"control",17,16,"DM","F","Z",,,,,,,34,40,"4881",,"0",
1978-12-02,12,2,1978,"control",11,17,"DM","M","Z",,,,,,,38,44,"4389",,"0",
1978-12-02,12,2,1978,"control",17,23,"DS","F","Z",,,,,,,47,119,"4880",,"0",
1978-12-02,12,2,1978,"control",11,26,"OT","F","Z",,,,,,,20,25,"1610",,"0",
1978-12-02,12,2,1978,"exclosure",21,26,"RM","F","Z",,,,,,,17,7,"1643",,"0",
1978-12-02,12,2,1978,"control",11,44,"DM","M",,,"S",,,,,38,46,"1566",,"0",
1978-12-02,12,2,1978,"control",17,57,"DO","F","Z",,,,,,,33,44,"4423",,"0",
1978-12-02,12,2,1978,"control",17,71,"OL","M","Z",,,,,,,21,,"1464",,"0",
1978-12-02,12,2,1978,"control",11,74,"DM","M","Z",,,,,,,38,38,"1423",,"0",
1978-12-02,12,2,1978,"control",17,77,"OL","M","Z",,,,,,,21,32,"1559",,"0",
1978-12-02,12,3,1978,"control",14,14,"DS","F","Z",,,,,,,47,120,"4540",,"0",
1978-12-02,12,3,1978,"control",14,55,"NA","M",,,"S",,,,,,169,"1552",,"0",
1978-12-02,12,3,1978,"control",4,57,"DS","M",,,"S",,,,,51,118,"1580",,"0",
1978-12-02,12,3,1978,"exclosure",3,61,"OT","F","Z",,,,,,,20,23,"1640",,"0",
1978-12-02,12,3,1978,"control",14,65,"DM","M","Z",,,,,,,38,45,"1380",,"0",
1978-12-02,12,3,1978,"exclosure",3,71,"OT","M","Z",,,,,,,20,28,"1541",,"0",
1978-12-02,12,3,1978,"removal",16,,"DM","M",,,"S",,,,,38,45,"4529",,"0",
1979-01-28,1,28,1979,"control",11,21,"DM","M","Z",,,,,,,36,37,"-1",,"0",
1979-01-28,1,28,1979,"control",17,23,"DM","F",,,,"P",,"E",,36,48,"-1",,"0",
1979-01-28,1,28,1979,"control",17,26,"DM","F","Z",,,,,,,34,42,"4881",,"0",
1979-01-28,1,28,1979,"control",11,27,"DO","M",,,"S",,,,,34,52,"1577",,"0",
1979-01-28,1,28,1979,"control",11,41,"DM","M",,,"S",,,,,39,50,"1566",,"0",
1979-01-28,1,28,1979,"control",11,74,"OL","M","Z",,,,,,,21,35,"1617",,"0",
1979-01-28,1,28,1979,"control",11,77,"DM","M","Z",,,,,,,37,43,"1423",,"0",
1979-01-28,1,29,1979,"control",4,24,"DM","F","Z",,,,,,,,44,"1508",,"0",
1979-01-28,1,29,1979,"exclosure",3,41,"OT","F","Z",,,,,,,,27,"1649",,"0",
1979-01-28,1,29,1979,"removal",16,42,"DM","M","Z",,,,,,,38,45,"4476",,"0",
1979-01-28,1,29,1979,"control",4,45,"DS","M","Z",,,,,,,,126,"1580",,"0",
1979-01-28,1,29,1979,"removal",16,56,"DM","F","Z",,,,,,,34,42,"4879",,"0",
1979-01-28,1,29,1979,"control",4,61,"DM","F","Z",,,,,,,,42,"1682",,"0",
1979-01-28,1,29,1979,"control",4,65,"DM","M",,,,,,,,,44,"4641",,"0",
1979-01-28,1,29,1979,"control",14,65,"DS","F","Z",,,,,,,,142,"4540",,"0",
1979-01-28,1,29,1979,"control",14,71,"DM","F","Z",,,,,,,,48,"4426",,"0",
1979-01-28,1,29,1979,"removal",16,71,"OT",,,,,,,,,,,"0",,"0",
1979-01-28,1,29,1979,"removal",16,72,"OT",,,,,,,,,,,"0",,"0",
1979-02-24,2,24,1979,"control",11,35,"DM","M","Z",,,,,,,37,48,"1594",,"0",
1979-02-24,2,24,1979,"control",11,36,"OL","M","Z",,,,,,,21,36,"1601",,"0",
1979-02-24,2,24,1979,"control",11,44,"DM","M","Z",,,,,,,36,44,"1423",,"0",
1979-02-24,2,24,1979,"control",17,54,"DO","F",,,,"P",,,,34,48,"0",,"0",
1979-02-24,2,24,1979,"control",17,55,"DS","F","Z",,,,,,,50,125,"4880",,"0",
1979-02-24,2,25,1979,"exclosure",3,21,"OT","M",,,"S",,,,,21,26,"1535",,"0",
1979-02-24,2,25,1979,"control",14,31,"DM","F","Z",,,,,,,36,43,"4426",,"1609",
1979-02-24,2,25,1979,"exclosure",3,33,"OT","F","Z",,,,,,,20,30,"1649",,"0",
1979-02-24,2,25,1979,"exclosure",15,56,"PM","F",,,,,"P",,,19,24,"1607",,"0",
1979-02-24,2,25,1979,"control",4,57,"DS","M","Z",,,,,,,49,130,"1580",,"0",
1979-02-24,2,25,1979,"control",14,62,"DS","F",,,,,,"E",,51,127,"4540",,"0",
1979-02-24,2,25,1979,"removal",16,64,"OL","F","Z",,,,,,,22,35,"1565",,"0",
1979-02-24,2,25,1979,"control",4,65,"DM","M","Z",,,,,,,35,46,"4641",,"0",
1979-02-24,2,25,1979,"removal",16,65,"OL","M",,,"S",,,,,21,34,"1464",,"0",
1979-02-24,2,25,1979,"control",4,72,"DM","F","Z",,,,,,,35,39,"1682",,"0",
1979-02-24,2,25,1979,"control",14,72,"DM","M","Z",,,,,,,36,40,"1608",,"0",
1979-02-24,2,25,1979,"removal",16,72,"DM","M",,,"S",,,,,38,44,"0",,"0",
1979-03-31,3,31,1979,"control",4,14,"DM","F",,"J",,,,,,34,23,"1685",,"0",
1979-03-31,3,31,1979,"control",17,16,"PE","M","Z",,,,,,,20,23,"1506",,"0",
1979-03-31,3,31,1979,"control",14,22,"DS","F","Z",,,,,,,,132,"4540",,"0",
1979-03-31,3,31,1979,"control",14,24,"DS","F",,,,"S",,,,47,71,"1678",,"1679",
1979-03-31,3,31,1979,"control",17,26,"DM","F","Z",,,,,,,35,46,"4881",,"0",
1979-03-31,3,31,1979,"control",17,31,"DS","M","Z",,,,,,,51,71,"1653",,"1667",
1979-03-31,3,31,1979,"control",14,33,"DS","F",,,,"S",,,,47,73,"1680",,"1681",
1979-03-31,3,31,1979,"control",4,47,"DM","F",,,,,"P",,,37,49,"1618",,"0",
1979-03-31,3,31,1979,"control",17,57,"DO","F","Z",,,,,,,35,49,"1652",,"0",
1979-03-31,3,31,1979,"control",17,63,"DS","F","Z",,,,,,,48,129,"4880",,"0",
1979-03-31,3,31,1979,"control",17,66,"DO","F",,,,,,"R",,34,50,"0",,"0",
1979-03-31,3,31,1979,"control",11,74,"DS","M","Z",,,,,,,,,"1656",,"1657",
1979-03-31,3,31,1979,"control",11,76,"DM","M",,,"S",,,,,38,46,"1423",,"1658",
1979-03-31,3,31,1979,"control",4,77,"DS","M",,,"S",,,,,51,129,"1580",,"0",
1979-04-28,4,28,1979,"control",11,12,"DM","M",,,"S",,,,,39,47,"1423",,"0",
1979-04-28,4,28,1979,"control",11,44,"DM","F",,,,,,"E",,36,46,"1706",,"1705",
1979-04-28,4,28,1979,"control",17,52,"DS","M",,,"S",,,,,50,143,"4645",,"0",
1979-04-28,4,28,1979,"control",17,63,"DS","F",,,,,,"E",,48,119,"4880",,"0",
1979-04-28,4,28,1979,"control",17,76,"DO","F",,,,,"P",,,34,51,"4423",,"0",
1979-04-28,4,29,1979,"control",4,11,"OT","M","Z",,,,,,,18,28,"1738",,"0",
1979-04-28,4,29,1979,"exclosure",15,27,"PP","F","Z",,,,,,,21,15,"110",,"0",
1979-04-28,4,29,1979,"control",14,33,"DS","M","Z",,,,,,,46,67,"1723",,"1732",
1979-04-28,4,29,1979,"exclosure",15,37,"OT","M","Z",,,,,,,20,23,"1710",,"0",
1979-04-28,4,29,1979,"exclosure",15,41,"PM","M","Z",,,,,,,22,18,"1741",,"0",
1979-04-28,4,29,1979,"control",14,43,"DS","M","Z",,,,,,,47,61,"1722",,"1713",
1979-04-28,4,29,1979,"control",14,53,"DM","F",,,,,"P",,,37,65,"4426",,"0",
1979-04-28,4,29,1979,"control",4,57,"DM","F","Z",,,,,,,38,45,"1618",,"0",
1979-04-28,4,29,1979,"control",4,71,"DS","F",,,,"P",,,,51,92,"1719",,"1716",
1979-04-28,4,29,1979,"control",14,73,"DM","M","Z",,,,,,,34,27,"1739",,"0",
1979-04-28,4,29,1979,"control",4,77,"NA","M","Z",,,,,,,32,101,"1720",,"0",
1979-05-29,5,29,1979,"control",17,26,"DM","F","Z",,,,,,,34,43,"4881",,"0",
1979-05-29,5,29,1979,"control",17,31,"DS","F",,,,"S",,,,49,73,"1796",,"1797",
1979-05-29,5,29,1979,"control",17,34,"DS","M","Z",,,,,,,49,75,"1791",,"1792",
1979-05-29,5,29,1979,"control",17,43,"DS","F",,,,,,"E",,47,119,"4880",,"0",
1979-05-29,5,29,1979,"exclosure",21,45,"PF","F",,,,,,"E",,15,,"2",,"0",
1979-05-29,5,29,1979,"control",17,51,"DS","M",,,"S",,,,,49,147,"4645",,"0",
1979-05-29,5,29,1979,"control",17,53,"DS",,,"J",,,,,,,,"1787",,"0",
1979-05-29,5,29,1979,"control",17,74,"DO","M","Z",,,,,,,33,29,"1786",,"0",
1979-05-29,5,29,1979,"control",11,76,"DM","M","Z",,,,,,,38,46,"1423",,"0",
1979-05-29,5,30,1979,"exclosure",15,17,"OT","M",,,"S",,,,,20,24,"1710",,"0",
1979-05-29,5,30,1979,"exclosure",15,27,"OT","F",,"J",,,,,,18,15,"1753",,"0",
1979-05-29,5,30,1979,"exclosure",15,32,"PP","F",,,,,,"E",,22,,"110",,"0",
1979-05-29,5,30,1979,"control",14,37,"DM","F",,"J",,,,,,33,20,"1749",,"0",
1979-05-29,5,30,1979,"control",14,43,"DS",,,,,,,,,,88,"0",,"0",
1979-05-29,5,30,1979,"control",14,52,"DM","M",,,"S",,,,,35,40,"1739",,"0",
1979-05-29,5,30,1979,"control",4,62,"DS","F","Z",,,,,,,50,107,"1719",,"0",
1979-05-29,5,30,1979,"control",14,62,"DS","F","Z",,,,,,,51,123,"4540",,"0",
1979-05-29,5,30,1979,"control",14,66,"DS","M","Z",,,,,,,49,93,"1723",,"0",
1979-05-29,5,30,1979,"exclosure",15,66,"PP","M",,,"S",,,,,22,20,"6000",,"0",
1979-05-29,5,30,1979,"control",4,67,"DM","F","Z",,,,,,,37,44,"1618",,"0",
1979-05-29,5,30,1979,"control",14,75,"DM","F",,,,,"P",,,35,57,"4426",,"0",
1979-07-03,7,3,1979,"exclosure",21,13,"OT","F",,"J",,,,,,21,18,"1764",,"0",
1979-07-03,7,3,1979,"exclosure",21,15,"OT","M",,,"S",,,,,20,27,"1763",,"0",
1979-07-03,7,3,1979,"control",17,46,"DM","F","Z",,,,,,,35,41,"4881",,"0",
1979-07-03,7,3,1979,"control",17,51,"DS","M",,,"S",,,,,52,143,"4645",,"0",
1979-07-03,7,3,1979,"control",11,55,"DS","M",,"J",,,,,,50,91,"1762",,"1761",
1979-07-03,7,3,1979,"control",17,63,"DO","M",,,"S",,,,,33,38,"1786",,"0",
1979-07-03,7,3,1979,"exclosure",21,67,"PF","F",,,,,,"E",,15,7,"3",,"0",
1979-07-03,7,3,1979,"exclosure",21,67,"PF","M","Z",,,,,,,15,8,"102",,"0",
1979-07-03,7,3,1979,"removal",23,67,"PE","F",,,,,"P",,,20,27,"0",,"0",
1979-07-03,7,3,1979,"control",11,76,"DM","F",,"J",,,,,,33,32,"1760",,"0",
1979-07-03,7,3,1979,"control",17,77,"DM","M",,,"S",,,,,36,48,"1799",,"0",
1979-07-03,7,4,1979,"exclosure",3,11,"OL","F",,"J",,,,,,19,21,"2037",,"0",
1979-07-03,7,4,1979,"exclosure",15,16,"PP","F","Z",,,,,,,22,14,"5000",,"0",
1979-07-03,7,4,1979,"control",14,24,"DS","F",,,,,,"E",,49,120,"4540",,"0",
1979-07-03,7,4,1979,"control",14,35,"DS","F",,"J",,,,,,,,"2007",,"0",
1979-07-03,7,4,1979,"control",14,52,"DM","F","Z",,,,,,,38,53,"4426",,"0",
1979-07-03,7,4,1979,"exclosure",15,53,"PP","F",,,,,,"E",,20,16,"110",,"0",
1979-07-03,7,4,1979,"control",14,55,"DS","M",,"J",,,,,,49,70,"2009",,"2005",
1979-07-03,7,4,1979,"control",14,72,"DM","M","Z",,,,,,,38,44,"1739",,"0",
1979-07-03,7,4,1979,"control",14,77,"DM","M",,,"S",,,,,35,41,"4497",,"0",
1979-07-24,7,24,1979,"exclosure",19,16,"PE","F",,,,,"P",,,19,24,"1690",,"0",
1979-07-24,7,24,1979,"exclosure",21,62,"PF","M",,,"S",,,,,21,,"9103",,"0",
1979-07-24,7,25,1979,"control",17,11,"PE","M",,"J",,,,,,18,8,"2051",,"0",
1979-07-24,7,25,1979,"control",14,25,"DM","F",,,,"S",,"R",,36,44,"4426",,"0",
1979-07-24,7,25,1979,"control",17,31,"DS","M",,"J",,,,,,51,99,"1791",,"0",
1979-07-24,7,25,1979,"control",14,32,"NA","M","Z",,,,,,,36,151,"2059",,"0",
1979-07-24,7,25,1979,"control",14,34,"OT","M",,,"S",,,,,22,19,"2058",,"0",
1979-07-24,7,25,1979,"control",11,37,"DM","M",,,"S",,,,,35,31,"2012",,"0",
1979-07-24,7,25,1979,"control",17,51,"DS","M",,,"S",,,,,51,145,"4645",,"0",
1979-07-24,7,25,1979,"control",14,52,"DS","F",,,,"S",,,,49,93,"2007",,"2057",
1979-07-24,7,25,1979,"control",11,53,"DS","M","Z",,,,,,,51,98,"1762",,"0",
1979-07-24,7,25,1979,"control",14,66,"DS","F","Z",,,,,,,49,125,"4540",,"0",
1979-07-24,7,25,1979,"control",11,73,"PP","M","Z",,,,,,,22,16,"5010",,"0",
1979-07-24,7,25,1979,"control",17,74,"DO","M",,,"S",,,,,35,,"1786",,"0",
1979-07-24,7,25,1979,"control",17,77,"OT","F","Z",,,,,,,20,25,"1764",,"0",
1979-07-24,7,26,1979,"control",4,17,"DS","M","Z",,,,,,,49,108,"2015",,"2014",
1979-07-24,7,26,1979,"exclosure",15,25,"PP","F",,,,,,"E",,22,16,"5000",,"0",
1979-07-24,7,26,1979,"exclosure",15,31,"PP","F","Z",,,,,,,20,17,"110",,"0",
1979-07-24,7,26,1979,"control",4,33,"DM","F",,,,,,"R",,36,44,"1618",,"0",
1979-07-24,7,26,1979,"exclosure",3,34,"OL","F",,,,,"P",,,20,31,"2037",,"0",
1979-07-24,7,26,1979,"exclosure",3,44,"OL","M",,,"S",,,,,20,35,"2018",,"0",
1979-07-24,7,26,1979,"exclosure",15,51,"PP","F",,"J",,,,,,21,11,"5100",,"0",
1979-07-24,7,26,1979,"exclosure",15,52,"PP","F",,"J",,,,,,20,11,"5110",,"0",
1979-07-24,7,26,1979,"control",4,71,"DS","F","Z",,,,,,,51,111,"1719",,"0",
1979-07-24,7,26,1979,"control",4,76,"DM","F",,"J",,,,,,34,23,"2013",,"0",
1979-08-21,8,21,1979,"exclosure",21,45,"OT","F",,"J",,,,,,21,17,"2021",,"0",
1979-08-21,8,21,1979,"control",14,47,"DS","M","Z",,,,,,,49,94,"2009",,"0",
1979-08-21,8,21,1979,"control",14,63,"OL","F","Z",,,,,,,20,24,"2022",,"0",
1979-08-21,8,21,1979,"control",14,64,"OL","M",,,"S",,,,,20,35,"1464",,"0",
1979-08-21,8,21,1979,"control",14,67,"DM","F",,,,,,,"L",36,53,"4426",,"0",
1979-08-21,8,21,1979,"control",14,73,"DS","F",,,,"S",,,,49,128,"4540",,"0",
1979-08-21,8,21,1979,"control",14,76,"DM","M",,,"S",,,,,35,46,"1739",,"0",
1979-08-21,8,22,1979,"control",11,17,"OL","M","Z",,,,,,,20,27,"-1",,"0",
1979-08-21,8,22,1979,"control",17,22,"OT","M",,,"S",,,,,18,27,"1763",,"0",
1979-08-21,8,22,1979,"control",11,26,"DM","M",,,"S",,,,,34,35,"2012",,"0",
1979-08-21,8,22,1979,"control",17,37,"DM","M",,,"S",,,,,37,45,"1423",,"0",
1979-08-21,8,22,1979,"control",17,43,"DS","M","Z",,,,,,,51,106,"1791",,"0",
1979-08-21,8,22,1979,"exclosure",15,53,"PP","F","Z",,,,,,,20,15,"110",,"0",
1979-08-21,8,22,1979,"control",17,65,"DO","M",,,"S",,,,,34,45,"1786",,"0",
1979-08-21,8,22,1979,"control",17,71,"DS","M",,,"S",,,,,52,144,"4645",,"0",
1979-08-21,8,22,1979,"control",11,77,"DM","F","Z",,,,,,,36,40,"1760",,"0",
1979-08-21,8,22,1979,"control",17,77,"NA","F","Z",,,,,,,30,105,"2024",,"0",
1979-08-21,8,23,1979,"exclosure",3,11,"OT","M",,,"S",,,,,20,28,"1710",,"0",
1979-08-21,8,23,1979,"control",4,37,"DS","M",,,"S",,,,,49,124,"2015",,"0",
1979-08-21,8,23,1979,"control",4,63,"DS","F",,,,"S",,,,52,117,"1719",,"0",
1979-09-22,9,22,1979,"removal",10,13,"OL","F","Z",,,,,,,20,29,"2053",,"0",
1979-09-22,9,22,1979,"control",17,16,"DM","M",,,"S",,,,,37,47,"1423",,"0",
1979-09-22,9,22,1979,"removal",23,21,"PE","M",,,"S",,,,,20,23,"1506",,"0",
1979-09-22,9,22,1979,"control",17,44,"DS","M",,,"S",,,,,52,118,"1791",,"0",
1979-09-22,9,22,1979,"control",11,57,"OT","M","Z",,,,,,,19,27,"1763",,"0",
1979-09-22,9,22,1979,"control",11,62,"DM","M","Z",,,,,,,39,49,"2056",,"0",
1979-09-22,9,22,1979,"exclosure",21,72,"PE","F",,,,,"P",,,19,24,"1690",,"0",
1979-09-22,9,22,1979,"control",11,76,"DM","F",,,,,,"B",,37,40,"1760",,"0",
1979-09-22,9,23,1979,"exclosure",3,11,"OL","M","Z",,,,,,,22,34,"2018",,"0",
1979-09-22,9,23,1979,"exclosure",3,12,"OL","F",,,,,"P",,,20,46,"2037",,"0",
1979-09-22,9,23,1979,"control",14,12,"DM","M",,,"S",,,,,37,45,"4497",,"0",
1979-09-22,9,23,1979,"exclosure",15,13,"PP","F","Z",,,,,,,20,16,"110",,"0",
1979-09-22,9,23,1979,"control",4,33,"DM","F",,,,,,"B",,36,46,"1618",,"0",
1979-09-22,9,23,1979,"control",4,37,"DS","M",,,"S",,,,,47,129,"2015",,"0",
1979-09-22,9,23,1979,"exclosure",3,61,"PF","F",,,,"S",,,,15,7,"111",,"0",
1979-09-22,9,23,1979,"control",4,62,"DS","F","Z",,,,,,,50,124,"1719",,"0",
1979-09-22,9,23,1979,"control",14,64,"DM","F","Z",,,,,,,37,46,"4426",,"0",
1979-09-22,9,23,1979,"control",14,72,"OL","F",,"J",,,,,,19,31,"2050",,"0",
1979-10-24,10,24,1979,"control",11,14,"DS","M",,,"S",,,,,49,137,"1762",,"0",
1979-10-24,10,24,1979,"control",11,31,"PP","M","Z",,,,,,,21,16,"5010",,"0",
1979-10-24,10,24,1979,"control",17,32,"DM","M",,,"S",,,,,38,46,"1423",,"0",
1979-10-24,10,24,1979,"removal",10,42,"OL","F",,,,,,"E",,21,25,"2053",,"0",
1979-10-24,10,24,1979,"control",11,42,"DM","F",,,,"S",,,,34,28,"2066",,"0",
1979-10-24,10,24,1979,"control",11,45,"DM","M",,"J",,,,,,35,29,"2065",,"0",
1979-10-24,10,24,1979,"exclosure",19,46,"PE","M","Z",,,,,,,19,19,"2070",,"0",
1979-10-24,10,24,1979,"control",17,54,"DS","M",,,"S",,,,,51,156,"4645",,"0",
1979-10-24,10,24,1979,"control",17,55,"DS","M",,,"S",,,,,51,123,"1791",,"0",
1979-10-24,10,24,1979,"control",11,56,"OT","F","Z",,,,,,,20,27,"2064",,"0",
1979-10-24,10,24,1979,"removal",23,57,"PE","M","Z",,,,,,,21,24,"1506",,"0",
1979-10-24,10,24,1979,"control",17,66,"NA","M","Z",,,,,,,32,133,"2072",,"0",
1979-10-24,10,24,1979,"exclosure",19,67,"OL","M","Z",,,,,,,21,27,"2077",,"0",
1979-10-24,10,24,1979,"control",17,71,"DO","M",,,"S",,,,,34,49,"1786",,"0",
1979-10-24,10,24,1979,"control",11,76,"OT","M","Z",,,,,,,19,18,"2078",,"0",
1979-10-24,10,24,1979,"control",11,77,"OT","M","Z",,,,,,,21,19,"2048",,"0",
1979-10-24,10,25,1979,"exclosure",3,11,"OL","F","Z",,,,,,,21,32,"2037",,"0",
1979-10-24,10,25,1979,"exclosure",3,14,"OL","M","Z",,,,,,,22,36,"2018",,"0",
1979-10-24,10,25,1979,"control",14,17,"DS","F",,,,"S",,,,52,133,"4540",,"0",
1979-10-24,10,25,1979,"exclosure",3,27,"PF","M",,,"S",,,,,20,7,"9002",,"0",
1979-10-24,10,25,1979,"control",4,27,"DS","M",,,"S",,,,,48,130,"2015",,"0",
1979-10-24,10,25,1979,"control",14,31,"DM","M",,,"R",,,,,35,,"1739",,"0",
1979-10-24,10,25,1979,"exclosure",15,31,"OT","F","Z",,,,,,,20,19,"2063",,"0",
1979-10-24,10,25,1979,"control",4,54,"DS","F",,,,"S",,,,50,126,"1719",,"1716",
1979-10-24,10,25,1979,"exclosure",15,54,"PP","F",,,,,,"E",,21,16,"110",,"0",
1979-10-24,10,25,1979,"control",14,55,"DM","F",,,,,,"B",,35,49,"4426",,"0",
1979-10-24,10,25,1979,"exclosure",3,73,"RM","M","Z",,,,,,,14,7,"8001",,"0",
1979-10-24,10,25,1979,"control",4,77,"DM","M",,,"S",,,,,35,49,"2076",,"0",
1979-11-17,11,17,1979,"exclosure",3,11,"PE","F","Z",,,,,,,19,24,"2099",,"0",
1979-11-17,11,17,1979,"control",17,12,"OT","M","Z",,,,,,,18,20,"2078",,"0",
1979-11-17,11,17,1979,"control",4,16,"DM","M","Z",,,,,,,36,40,"2097",,"0",
1979-11-17,11,17,1979,"control",17,16,"OT","M","Z",,,,,,,21,22,"2048",,"0",
1979-11-17,11,17,1979,"exclosure",15,17,"OT","F","Z",,,,,,,20,22,"2063",,"0",
1979-11-17,11,17,1979,"exclosure",15,21,"PF","M",,,"S",,,,,14,6,"8011",,"8000",
1979-11-17,11,17,1979,"exclosure",3,23,"PE","M","Z",,,,,,,19,17,"2098",,"0",
1979-11-17,11,17,1979,"control",17,23,"DM","M",,,"S",,,,,36,48,"1423",,"0",
1979-11-17,11,17,1979,"exclosure",3,24,"RM","M","Z",,,,,,,13,7,"8001",,"0",
1979-11-17,11,17,1979,"control",14,27,"RM","F","Z",,,,,,,14,9,"8004",,"0",
1979-11-17,11,17,1979,"control",4,34,"DM","M",,,"S",,,,,36,50,"2076",,"0",
1979-11-17,11,17,1979,"control",17,34,"DS","M",,,"S",,,,,51,130,"1791",,"0",
1979-11-17,11,17,1979,"exclosure",3,35,"PF","M","Z",,,,,,,14,7,"100",,"8000",
1979-11-17,11,17,1979,"exclosure",15,37,"OT","M","Z",,,,,,,21,21,"2058",,"0",
1979-11-17,11,17,1979,"control",4,43,"DS","F",,,,"S",,,,49,128,"1719",,"0",
1979-11-17,11,17,1979,"control",14,45,"DM","F",,,,,,"B",,35,51,"4426",,"0",
1979-11-17,11,17,1979,"control",17,53,"OT","F","Z",,,,,,,20,28,"2064",,"0",
1979-11-17,11,17,1979,"control",14,55,"NA","F","Z",,,,,,,31,109,"2086",,"0",
1979-11-17,11,17,1979,"control",14,61,"DS","F","Z",,,,,,,49,141,"4540",,"0",
1979-11-17,11,17,1979,"exclosure",3,62,"PF","F","Z",,,,,,,14,8,"111",,"0",
1979-11-17,11,17,1979,"control",17,74,"DO","M",,,"S",,,,,34,51,"1786",,"0",
1979-11-17,11,17,1979,"control",14,75,"DM","M",,"J",,,,,,34,21,"2112",,"0",
1979-11-17,11,17,1979,"control",17,77,"NA","M","Z",,,,,,,31,153,"2072",,"0",
1979-11-17,11,18,1979,"control",11,13,"DS","M",,,"S",,,,,49,134,"1762",,"0",
1979-11-17,11,18,1979,"control",11,14,"DM","M",,,"R",,,,,39,48,"2056",,"0",
1979-11-17,11,18,1979,"exclosure",21,24,"PF","M",,,"S",,,,,15,8,"110",,"8000",
