genus,species,date,locality,family,flight_call,habitat,stratum
Ammodramus,savannarum,1996-05-20,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,1997-04-30,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,1998-05-17,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,1998-11-16,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,1999-10-03,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2000-05-01,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2001-04-23,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2001-10-13,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2002-05-06,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2003-05-06,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2003-05-12,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2004-04-29,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2004-05-04,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2006-04-14,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2006-10-20,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2007-04-22,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2008-04-24,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2008-04-25,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2008-05-06,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2009-05-29,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2010-10-27,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2010-11-18,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-05-01,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-05-01,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-05-01,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-05-02,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-05-11,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-05-13,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-09-02,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-10-04,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2011-11-06,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2013-04-27,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2014-05-13,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2014-05-19,MP,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2014-05-21,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2014-10-28,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2015-11-05,CHI,Passerellidae,Yes,Open,Lower
Ammodramus,savannarum,2016-09-24,CHI,Passerellidae,Yes,Open,Lower
Catharus,fuscescens,1979-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-08-31,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-09-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-09-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1979-09-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1980-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1980-05-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1980-05-21,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1980-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1980-09-02,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1980-09-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1980-09-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1981-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1981-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1981-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1981-05-29,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-17,CHI,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-24,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-08-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-09-02,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-09-02,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-09-03,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-09-03,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1982-09-03,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-02,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-21,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-23,CHI,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-09-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-09-21,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-09-22,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1983-10-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-18,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-08-29,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-09-04,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-09-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-09-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-09-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-09-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1984-09-14,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-22,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-31,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-05-31,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-08-29,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-08-31,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-09-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-09-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-09-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1985-09-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-04-27,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-04-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-05,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-06,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-14,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-24,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-26,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-05-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-08-24,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-08-28,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-08-28,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1986-09-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-05-14,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-05-19,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-05-21,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-08-31,CHI,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-08-31,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1987-09-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-14,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-14,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-14,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-14,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-28,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-05-28,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-08-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-08-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-08-26,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-08-31,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1988-09-01,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1989-05-04,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1989-05-24,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1989-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1989-09-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1989-09-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-04-27,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-04-28,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-08,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-15,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-20,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-21,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-21,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-22,CHI,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-24,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-05-25,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-08-27,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-08-28,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-09-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1990-09-07,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1991-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1991-05-09,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1991-05-27,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1991-08-23,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1991-08-30,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1991-09-10,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1991-09-16,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-02,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-11,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-12,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-13,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-17,MP,Turdidae,Yes,Forest,Lower
Catharus,fuscescens,1992-05-21,MP,Turdidae,Yes,Forest,Lower
