name,state,total_price,year,campus,net_cost,income_lvl
University of North Carolina at Chapel Hill,NC,24349,2015,Off Campus,3889,"0 to 30,000"
University of North Carolina at Chapel Hill,NC,24349,2015,Off Campus,6306,"30,001 to 48,000"
University of North Carolina at Chapel Hill,NC,24349,2015,Off Campus,12074,"48_001 to 75,000"
University of North Carolina at Chapel Hill,NC,24349,2015,Off Campus,19370,"75,001 to 110,000"
University of North Carolina at Chapel Hill,NC,24349,2015,Off Campus,23197,"Over 110,000"
University of North Carolina at Chapel Hill,NC,25898,2016,Off Campus,4155,"0 to 30,000"
University of North Carolina at Chapel Hill,NC,25898,2016,Off Campus,6164,"30,001 to 48,000"
University of North Carolina at Chapel Hill,NC,25898,2016,Off Campus,12447,"48_001 to 75,000"
University of North Carolina at Chapel Hill,NC,25898,2016,Off Campus,19008,"75,001 to 110,000"
University of North Carolina at Chapel Hill,NC,25898,2016,Off Campus,23907,"Over 110,000"
University of North Carolina at Chapel Hill,NC,25569,2017,Off Campus,4266.977066,"0 to 30,000"
University of North Carolina at Chapel Hill,NC,25569,2017,Off Campus,6330.119528,"30,001 to 48,000"
University of North Carolina at Chapel Hill,NC,25569,2017,Off Campus,12782.4461,"48_001 to 75,000"
University of North Carolina at Chapel Hill,NC,25569,2017,Off Campus,19520.26476,"75,001 to 110,000"
University of North Carolina at Chapel Hill,NC,25569,2017,Off Campus,24551.29259,"Over 110,000"
University of North Carolina at Chapel Hill,NC,23811,2018,Off Campus,3973.60049,"0 to 30,000"
University of North Carolina at Chapel Hill,NC,23811,2018,Off Campus,5894.891317,"30,001 to 48,000"
University of North Carolina at Chapel Hill,NC,23811,2018,Off Campus,11903.58732,"48_001 to 75,000"
University of North Carolina at Chapel Hill,NC,23811,2018,Off Campus,18178.14636,"75,001 to 110,000"
University of North Carolina at Chapel Hill,NC,23811,2018,Off Campus,22863.2652,"Over 110,000"
University of North Carolina at Asheville,NC,16810,2011,On Campus,7575,"0 to 30,000"
University of North Carolina at Asheville,NC,16810,2011,On Campus,7812,"30,001 to 48,000"
University of North Carolina at Asheville,NC,16810,2011,On Campus,10432,"48_001 to 75,000"
University of North Carolina at Asheville,NC,16810,2011,On Campus,14892,"75,001 to 110,000"
University of North Carolina at Asheville,NC,16810,2011,On Campus,15636,"Over 110,000"
University of North Carolina at Asheville,NC,17700,2012,On Campus,7134,"0 to 30,000"
University of North Carolina at Asheville,NC,17700,2012,On Campus,8746,"30,001 to 48,000"
University of North Carolina at Asheville,NC,17700,2012,On Campus,12009,"48_001 to 75,000"
University of North Carolina at Asheville,NC,17700,2012,On Campus,15374,"75,001 to 110,000"
University of North Carolina at Asheville,NC,17700,2012,On Campus,15848,"Over 110,000"
University of North Carolina at Asheville,NC,18765,2013,On Campus,8127,"0 to 30,000"
University of North Carolina at Asheville,NC,18765,2013,On Campus,9614,"30,001 to 48,000"
University of North Carolina at Asheville,NC,18765,2013,On Campus,13027,"48_001 to 75,000"
University of North Carolina at Asheville,NC,18765,2013,On Campus,16272,"75,001 to 110,000"
University of North Carolina at Asheville,NC,18765,2013,On Campus,17997,"Over 110,000"
University of North Carolina at Asheville,NC,19928,2014,On Campus,9691,"0 to 30,000"
University of North Carolina at Asheville,NC,19928,2014,On Campus,11389,"30,001 to 48,000"
University of North Carolina at Asheville,NC,19928,2014,On Campus,14760,"48_001 to 75,000"
University of North Carolina at Asheville,NC,19928,2014,On Campus,17647,"75,001 to 110,000"
University of North Carolina at Asheville,NC,19928,2014,On Campus,18822,"Over 110,000"
University of North Carolina at Asheville,NC,20264,2015,On Campus,7695,"0 to 30,000"
University of North Carolina at Asheville,NC,20264,2015,On Campus,10225,"30,001 to 48,000"
University of North Carolina at Asheville,NC,20264,2015,On Campus,12280,"48_001 to 75,000"
University of North Carolina at Asheville,NC,20264,2015,On Campus,15898,"75,001 to 110,000"
University of North Carolina at Asheville,NC,20264,2015,On Campus,17171,"Over 110,000"
University of North Carolina at Asheville,NC,19323,2016,On Campus,8237,"0 to 30,000"
University of North Carolina at Asheville,NC,19323,2016,On Campus,9061,"30,001 to 48,000"
University of North Carolina at Asheville,NC,19323,2016,On Campus,12823,"48_001 to 75,000"
University of North Carolina at Asheville,NC,19323,2016,On Campus,16255,"75,001 to 110,000"
University of North Carolina at Asheville,NC,19323,2016,On Campus,17900,"Over 110,000"
University of North Carolina at Asheville,NC,19915,2017,On Campus,8489.357501,"0 to 30,000"
University of North Carolina at Asheville,NC,19915,2017,On Campus,9338.602443,"30,001 to 48,000"
University of North Carolina at Asheville,NC,19915,2017,On Campus,13215.85908,"48_001 to 75,000"
University of North Carolina at Asheville,NC,19915,2017,On Campus,16753.00549,"75,001 to 110,000"
University of North Carolina at Asheville,NC,19915,2017,On Campus,18448.40346,"Over 110,000"
University of North Carolina at Asheville,NC,20189,2018,On Campus,8606.158102,"0 to 30,000"
University of North Carolina at Asheville,NC,20189,2018,On Campus,9467.087357,"30,001 to 48,000"
University of North Carolina at Asheville,NC,20189,2018,On Campus,13397.68913,"48_001 to 75,000"
University of North Carolina at Asheville,NC,20189,2018,On Campus,16983.50127,"75,001 to 110,000"
University of North Carolina at Asheville,NC,20189,2018,On Campus,18702.22533,"Over 110,000"
University of North Carolina at Asheville,NC,16548,2011,Off Campus,7575,"0 to 30,000"
University of North Carolina at Asheville,NC,16548,2011,Off Campus,7812,"30,001 to 48,000"
University of North Carolina at Asheville,NC,16548,2011,Off Campus,10432,"48_001 to 75,000"
University of North Carolina at Asheville,NC,16548,2011,Off Campus,14892,"75,001 to 110,000"
University of North Carolina at Asheville,NC,16548,2011,Off Campus,15636,"Over 110,000"
University of North Carolina at Asheville,NC,17700,2012,Off Campus,7134,"0 to 30,000"
University of North Carolina at Asheville,NC,17700,2012,Off Campus,8746,"30,001 to 48,000"
University of North Carolina at Asheville,NC,17700,2012,Off Campus,12009,"48_001 to 75,000"
University of North Carolina at Asheville,NC,17700,2012,Off Campus,15374,"75,001 to 110,000"
University of North Carolina at Asheville,NC,17700,2012,Off Campus,15848,"Over 110,000"
University of North Carolina at Asheville,NC,18765,2013,Off Campus,8127,"0 to 30,000"
University of North Carolina at Asheville,NC,18765,2013,Off Campus,9614,"30,001 to 48,000"
University of North Carolina at Asheville,NC,18765,2013,Off Campus,13027,"48_001 to 75,000"
University of North Carolina at Asheville,NC,18765,2013,Off Campus,16272,"75,001 to 110,000"
University of North Carolina at Asheville,NC,18765,2013,Off Campus,17997,"Over 110,000"
University of North Carolina at Asheville,NC,21028,2014,Off Campus,9691,"0 to 30,000"
University of North Carolina at Asheville,NC,21028,2014,Off Campus,11389,"30,001 to 48,000"
University of North Carolina at Asheville,NC,21028,2014,Off Campus,14760,"48_001 to 75,000"
University of North Carolina at Asheville,NC,21028,2014,Off Campus,17647,"75,001 to 110,000"
University of North Carolina at Asheville,NC,21028,2014,Off Campus,18822,"Over 110,000"
University of North Carolina at Asheville,NC,21364,2015,Off Campus,7695,"0 to 30,000"
University of North Carolina at Asheville,NC,21364,2015,Off Campus,10225,"30,001 to 48,000"
University of North Carolina at Asheville,NC,21364,2015,Off Campus,12280,"48_001 to 75,000"
University of North Carolina at Asheville,NC,21364,2015,Off Campus,15898,"75,001 to 110,000"
University of North Carolina at Asheville,NC,21364,2015,Off Campus,17171,"Over 110,000"
University of North Carolina at Asheville,NC,20423,2016,Off Campus,8237,"0 to 30,000"
University of North Carolina at Asheville,NC,20423,2016,Off Campus,9061,"30,001 to 48,000"
University of North Carolina at Asheville,NC,20423,2016,Off Campus,12823,"48_001 to 75,000"
University of North Carolina at Asheville,NC,20423,2016,Off Campus,16255,"75,001 to 110,000"
University of North Carolina at Asheville,NC,20423,2016,Off Campus,17900,"Over 110,000"
University of North Carolina at Asheville,NC,21015,2017,Off Campus,8489.357501,"0 to 30,000"
University of North Carolina at Asheville,NC,21015,2017,Off Campus,9338.602443,"30,001 to 48,000"
University of North Carolina at Asheville,NC,21015,2017,Off Campus,13215.85908,"48_001 to 75,000"
University of North Carolina at Asheville,NC,21015,2017,Off Campus,16753.00549,"75,001 to 110,000"
University of North Carolina at Asheville,NC,21015,2017,Off Campus,18448.40346,"Over 110,000"
University of North Carolina at Asheville,NC,21289,2018,Off Campus,8606.158102,"0 to 30,000"
University of North Carolina at Asheville,NC,21289,2018,Off Campus,9467.087357,"30,001 to 48,000"
University of North Carolina at Asheville,NC,21289,2018,Off Campus,13397.68913,"48_001 to 75,000"
University of North Carolina at Asheville,NC,21289,2018,Off Campus,16983.50127,"75,001 to 110,000"
University of North Carolina at Asheville,NC,21289,2018,Off Campus,18702.22533,"Over 110,000"
North Carolina A & T State University,NC,14721,2011,On Campus,6934,"0 to 30,000"
North Carolina A & T State University,NC,14721,2011,On Campus,7449,"30,001 to 48,000"
North Carolina A & T State University,NC,14721,2011,On Campus,10343,"48_001 to 75,000"
North Carolina A & T State University,NC,14721,2011,On Campus,13991,"75,001 to 110,000"
North Carolina A & T State University,NC,14721,2011,On Campus,14197,"Over 110,000"
North Carolina A & T State University,NC,15288,2012,On Campus,6743,"0 to 30,000"
North Carolina A & T State University,NC,15288,2012,On Campus,7460,"30,001 to 48,000"
North Carolina A & T State University,NC,15288,2012,On Campus,10699,"48_001 to 75,000"
North Carolina A & T State University,NC,15288,2012,On Campus,13450,"75,001 to 110,000"
North Carolina A & T State University,NC,15288,2012,On Campus,13555,"Over 110,000"
North Carolina A & T State University,NC,15929,2013,On Campus,8597,"0 to 30,000"
North Carolina A & T State University,NC,15929,2013,On Campus,9810,"30,001 to 48,000"
North Carolina A & T State University,NC,15929,2013,On Campus,12488,"48_001 to 75,000"
North Carolina A & T State University,NC,15929,2013,On Campus,15671,"75,001 to 110,000"
North Carolina A & T State University,NC,15929,2013,On Campus,15765,"Over 110,000"
North Carolina A & T State University,NC,16635,2014,On Campus,7133,"0 to 30,000"
North Carolina A & T State University,NC,16635,2014,On Campus,8428,"30,001 to 48,000"
North Carolina A & T State University,NC,16635,2014,On Campus,12355,"48_001 to 75,000"
North Carolina A & T State University,NC,16635,2014,On Campus,15041,"75,001 to 110,000"
North Carolina A & T State University,NC,16635,2014,On Campus,15377,"Over 110,000"
North Carolina A & T State University,NC,17943,2015,On Campus,8053,"0 to 30,000"
North Carolina A & T State University,NC,17943,2015,On Campus,9126,"30,001 to 48,000"
North Carolina A & T State University,NC,17943,2015,On Campus,12848,"48_001 to 75,000"
North Carolina A & T State University,NC,17943,2015,On Campus,16078,"75,001 to 110,000"
North Carolina A & T State University,NC,17943,2015,On Campus,16425,"Over 110,000"
North Carolina A & T State University,NC,19447,2016,On Campus,9513,"0 to 30,000"
North Carolina A & T State University,NC,19447,2016,On Campus,10871,"30,001 to 48,000"
North Carolina A & T State University,NC,19447,2016,On Campus,14022,"48_001 to 75,000"
North Carolina A & T State University,NC,19447,2016,On Campus,17402,"75,001 to 110,000"
North Carolina A & T State University,NC,19447,2016,On Campus,17818,"Over 110,000"
North Carolina A & T State University,NC,17886,2017,On Campus,8749.396719,"0 to 30,000"
North Carolina A & T State University,NC,17886,2017,On Campus,9998.390806,"30,001 to 48,000"
North Carolina A & T State University,NC,17886,2017,On Campus,12896.46177,"48_001 to 75,000"
North Carolina A & T State University,NC,17886,2017,On Campus,16005.15103,"75,001 to 110,000"
North Carolina A & T State University,NC,17886,2017,On Campus,16387.75893,"Over 110,000"
North Carolina A & T State University,NC,18136,2018,On Campus,8871.690646,"0 to 30,000"
North Carolina A & T State University,NC,18136,2018,On Campus,10138.14244,"30,001 to 48,000"
North Carolina A & T State University,NC,18136,2018,On Campus,13076.72093,"48_001 to 75,000"
North Carolina A & T State University,NC,18136,2018,On Campus,16228.86162,"75,001 to 110,000"
North Carolina A & T State University,NC,18136,2018,On Campus,16616.8174,"Over 110,000"
North Carolina A & T State University,NC,16433,2010,Off Campus,4774,"0 to 30,000"
North Carolina A & T State University,NC,16433,2010,Off Campus,5460,"30,001 to 48,000"
North Carolina A & T State University,NC,16433,2010,Off Campus,8799,"48_001 to 75,000"
North Carolina A & T State University,NC,16433,2010,Off Campus,13122,"75,001 to 110,000"
North Carolina A & T State University,NC,16433,2010,Off Campus,13628,"Over 110,000"
North Carolina A & T State University,NC,16782,2011,Off Campus,6934,"0 to 30,000"
North Carolina A & T State University,NC,16782,2011,Off Campus,7449,"30,001 to 48,000"
North Carolina A & T State University,NC,16782,2011,Off Campus,10343,"48_001 to 75,000"
North Carolina A & T State University,NC,16782,2011,Off Campus,13991,"75,001 to 110,000"
North Carolina A & T State University,NC,16782,2011,Off Campus,14197,"Over 110,000"
North Carolina A & T State University,NC,17245,2012,Off Campus,6743,"0 to 30,000"
North Carolina A & T State University,NC,17245,2012,Off Campus,7460,"30,001 to 48,000"
North Carolina A & T State University,NC,17245,2012,Off Campus,10699,"48_001 to 75,000"
North Carolina A & T State University,NC,17245,2012,Off Campus,13450,"75,001 to 110,000"
North Carolina A & T State University,NC,17245,2012,Off Campus,13555,"Over 110,000"
North Carolina A & T State University,NC,17784,2013,Off Campus,8597,"0 to 30,000"
North Carolina A & T State University,NC,17784,2013,Off Campus,9810,"30,001 to 48,000"
North Carolina A & T State University,NC,17784,2013,Off Campus,12488,"48_001 to 75,000"
North Carolina A & T State University,NC,17784,2013,Off Campus,15671,"75,001 to 110,000"
North Carolina A & T State University,NC,17784,2013,Off Campus,15765,"Over 110,000"
North Carolina A & T State University,NC,17835,2014,Off Campus,7133,"0 to 30,000"
North Carolina A & T State University,NC,17835,2014,Off Campus,8428,"30,001 to 48,000"
North Carolina A & T State University,NC,17835,2014,Off Campus,12355,"48_001 to 75,000"
North Carolina A & T State University,NC,17835,2014,Off Campus,15041,"75,001 to 110,000"
North Carolina A & T State University,NC,17835,2014,Off Campus,15377,"Over 110,000"
North Carolina A & T State University,NC,18563,2015,Off Campus,8053,"0 to 30,000"
North Carolina A & T State University,NC,18563,2015,Off Campus,9126,"30,001 to 48,000"
North Carolina A & T State University,NC,18563,2015,Off Campus,12848,"48_001 to 75,000"
North Carolina A & T State University,NC,18563,2015,Off Campus,16078,"75,001 to 110,000"
North Carolina A & T State University,NC,18563,2015,Off Campus,16425,"Over 110,000"
North Carolina A & T State University,NC,19145,2016,Off Campus,9513,"0 to 30,000"
North Carolina A & T State University,NC,19145,2016,Off Campus,10871,"30,001 to 48,000"
North Carolina A & T State University,NC,19145,2016,Off Campus,14022,"48_001 to 75,000"
North Carolina A & T State University,NC,19145,2016,Off Campus,17402,"75,001 to 110,000"
North Carolina A & T State University,NC,19145,2016,Off Campus,17818,"Over 110,000"
North Carolina A & T State University,NC,17886,2017,Off Campus,8749.396719,"0 to 30,000"
North Carolina A & T State University,NC,17886,2017,Off Campus,9998.390806,"30,001 to 48,000"
North Carolina A & T State University,NC,17886,2017,Off Campus,12896.46177,"48_001 to 75,000"
North Carolina A & T State University,NC,17886,2017,Off Campus,16005.15103,"75,001 to 110,000"
North Carolina A & T State University,NC,17886,2017,Off Campus,16387.75893,"Over 110,000"
North Carolina A & T State University,NC,18136,2018,Off Campus,8871.690646,"0 to 30,000"
North Carolina A & T State University,NC,18136,2018,Off Campus,10138.14244,"30,001 to 48,000"
North Carolina A & T State University,NC,18136,2018,Off Campus,13076.72093,"48_001 to 75,000"
North Carolina A & T State University,NC,18136,2018,Off Campus,16228.86162,"75,001 to 110,000"
North Carolina A & T State University,NC,18136,2018,Off Campus,16616.8174,"Over 110,000"
Nash Community College,NC,8914,2010,Off Campus,3484,"0 to 30,000"
Nash Community College,NC,8914,2010,Off Campus,4250,"30,001 to 48,000"
Nash Community College,NC,8914,2010,Off Campus,4643,"48_001 to 75,000"
Nash Community College,NC,8914,2010,Off Campus,4380,"75,001 to 110,000"
Nash Community College,NC,14344,2011,Off Campus,5129,"0 to 30,000"
Nash Community College,NC,14344,2011,Off Campus,5647,"30,001 to 48,000"
Nash Community College,NC,14344,2011,Off Campus,7089,"48_001 to 75,000"
Nash Community College,NC,14344,2011,Off Campus,9056,"75,001 to 110,000"
Nash Community College,NC,14344,2011,Off Campus,10036,"Over 110,000"
Nash Community College,NC,14428,2012,Off Campus,6059,"0 to 30,000"
Nash Community College,NC,14428,2012,Off Campus,6774,"30,001 to 48,000"
Nash Community College,NC,14428,2012,Off Campus,7732,"48_001 to 75,000"
Nash Community College,NC,14428,2012,Off Campus,10933,"75,001 to 110,000"
Nash Community College,NC,14508,2013,Off Campus,6623,"0 to 30,000"
Nash Community College,NC,14508,2013,Off Campus,7392,"30,001 to 48,000"
Nash Community College,NC,14508,2013,Off Campus,7490,"48_001 to 75,000"
Nash Community College,NC,14508,2013,Off Campus,9967,"75,001 to 110,000"
Nash Community College,NC,14508,2013,Off Campus,10950,"Over 110,000"
Nash Community College,NC,14964,2014,Off Campus,6380,"0 to 30,000"
Nash Community College,NC,14964,2014,Off Campus,6825,"30,001 to 48,000"
Nash Community College,NC,14964,2014,Off Campus,8351,"48_001 to 75,000"
Nash Community College,NC,14964,2014,Off Campus,10815,"75,001 to 110,000"
Nash Community College,NC,14964,2014,Off Campus,11615,"Over 110,000"
Nash Community College,NC,15004,2015,Off Campus,7016,"0 to 30,000"
Nash Community College,NC,15004,2015,Off Campus,7287,"30,001 to 48,000"
Nash Community College,NC,15004,2015,Off Campus,8018,"48_001 to 75,000"
Nash Community College,NC,15004,2015,Off Campus,11410,"75,001 to 110,000"
Nash Community College,NC,14832,2016,Off Campus,6605,"0 to 30,000"
Nash Community College,NC,14832,2016,Off Campus,6621,"30,001 to 48,000"
Nash Community College,NC,14832,2016,Off Campus,6554,"48_001 to 75,000"
Nash Community College,NC,14832,2016,Off Campus,6613,"75,001 to 110,000"
Nash Community College,NC,14832,2017,Off Campus,6605,"0 to 30,000"
Nash Community College,NC,14832,2017,Off Campus,6621,"30,001 to 48,000"
Nash Community College,NC,14832,2017,Off Campus,6554,"48_001 to 75,000"
Nash Community College,NC,14832,2017,Off Campus,6613,"75,001 to 110,000"
Nash Community College,NC,14832,2017,Off Campus,0,"Over 110,000"
Nash Community College,NC,14832,2018,Off Campus,6605,"0 to 30,000"
Nash Community College,NC,14832,2018,Off Campus,6621,"30,001 to 48,000"
Nash Community College,NC,14832,2018,Off Campus,6554,"48_001 to 75,000"
Nash Community College,NC,14832,2018,Off Campus,6613,"75,001 to 110,000"
Nash Community College,NC,14832,2018,Off Campus,0,"Over 110,000"
University of Mount Olive,NC,26750,2011,On Campus,12695,"0 to 30,000"
University of Mount Olive,NC,26750,2011,On Campus,12284,"30,001 to 48,000"
University of Mount Olive,NC,26750,2011,On Campus,13843,"48_001 to 75,000"
University of Mount Olive,NC,26750,2011,On Campus,15993,"75,001 to 110,000"
University of Mount Olive,NC,26750,2011,On Campus,16285,"Over 110,000"
University of Mount Olive,NC,27150,2012,On Campus,11553,"0 to 30,000"
University of Mount Olive,NC,27150,2012,On Campus,10035,"30,001 to 48,000"
University of Mount Olive,NC,27150,2012,On Campus,9758,"48_001 to 75,000"
University of Mount Olive,NC,27150,2012,On Campus,14201,"75,001 to 110,000"
University of Mount Olive,NC,27150,2012,On Campus,14109,"Over 110,000"
University of Mount Olive,NC,27850,2013,On Campus,11949,"0 to 30,000"
University of Mount Olive,NC,27850,2013,On Campus,10962,"30,001 to 48,000"
University of Mount Olive,NC,27850,2013,On Campus,12291,"48_001 to 75,000"
University of Mount Olive,NC,27850,2013,On Campus,16445,"75,001 to 110,000"
University of Mount Olive,NC,27850,2013,On Campus,17576,"Over 110,000"
University of Mount Olive,NC,28445,2014,On Campus,10763,"0 to 30,000"
University of Mount Olive,NC,28445,2014,On Campus,12218,"30,001 to 48,000"
University of Mount Olive,NC,28445,2014,On Campus,11702,"48_001 to 75,000"
University of Mount Olive,NC,28445,2014,On Campus,15953,"75,001 to 110,000"
University of Mount Olive,NC,28445,2014,On Campus,16917,"Over 110,000"
University of Mount Olive,NC,29150,2015,On Campus,12380,"0 to 30,000"
University of Mount Olive,NC,29150,2015,On Campus,12795,"30,001 to 48,000"
University of Mount Olive,NC,29150,2015,On Campus,15284,"48_001 to 75,000"
University of Mount Olive,NC,29150,2015,On Campus,17353,"75,001 to 110,000"
University of Mount Olive,NC,29150,2015,On Campus,19503,"Over 110,000"
University of Mount Olive,NC,29950,2016,On Campus,13250,"0 to 30,000"
University of Mount Olive,NC,29950,2016,On Campus,13963,"30,001 to 48,000"
University of Mount Olive,NC,29950,2016,On Campus,14247,"48_001 to 75,000"
University of Mount Olive,NC,29950,2016,On Campus,16810,"75,001 to 110,000"
University of Mount Olive,NC,29950,2016,On Campus,20022,"Over 110,000"
University of Mount Olive,NC,31200,2017,On Campus,13803.00501,"0 to 30,000"
University of Mount Olive,NC,31200,2017,On Campus,14545.76294,"30,001 to 48,000"
University of Mount Olive,NC,31200,2017,On Campus,14841.61603,"48_001 to 75,000"
University of Mount Olive,NC,31200,2017,On Campus,17511.58598,"75,001 to 110,000"
University of Mount Olive,NC,31200,2017,On Campus,20857.64274,"Over 110,000"
University of Mount Olive,NC,32500,2018,On Campus,14378.13022,"0 to 30,000"
University of Mount Olive,NC,32500,2018,On Campus,15151.83639,"30,001 to 48,000"
University of Mount Olive,NC,32500,2018,On Campus,15460.01669,"48_001 to 75,000"
University of Mount Olive,NC,32500,2018,On Campus,18241.23539,"75,001 to 110,000"
University of Mount Olive,NC,32500,2018,On Campus,21726.71119,"Over 110,000"
University of Mount Olive,NC,29660,2010,Off Campus,18383,"0 to 30,000"
University of Mount Olive,NC,29660,2010,Off Campus,16156,"30,001 to 48,000"
University of Mount Olive,NC,29660,2010,Off Campus,15712,"48_001 to 75,000"
University of Mount Olive,NC,29660,2010,Off Campus,17895,"75,001 to 110,000"
University of Mount Olive,NC,29660,2010,Off Campus,13751,"Over 110,000"
University of Mount Olive,NC,25700,2011,Off Campus,12695,"0 to 30,000"
University of Mount Olive,NC,25700,2011,Off Campus,12284,"30,001 to 48,000"
University of Mount Olive,NC,25700,2011,Off Campus,13843,"48_001 to 75,000"
University of Mount Olive,NC,25700,2011,Off Campus,15993,"75,001 to 110,000"
University of Mount Olive,NC,25700,2011,Off Campus,16285,"Over 110,000"
University of Mount Olive,NC,25950,2012,Off Campus,11553,"0 to 30,000"
University of Mount Olive,NC,25950,2012,Off Campus,10035,"30,001 to 48,000"
University of Mount Olive,NC,25950,2012,Off Campus,9758,"48_001 to 75,000"
University of Mount Olive,NC,25950,2012,Off Campus,14201,"75,001 to 110,000"
University of Mount Olive,NC,25950,2012,Off Campus,14109,"Over 110,000"
University of Mount Olive,NC,26450,2013,Off Campus,11949,"0 to 30,000"
University of Mount Olive,NC,26450,2013,Off Campus,10962,"30,001 to 48,000"
University of Mount Olive,NC,26450,2013,Off Campus,12291,"48_001 to 75,000"
University of Mount Olive,NC,26450,2013,Off Campus,16445,"75,001 to 110,000"
University of Mount Olive,NC,26450,2013,Off Campus,17576,"Over 110,000"
University of Mount Olive,NC,26950,2014,Off Campus,10763,"0 to 30,000"
University of Mount Olive,NC,26950,2014,Off Campus,12218,"30,001 to 48,000"
University of Mount Olive,NC,26950,2014,Off Campus,11702,"48_001 to 75,000"
University of Mount Olive,NC,26950,2014,Off Campus,15953,"75,001 to 110,000"
University of Mount Olive,NC,26950,2014,Off Campus,16917,"Over 110,000"
University of Mount Olive,NC,27550,2015,Off Campus,12380,"0 to 30,000"
University of Mount Olive,NC,27550,2015,Off Campus,12795,"30,001 to 48,000"
University of Mount Olive,NC,27550,2015,Off Campus,15284,"48_001 to 75,000"
University of Mount Olive,NC,27550,2015,Off Campus,17353,"75,001 to 110,000"
University of Mount Olive,NC,27550,2015,Off Campus,19503,"Over 110,000"
University of Mount Olive,NC,28150,2016,Off Campus,13250,"0 to 30,000"
University of Mount Olive,NC,28150,2016,Off Campus,13963,"30,001 to 48,000"
University of Mount Olive,NC,28150,2016,Off Campus,14247,"48_001 to 75,000"
University of Mount Olive,NC,28150,2016,Off Campus,16810,"75,001 to 110,000"
University of Mount Olive,NC,28150,2016,Off Campus,20022,"Over 110,000"
University of Mount Olive,NC,28850,2017,Off Campus,13803.00501,"0 to 30,000"
University of Mount Olive,NC,28850,2017,Off Campus,14545.76294,"30,001 to 48,000"
University of Mount Olive,NC,28850,2017,Off Campus,14841.61603,"48_001 to 75,000"
University of Mount Olive,NC,28850,2017,Off Campus,17511.58598,"75,001 to 110,000"
University of Mount Olive,NC,28850,2017,Off Campus,20857.64274,"Over 110,000"
University of Mount Olive,NC,29750,2018,Off Campus,14378.13022,"0 to 30,000"
University of Mount Olive,NC,29750,2018,Off Campus,15151.83639,"30,001 to 48,000"
University of Mount Olive,NC,29750,2018,Off Campus,15460.01669,"48_001 to 75,000"
University of Mount Olive,NC,29750,2018,Off Campus,18241.23539,"75,001 to 110,000"
University of Mount Olive,NC,29750,2018,Off Campus,21726.71119,"Over 110,000"
Montreat College,NC,34844,2011,On Campus,22793,"0 to 30,000"
Montreat College,NC,34844,2011,On Campus,16123,"30,001 to 48,000"
Montreat College,NC,34844,2011,On Campus,11929,"48_001 to 75,000"
Montreat College,NC,34844,2011,On Campus,14302,"75,001 to 110,000"
Montreat College,NC,34844,2011,On Campus,12979,"Over 110,000"
Montreat College,NC,33916,2012,On Campus,14675,"0 to 30,000"
Montreat College,NC,33916,2012,On Campus,14935,"30,001 to 48,000"
Montreat College,NC,33916,2012,On Campus,18586,"48_001 to 75,000"
Montreat College,NC,33916,2012,On Campus,17859,"75,001 to 110,000"
Montreat College,NC,33916,2012,On Campus,24654,"Over 110,000"
Montreat College,NC,35690,2013,On Campus,16603,"0 to 30,000"
Montreat College,NC,35690,2013,On Campus,17552,"30,001 to 48,000"
Montreat College,NC,35690,2013,On Campus,18986,"48_001 to 75,000"
Montreat College,NC,35690,2013,On Campus,20907,"75,001 to 110,000"
Montreat College,NC,35690,2013,On Campus,23908,"Over 110,000"
Montreat College,NC,34978,2014,On Campus,6960,"0 to 30,000"
Montreat College,NC,34978,2014,On Campus,20221,"30,001 to 48,000"
Montreat College,NC,34978,2014,On Campus,15799,"48_001 to 75,000"
Montreat College,NC,34978,2014,On Campus,12145,"75,001 to 110,000"
Montreat College,NC,34978,2014,On Campus,19679,"Over 110,000"
Montreat College,NC,36002,2015,On Campus,17185,"0 to 30,000"
Montreat College,NC,36002,2015,On Campus,14653,"30,001 to 48,000"
Montreat College,NC,36002,2015,On Campus,19423,"48_001 to 75,000"
Montreat College,NC,36002,2015,On Campus,23026,"75,001 to 110,000"
Montreat College,NC,36002,2015,On Campus,22234,"Over 110,000"
Montreat College,NC,37344,2016,On Campus,17415,"0 to 30,000"
Montreat College,NC,37344,2016,On Campus,17569,"30,001 to 48,000"
Montreat College,NC,37344,2016,On Campus,18431,"48_001 to 75,000"
Montreat College,NC,37344,2016,On Campus,23435,"75,001 to 110,000"
Montreat College,NC,37344,2016,On Campus,25315,"Over 110,000"
Montreat College,NC,38373,2017,On Campus,17894.86383,"0 to 30,000"
Montreat College,NC,38373,2017,On Campus,18053.10725,"30,001 to 48,000"
Montreat College,NC,38373,2017,On Campus,18938.85933,"48_001 to 75,000"
Montreat College,NC,38373,2017,On Campus,24080.74269,"75,001 to 110,000"
Montreat College,NC,38373,2017,On Campus,26012.54539,"Over 110,000"
Montreat College,NC,39839,2018,On Campus,18578.51824,"0 to 30,000"
Montreat College,NC,39839,2018,On Campus,18742.80717,"30,001 to 48,000"
Montreat College,NC,39839,2018,On Campus,19662.39848,"48_001 to 75,000"
Montreat College,NC,39839,2018,On Campus,25000.72207,"75,001 to 110,000"
Montreat College,NC,39839,2018,On Campus,27006.32725,"Over 110,000"
Montreat College,NC,32580,2011,Off Campus,22793,"0 to 30,000"
Montreat College,NC,32580,2011,Off Campus,16123,"30,001 to 48,000"
Montreat College,NC,32580,2011,Off Campus,11929,"48_001 to 75,000"
