id,title,category,condition,seller_type,state,city,zip,currency,current_or_final_bid,bid_count,buyer_premium_pct,sold,ended_at,source_url
gsa-3-1-QSC-I-26-336-011,Office Furniture,office-furniture,As-is,federal,UT,Salt Lake City,84101,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362306
gsa-3-1-QSC-I-26-336-012,Office Furniture,office-furniture,As-is,federal,UT,Salt Lake City,84101,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362307
gsa-3-1-QSC-I-26-336-013,Refrigerator & Microwave,miscellaneous,As-is,federal,UT,Salt Lake City,84101,USD,10,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362308
gsa-3-1-QSC-I-26-336-014,Sample Homogenizer,medical-scientific,As-is,federal,KS,Manhattan,66506,USD,64,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362309
gsa-3-1-QSC-I-26-336-015,Microplate Reader,medical-scientific,As-is,federal,KS,Manhattan,66506,USD,10,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362310
gsa-3-1-QSC-I-26-336-017,2012 Chevrolet Silverado 4X4 Truck,vehicles,As-is,federal,NE,Clay Center,68933,USD,1145,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362311
gsa-3-1-QSC-I-26-336-018,1985 International 1854,miscellaneous,As-is,federal,OK,El Reno,73036,USD,5000,6,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362312
gsa-3-1-QSC-I-26-336-019,1994 Ford LNT 8000,vehicles,As-is,federal,OK,El Reno,73036,USD,2234,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362313
gsa-3-1-QSC-I-26-336-020,Miscellaneous Vehicle Parts,vehicles,As-is,federal,TX,McAllen,78503,USD,258,6,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362314
gsa-3-1-QSC-I-26-336-021,Light Tower Trailer,vehicles,As-is,federal,TX,McAllen,78503,USD,266,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362315
gsa-3-1-QSC-I-26-336-022,Light Tower Trailer,vehicles,As-is,federal,TX,McAllen,78503,USD,291,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362316
gsa-3-1-QSC-I-26-336-023,1980 International 1754 Bucket Truck,vehicles,As-is,federal,LA,Bossier City,71112,USD,200,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362317
gsa-3-1-QSC-I-26-336-024,1986 Ditch Witch 6510 Trencher,miscellaneous,As-is,federal,LA,Bossier City,71112,USD,1810,5,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362318
gsa-3-1-QSC-I-26-336-025,South Bend Lathe,tools-industrial,As-is,federal,LA,Bossier City,71112,USD,126,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362319
gsa-3-1-QSC-I-26-336-026,Office Chairs 12EA,medical-scientific,As-is,federal,KS,Topeka,66615,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362320
gsa-3-1-QSC-I-26-336-027,Spectros Gas Monitor,electronics,As-is,federal,MO,Jefferson City,65109,USD,33,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362321
gsa-3-1-QSC-I-26-336-028,Spectros Gas Monitor,electronics,As-is,federal,MO,Jefferson City,65109,USD,10,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362322
gsa-3-1-QSC-I-26-336-029,Motorola Radio Repeater,medical-scientific,As-is,federal,MO,Columbia,65202,USD,161,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362323
gsa-3-1-QSC-I-26-336-031,2006 Ford F550,vehicles,As-is,federal,SD,EAGLE BUTTE,57625,USD,5516,5,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362324
gsa-3-1-QSC-I-26-336-032,1981 Chevrolet Step Van,vehicles,As-is,federal,LA,WOODWORTH,71485,USD,375,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362325
gsa-3-1-QSC-I-26-336-033,Sirius Multigas Detector,medical-scientific,As-is,federal,MO,Jefferson City,65109,USD,10,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362326
gsa-3-1-QSC-I-26-336-034,2005 Ford F250 4X4 Truck,vehicles,As-is,federal,MT,Ennis,59729,USD,8116,8,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362327
gsa-3-1-QSC-I-26-336-035,1999 John Deere 410E Backhoe Loader w McMillen Auger,heavy-equipment,As-is,federal,CO,Commerce City,80022,USD,26820,10,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362328
gsa-3-1-QSC-I-26-336-036,650KW Generator,tools-industrial,As-is,federal,TX,wallisville,77597,USD,2020,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362329
gsa-3-1-QSC-I-26-336-038,2010 Chevrolet Malibu,vehicles,As-is,federal,KS,Manhattan,66502,USD,1000,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362330
gsa-3-1-QSC-I-26-347-001,Laerdal CPR Manikin,medical-scientific,As-is,federal,AR,FAYETTEVILLE,72703,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361731
gsa-3-1-QSC-I-26-347-002,Mobile Workstation Cart Lot,office-furniture,As-is,federal,AR,FAYETTEVILLE,72703,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361732
gsa-3-1-QSC-I-26-347-004,3M ESPE Pentamix-2,medical-scientific,As-is,federal,TX,HARLINGEN,78550,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361733
gsa-3-1-QSC-I-26-347-005,2016 AM General Wheelchair Minivan,medical-scientific,As-is,federal,CO,GRAND JUNCTION,81501,USD,813,5,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361916
gsa-3-1-QSC-I-26-347-006,2016 AM General Wheelchair Minivan,medical-scientific,As-is,federal,CO,GRAND JUNCTION,81501,USD,1370,7,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361917
gsa-3-1-QSC-I-26-347-007,Computer Monitor Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81501,USD,25,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361734
gsa-3-1-QSC-I-26-347-008,"Cables , Wires, and Docking Stations Lot",medical-scientific,As-is,federal,CO,GRAND JUNCTION,81501,USD,25,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361735
gsa-3-1-QSC-I-26-347-009,Keyboard Lot,medical-scientific,As-is,federal,CO,GRAND JUNCTION,81501,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361736
gsa-3-1-QSC-I-26-347-010,Dell Latitude Laptop Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,1595,6,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361737
gsa-3-1-QSC-I-26-347-011,Dell Latitude Laptop Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,814,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361738
gsa-3-1-QSC-I-26-347-012,HP Laptop Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,1595,5,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361739
gsa-3-1-QSC-I-26-347-013,HP Laptop Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,1148,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361740
gsa-3-1-QSC-I-26-347-014,Electronic Lot,medical-scientific,As-is,federal,CO,GRAND JUNCTION,81505,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361741
gsa-3-1-QSC-I-26-347-015,Cisco Docking Station and Speaker Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,25,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361742
gsa-3-1-QSC-I-26-347-016,Printer and Scanner Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361743
gsa-3-1-QSC-I-26-347-017,HP and Dell Computer Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,616,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361744
gsa-3-1-QSC-I-26-347-018,HP Desktop Computer Lot,electronics,As-is,federal,CO,GRAND JUNCTION,81505,USD,2706,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361745
gsa-3-1-QSC-I-26-347-019,"Routers, Servers, and APC Lot",medical-scientific,As-is,federal,CO,GRAND JUNCTION,81505,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361746
gsa-3-1-QSC-I-26-347-022,Durable Medical Equipment and Supply Lot,medical-scientific,As-is,federal,TX,HOUSTON,77030,USD,105,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362333
gsa-3-1-QSC-I-26-347-023,"Ergotron Desktop Workstation, 2 ea.",office-furniture,As-is,federal,TX,LANCASTER,75134,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361834
gsa-3-1-QSC-I-26-347-024,Welch Allyn and Riester Vital Signs Monitor Lot,electronics,As-is,federal,TX,HARLINGEN,78550,USD,125,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362238
gsa-3-1-QSC-I-26-347-028,Sony XDCAM HD Pro Camcorder,medical-scientific,As-is,federal,CO,GRAND JUNCTION,81501,USD,99,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362193
gsa-3-1-QSC-I-26-347-029,"Medline Hemo-Force Sequential DVT Pump, 2 ea.",tools-industrial,As-is,federal,LA,SHREVEPORT,71101,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361810
gsa-3-1-QSC-I-26-347-030,Lionville Medical Cart,medical-scientific,As-is,federal,LA,SHREVEPORT,71101,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361811
gsa-3-1-QSC-I-26-347-031,Stryker Hospital Bed,medical-scientific,As-is,federal,LA,SHREVEPORT,71101,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361812
gsa-3-1-QSC-I-26-347-033,Laboratory Refrigerator and Freezer Lot,medical-scientific,As-is,federal,UT,SALT LAKE CITY,84148,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361813
gsa-3-1-QSC-I-26-347-034,Medical Refrigerator Lot,medical-scientific,As-is,federal,UT,SALT LAKE CITY,84148,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361814
gsa-3-1-QSC-I-26-347-036,"Optiflex-3 Leg Exerciser, 2 ea.",medical-scientific,As-is,federal,LA,SHREVEPORT,71101,USD,25,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362194
gsa-3-1-QSC-I-26-347-037,Stryker Exam Chair,office-furniture,As-is,federal,LA,SHREVEPORT,71101,USD,83,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362195
gsa-3-1-QSC-I-26-347-038,Canon Powershot Camera,medical-scientific,As-is,federal,CO,AURORA,80045,USD,33,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362196
gsa-3-1-QSC-I-26-347-039,Medix Monitor Lot,electronics,As-is,federal,AR,FAYETTEVILLE,72703,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362197
gsa-3-1-QSC-I-26-347-040,Crown SP3510-30  Forklift,heavy-equipment,As-is,federal,TX,HOUSTON,77030,USD,6025,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362334
gsa-3-1-QSC-I-26-347-041,Tauri Temperature Table Lot,office-furniture,As-is,federal,TX,HOUSTON,77030,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362335
gsa-3-1-QSC-I-26-347-042,Quartet Environmental Control Unit Lot,medical-scientific,As-is,federal,TX,HOUSTON,77030,USD,116,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362336
gsa-3-1-QSC-I-26-347-043,SonoSite iViz Portable Ultrasound System Lot,medical-scientific,As-is,federal,TX,HOUSTON,77030,USD,460,5,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362337
gsa-3-1-QSC-I-26-347-044,Medical Surgical Equipment Lot,medical-scientific,As-is,federal,TX,HOUSTON,77030,USD,7516,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362338
gsa-3-1-QSC-I-26-347-045,Medline Bouffant Cap Lot,medical-scientific,As-is,federal,UT,SALT LAKE CITY,84148,USD,10,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362250
gsa-3-1-QSC-I-26-347-046,Medline 4x4 Gauze Lot,medical-scientific,As-is,federal,UT,SALT LAKE CITY,84148,USD,72,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362251
gsa-3-1-QSC-I-26-347-047,Medical Equipment Lot,medical-scientific,As-is,federal,UT,SALT LAKE CITY,84148,USD,568,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362252
gsa-3-1-QSC-I-26-347-048,Medical Supply Lot,medical-scientific,As-is,federal,UT,SALT LAKE CITY,84148,USD,41,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362253
gsa-3-1-QSC-I-26-351-001,2016 Chevrolet Silverado K1500,vehicles,As-is,federal,NE,Hartington,68739,USD,10062,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362344
gsa-3-1-QSC-I-26-351-002,"Computer Monitors, Qty 52",electronics,As-is,federal,NM,ALBUQUERQUE,87102,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362345
gsa-3-1-QSC-I-26-351-007,"DeLorme inReach Explorer (now Garmin) GPS Units, Qty 4",vehicles,As-is,federal,CO,Montrose,81401,USD,86,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362346
gsa-3-1-QSC-I-26-351-008,Truck Bed Storage Drawers,vehicles,As-is,federal,SD,HURON,57350,USD,289,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362347
gsa-3-1-QSC-I-26-351-009,"Hewlett Packard 3000 S3 Desktop Document Scanners, Qty 80",electronics,As-is,federal,MO,LEES SUMMIT,64063,USD,100,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362348
gsa-3-1-QSC-I-26-351-011,2012 Ski-Doo Expedition Sport 600 Snowmobile,vehicles,As-is,federal,WY,MOOSE,83012,USD,815,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362349
gsa-3-1-QSC-I-26-351-012,2010 Arctic Cat TZ1 Touring Snowmobile,miscellaneous,As-is,federal,WY,MOOSE,83012,USD,1000,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362350
gsa-3-1-QSC-I-26-352-001,2023 Magic Tilt Boat Trailer,vehicles,As-is,federal,NE,Omaha,68112,USD,209,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361728
gsa-3-1-QSC-I-26-352-002,2012 Boatmaster Boat Trailer,vehicles,As-is,federal,NE,Omaha,68112,USD,466,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361729
gsa-3-1-QSC-I-26-352-003,Kannapolis Scrap Pile,miscellaneous,As-is,federal,KS,Marquette,67464,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361785
gsa-3-1-QSC-I-26-352-004,Drill Crew Scrap Pile,tools-industrial,As-is,federal,KS,Paola,66071,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361786
gsa-3-1-QSC-I-26-352-005,Generac Generator,tools-industrial,As-is,federal,AR,Plainview,72857,USD,661,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361787
gsa-3-1-QSC-I-26-359-001,2003 BIG TEX FLATBED TRAILER,vehicles,As-is,federal,CO,LOVELAND,80538,USD,3000,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362403
gsa-3-1-QSC-I-26-359-002,MISC ELECTRONIC TEST EQUIPMENT,miscellaneous,As-is,federal,CO,LOVELAND,80538,USD,58,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362404
gsa-3-1-QSC-I-26-359-003,15W40 MOTOR OIL & FILTERS,miscellaneous,As-is,federal,CO,LOVELAND,80538,USD,57,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362405
gsa-4-1-QSC-I-26-274-001,Industrial LED Flashlights,miscellaneous,As-is,federal,WA,Seattle,98134,USD,35,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361966
gsa-4-1-QSC-I-26-274-002,Stencil Cutting Machine,miscellaneous,As-is,federal,WA,Seattle,98134,USD,50,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361967
gsa-4-1-QSC-I-26-274-003,Dell Printers,electronics,As-is,federal,AZ,PHOENIX,85034,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361968
gsa-4-1-QSC-I-26-274-004,Dell Printers,electronics,As-is,federal,AZ,PHOENIX,85034,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361969
gsa-4-1-QSC-I-26-274-005,Lexmark Printers,miscellaneous,As-is,federal,AZ,PHOENIX,85034,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361970
gsa-4-1-QSC-I-26-274-006,Lexmark Printer,electronics,As-is,federal,AZ,PHOENIX,85034,USD,10,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361971
gsa-4-1-QSC-I-26-274-007,Polycom Video Conference System,miscellaneous,As-is,federal,AZ,PHOENIX,85034,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361972
gsa-4-1-QSC-I-26-274-008,HP Scanners,electronics,As-is,federal,AZ,PHOENIX,85034,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361973
gsa-4-1-QSC-I-26-274-009,HP Desktop Computers,electronics,As-is,federal,AZ,PHOENIX,85034,USD,201,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361974
gsa-4-1-QSC-I-26-274-010,Dell Precision Desktop Computers,electronics,As-is,federal,AZ,PHOENIX,85034,USD,736,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361975
gsa-4-1-QSC-I-26-274-011,HP LaserJet Pro Scanners,electronics,As-is,federal,AZ,PHOENIX,85034,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361976
gsa-4-1-QSC-I-26-274-012,HP ProBooks,electronics,As-is,federal,AZ,PHOENIX,85034,USD,6204,8,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361977
gsa-4-1-QSC-I-26-274-013,HP EliteBooks,electronics,As-is,federal,AZ,PHOENIX,85034,USD,2760,6,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361978
gsa-4-1-QSC-I-26-274-014,Dell Latitude Laptops,electronics,As-is,federal,AZ,PHOENIX,85034,USD,365,6,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361979
gsa-4-1-QSC-I-26-274-015,Dell Latitude Computers,electronics,As-is,federal,AZ,PHOENIX,85034,USD,170,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361980
gsa-4-1-QSC-I-26-274-016,High-Density Rotary Filing Systems,office-furniture,As-is,federal,AZ,TUCSON,85705,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361981
gsa-4-1-QSC-I-26-274-017,Dell Latitude Laptop,electronics,As-is,federal,AZ,TUCSON,85756,USD,15,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361982
gsa-4-1-QSC-I-26-274-018,Dell Latitude Laptop,electronics,As-is,federal,AZ,TUCSON,85756,USD,30,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361983
gsa-4-1-QSC-I-26-274-019,2012 Polaris Utility Vehicle,vehicles,As-is,federal,WA,Clarkston,99403,USD,355,4,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361984
gsa-4-1-QSC-I-26-274-020,Metro Motors Utility Vehicle,vehicles,As-is,federal,WA,Clarkston,99403,USD,555,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361985
gsa-4-1-QSC-I-26-274-021,Hydraulic Suction Scanning Screen Filters,military-surplus,As-is,federal,WA,Clarkston,99403,USD,50,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361986
gsa-4-1-QSC-I-26-274-023,Electric Cart Tires,miscellaneous,As-is,federal,WA,Seattle,98115,USD,50,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361987
gsa-4-1-QSC-I-26-274-024,Cellular Long Term Evolution Kit,medical-scientific,As-is,federal,WA,SPOKANE,99205,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361988
gsa-4-1-QSC-I-26-274-025,HP & Lexmark Printers,medical-scientific,As-is,federal,WA,SPOKANE,99205,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361989
gsa-4-1-QSC-I-26-274-026,Optiplex Desktop Computers,medical-scientific,As-is,federal,WA,SPOKANE,99205,USD,40,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361990
gsa-4-1-QSC-I-26-274-027,Datum TekStak Laptop Storage Locker,electronics,As-is,federal,WA,SPOKANE,99205,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361991
gsa-4-1-QSC-I-26-274-028,2025 Ford F-150 Center Console Jump Seats,vehicles,As-is,federal,AZ,Tucson,85756,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361992
gsa-4-1-QSC-I-26-274-029,Henry Troemner Multi-Tuber Vortexers,medical-scientific,As-is,federal,WA,VANCOUVER,98661,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361993
gsa-4-1-QSC-I-26-274-030,Misc. Electronic Equipment,medical-scientific,As-is,federal,WA,VANCOUVER,98661,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361994
gsa-4-1-QSC-I-26-274-031,HEPACART,medical-scientific,As-is,federal,WA,Kent,98031,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361995
gsa-4-1-QSC-I-26-274-035,Kaeser  Rotary Screw Air Compressor,tools-industrial,As-is,federal,WA,SEATTLE,98115,USD,710,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361999
gsa-4-1-QSC-I-26-274-036,Delta Table Saw,office-furniture,As-is,federal,WA,SEATTLE,98115,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362000
gsa-4-1-QSC-I-26-274-037,Digital Projectors,medical-scientific,As-is,federal,OR,ROSEBURG,97471,USD,140,3,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362001
gsa-4-1-QSC-I-26-274-038,WhiteStar Signature Systems,medical-scientific,As-is,federal,OR,ROSEBURG,97471,USD,,0,0,false,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362002
gsa-4-1-QSC-I-26-274-039,Misc. Exercise Equipment,miscellaneous,As-is,federal,WA,SEATTLE,98101,USD,50,1,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/362003
gsa-4-1-QSC-I-26-284-001,PORTABLE PUMP,tools-industrial,As-is,federal,CA,Susanville,96130,USD,475,2,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361845
gsa-4-1-QSC-I-26-284-002,2012 Polaris Ranger 500,vehicles,As-is,federal,CA,REDLANDS,92374,USD,687,6,0,true,2026-05-06,https://www.gsaauctions.gov/auctions/preview/361846
