Year,Sex,Name,Number,Rank
1996,Boy,Davey,8,1458
1996,Boy,Davian,4,2357
1996,Boy,David,2517,32
1996,Boy,Davide,5,2020
1996,Boy,Davie,5,2020
1996,Boy,Davin,4,2357
1996,Boy,Davinder,7,1591
1996,Boy,Davis,3,2863
1996,Boy,Davy,6,1765
1996,Boy,Dawood,3,2863
1996,Boy,Dawud,3,2863
1996,Boy,Daylan,3,2863
1996,Boy,Dayle,30,564
1996,Boy,Dayne,6,1765
1996,Boy,Deacon,6,1765
1996,Boy,Dean,719,80
1996,Boy,Deane,11,1168
1996,Boy,Decklan,5,2020
1996,Boy,Declan,680,83
1996,Boy,Decland,4,2357
1996,Boy,Declen,3,2863
1996,Boy,Deejay,4,2357
1996,Boy,Deelan,3,2863
1996,Boy,Deep,6,1765
1996,Boy,Deepak,6,1765
1996,Boy,Deian,3,2863
1996,Boy,Deion,6,1765
1996,Boy,Dejan,3,2863
1996,Boy,Dejuan,3,2863
1996,Boy,Deklan,7,1591
1996,Boy,Del,4,2357
1996,Boy,Delton,3,2863
1996,Boy,Demetri,6,1765
1996,Boy,Demetrios,3,2863
1996,Boy,Demetrius,7,1591
1996,Boy,Dempsey,7,1591
1996,Boy,Dene,8,1458
1996,Boy,Denham,4,2357
1996,Boy,Denholm,4,2357
1996,Boy,Denim,4,2357
1996,Boy,Deniro,5,2020
1996,Boy,Denis,20,755
1996,Boy,Deniz,15,938
1996,Boy,Dennis,54,394
1996,Boy,Denny,7,1591
1996,Boy,Denton,3,2863
1996,Boy,Denver,7,1591
1996,Boy,Denzel,18,818
1996,Boy,Denzil,6,1765
1996,Boy,Deon,14,976
1996,Boy,Dereece,7,1591
1996,Boy,Derek,40,464
1996,Boy,Deri,7,1591
1996,Boy,Derian,3,2863
1996,Boy,Derice,5,2020
1996,Boy,Dermot,7,1591
1996,Boy,Derren,5,2020
1996,Boy,Derrick,7,1591
1996,Boy,Derron,4,2357
1996,Boy,Derry,24,654
1996,Boy,Derryn,4,2357
1996,Boy,Deryn,4,2357
1996,Boy,Desmond,6,1765
1996,Boy,Dev,10,1235
1996,Boy,Devan,11,1168
1996,Boy,Devante,29,573
1996,Boy,Deven,5,2020
1996,Boy,Devesh,3,2863
1996,Boy,Devin,7,1591
1996,Boy,Devinder,3,2863
1996,Boy,Devlin,7,1591
1996,Boy,Devon,69,345
1996,Boy,Devonte,8,1458
1996,Boy,Devun,3,2863
1996,Boy,Dewan,5,2020
1996,Boy,Dewi,55,390
1996,Boy,Dexter,51,406
1996,Boy,Dhanyal,4,2357
1996,Boy,Dhaval,4,2357
1996,Boy,Dhilan,6,1765
1996,Boy,Dhillon,4,2357
1996,Boy,Dhiren,10,1235
1996,Boy,Dhruv,10,1235
1996,Boy,Diarmuid,3,2863
1996,Boy,Diego,7,1591
1996,Boy,Dieter,7,1591
1996,Boy,Digby,3,2863
1996,Boy,Diggory,3,2863
1996,Boy,Dilan,28,588
1996,Boy,Dilen,4,2357
1996,Boy,Dilesh,5,2020
1996,Boy,Dillan,29,573
1996,Boy,Dillon,174,187
1996,Boy,Dilraj,11,1168
1996,Boy,Dimitri,12,1104
1996,Boy,Dimitrios,6,1765
1996,Boy,Dimitris,6,1765
1996,Boy,Dinesh,5,2020
1996,Boy,Dino,7,1591
1996,Boy,Dion,96,281
1996,Boy,Dipesh,9,1337
1996,Boy,Diquan,4,2357
1996,Boy,Djamel,3,2863
1996,Boy,Django,5,2020
1996,Boy,Doga,3,2863
1996,Boy,Dolton,3,2863
1996,Boy,Domanic,3,2863
1996,Boy,Domenic,6,1765
1996,Boy,Domenico,10,1235
1996,Boy,Dominic,1519,51
1996,Boy,Dominick,17,853
1996,Boy,Dominik,15,938
1996,Boy,Dominique,3,2863
1996,Boy,Domonic,12,1104
1996,Boy,Don,3,2863
1996,Boy,Donal,4,2357
1996,Boy,Donald,23,680
1996,Boy,Donell,5,2020
1996,Boy,Donnell,4,2357
1996,Boy,Donovan,24,654
1996,Boy,Donte,3,2863
1996,Boy,Dorian,8,1458
1996,Boy,Dougal,6,1765
1996,Boy,Dougie,3,2863
1996,Boy,Douglas,142,218
1996,Boy,Dov,3,2863
1996,Boy,Dovid,6,1765
1996,Boy,Doyle,3,2863
1996,Boy,Draven,3,2863
1996,Boy,Dray,3,2863
1996,Boy,Dre,8,1458
1996,Boy,Drew,155,204
1996,Boy,Dru,4,2357
1996,Boy,Duaine,7,1591
1996,Boy,Duane,17,853
1996,Boy,Dudley,8,1458
1996,Boy,Duke,7,1591
1996,Boy,Duncan,139,220
1996,Boy,Durrell,4,2357
1996,Boy,Dursun,3,2863
1996,Boy,Duy,4,2357
1996,Boy,Dwain,3,2863
1996,Boy,Dwayne,29,573
1996,Boy,Dwight,6,1765
1996,Boy,Dyfan,6,1765
1996,Boy,Dylan,1186,57
1996,Boy,Dyllan,10,1235
1996,Boy,Dyllon,3,2863
1996,Boy,Dylon,21,728
1996,Boy,Dyson,3,2863
1996,Boy,Eamon,24,654
1996,Boy,Eamonn,10,1235
1996,Boy,Earl,11,1168
1996,Boy,Eathan,7,1591
1996,Boy,Eben,8,1458
1996,Boy,Ebenezer,7,1591
1996,Boy,Ebrahim,17,853
1996,Boy,Edan,11,1168
1996,Boy,Eddie,34,520
1996,Boy,Eddy,4,2357
1996,Boy,Edem,3,2863
1996,Boy,Eden,47,427
1996,Boy,Edgar,13,1040
1996,Boy,Edison,4,2357
1996,Boy,Ediz,6,1765
1996,Boy,Edmund,64,358
1996,Boy,Edouard,5,2020
1996,Boy,Edson,5,2020
1996,Boy,Eduardo,13,1040
1996,Boy,Edward,1658,45
1996,Boy,Edwin,48,423
1996,Boy,Edwyn,4,2357
1996,Boy,Ehren,3,2863
1996,Boy,Ehsan,10,1235
1996,Boy,Eifion,3,2863
1996,Boy,Eirian,3,2863
1996,Boy,Ekundayo,4,2357
1996,Boy,Elan,3,2863
1996,Boy,Elgan,4,2357
1996,Boy,Eli,31,552
1996,Boy,Elias,46,435
1996,Boy,Elie,3,2863
1996,Boy,Eliezer,8,1458
1996,Boy,Elijah,78,312
1996,Boy,Eliot,73,329
1996,Boy,Eliott,12,1104
1996,Boy,Elis,32,535
1996,Boy,Elisha,12,1104
1996,Boy,Eliyahu,3,2863
1996,Boy,Elliot,919,70
1996,Boy,Elliott,645,88
1996,Boy,Ellis,443,107
1996,Boy,Ellison,4,2357
1996,Boy,Elvis,7,1591
1996,Boy,Ely,4,2357
1996,Boy,Emad,4,2357
1996,Boy,Emanuel,9,1337
1996,Boy,Emdadur,3,2863
1996,Boy,Emeka,3,2863
1996,Boy,Emerson,16,898
1996,Boy,Emil,14,976
1996,Boy,Emile,18,818
1996,Boy,Emilio,25,633
1996,Boy,Emir,3,2863
1996,Boy,Emlyn,8,1458
1996,Boy,Emmanuel,113,251
1996,Boy,Emmet,3,2863
1996,Boy,Emmett,5,2020
1996,Boy,Emran,3,2863
1996,Boy,Emre,15,938
1996,Boy,Emyr,12,1104
1996,Boy,Enamul,3,2863
1996,Boy,Enes,5,2020
1996,Boy,Enrico,11,1168
1996,Boy,Enrique,3,2863
1996,Boy,Enzo,5,2020
1996,Boy,Eoghan,12,1104
1996,Boy,Eoin,32,535
1996,Boy,Ephraim,7,1591
1996,Boy,Eray,4,2357
1996,Boy,Ercan,3,2863
1996,Boy,Eren,19,784
1996,Boy,Eric,98,280
1996,Boy,Erik,20,755
1996,Boy,Erin,3,2863
1996,Boy,Erkan,3,2863
1996,Boy,Ernest,9,1337
1996,Boy,Ernie,5,2020
1996,Boy,Erol,8,1458
1996,Boy,Erran,4,2357
1996,Boy,Errol,7,1591
1996,Boy,Eshan,4,2357
1996,Boy,Esmail,3,2863
1996,Boy,Ethan,604,92
1996,Boy,Ethen,3,2863
1996,Boy,Etienne,6,1765
1996,Boy,Euan,103,272
1996,Boy,Eugene,19,784
1996,Boy,Evan,169,192
1996,Boy,Evander,4,2357
1996,Boy,Evangelos,3,2863
1996,Boy,Ewan,112,255
1996,Boy,Ewen,9,1337
1996,Boy,Ezekiel,13,1040
1996,Boy,Ezra,25,633
1996,Boy,Fabian,61,365
1996,Boy,Fabien,9,1337
1996,Boy,Fabio,28,588
1996,Boy,Fabrizio,6,1765
1996,Boy,Fahad,25,633
1996,Boy,Fahd,3,2863
1996,Boy,Faheem,13,1040
1996,Boy,Fahid,5,2020
1996,Boy,Fahim,24,654
1996,Boy,Faisal,68,350
1996,Boy,Faiz,9,1337
1996,Boy,Faizaan,7,1591
1996,Boy,Faizan,23,680
1996,Boy,Faraaz,6,1765
1996,Boy,Faran,6,1765
1996,Boy,Faraz,7,1591
1996,Boy,Fareed,3,2863
1996,Boy,Farhaan,20,755
1996,Boy,Farhad,9,1337
1996,Boy,Farhan,37,489
1996,Boy,Farid,6,1765
1996,Boy,Faris,18,818
1996,Boy,Faron,4,2357
1996,Boy,Farooq,5,2020
1996,Boy,Farrell,13,1040
1996,Boy,Farren,5,2020
1996,Boy,Farris,4,2357
1996,Boy,Farrukh,3,2863
1996,Boy,Fatih,3,2863
1996,Boy,Fawad,4,2357
1996,Boy,Fawaz,6,1765
1996,Boy,Fayaz,3,2863
1996,Boy,Fayed,3,2863
1996,Boy,Faysal,5,2020
1996,Boy,Fayzan,3,2863
1996,Boy,Fazal,4,2357
1996,Boy,Federico,7,1591
1996,Boy,Fehzan,3,2863
1996,Boy,Felipe,6,1765
1996,Boy,Felix,149,210
1996,Boy,Fenn,3,2863
1996,Boy,Fenner,3,2863
1996,Boy,Fenton,6,1765
1996,Boy,Feras,3,2863
1996,Boy,Ferdinand,8,1458
1996,Boy,Fergal,5,2020
1996,Boy,Fergus,120,243
1996,Boy,Ferhat,4,2357
1996,Boy,Fernando,13,1040
1996,Boy,Fezan,3,2863
1996,Boy,Fiaz,3,2863
1996,Boy,Fidel,7,1591
1996,Boy,Filip,11,1168
1996,Boy,Filipe,6,1765
1996,Boy,Filippo,5,2020
1996,Boy,Finbar,12,1104
1996,Boy,Finbarr,5,2020
1996,Boy,Findlay,9,1337
1996,Boy,Finian,6,1765
1996,Boy,Finlay,78,312
1996,Boy,Finley,22,704
1996,Boy,Finn,110,261
1996,Boy,Finnian,20,755
1996,Boy,Fintan,19,784
1996,Boy,Fionn,13,1040
1996,Boy,Firas,5,2020
1996,Boy,Firat,8,1458
1996,Boy,Fletcher,17,853
1996,Boy,Flinn,3,2863
1996,Boy,Florian,4,2357
1996,Boy,Floyd,11,1168
1996,Boy,Flynn,20,755
1996,Boy,Ford,5,2020
1996,Boy,Forrest,4,2357
1996,Boy,Fox,11,1168
1996,Boy,Francesco,24,654
1996,Boy,Francis,172,188
1996,Boy,Francisco,13,1040
1996,Boy,Francois,4,2357
1996,Boy,Frank,86,292
1996,Boy,Frankie,115,248
1996,Boy,Franklin,20,755
1996,Boy,Franky,3,2863
1996,Boy,Fraser,278,136
1996,Boy,Frasier,5,2020
1996,Boy,Fraz,3,2863
1996,Boy,Frazer,99,279
1996,Boy,Frazier,8,1458
1996,Boy,Fred,26,620
1996,Boy,Freddie,89,290
1996,Boy,Freddy,25,633
1996,Boy,Frederic,17,853
1996,Boy,Frederick,362,120
1996,Boy,Frederico,3,2863
1996,Boy,Frederik,6,1765
1996,Boy,Fredric,5,2020
1996,Boy,Fredrick,11,1168
1996,Boy,Fredrik,4,2357
1996,Boy,Fuad,8,1458
1996,Boy,Furqan,6,1765
1996,Boy,Fynn,11,1168
1996,Boy,Gabriel,189,176
1996,Boy,Gagan,4,2357
1996,Boy,Gagandeep,8,1458
1996,Boy,Gage,32,535
1996,Boy,Gaius,3,2863
1996,Boy,Galen,3,2863
1996,Boy,Gareth,373,117
1996,Boy,Garin,9,1337
1996,Boy,Garion,6,1765
1996,Boy,Garrett,11,1168
1996,Boy,Garrick,4,2357
1996,Boy,Garry,29,573
1996,Boy,Garth,10,1235
1996,Boy,Gary,235,147
1996,Boy,Garyn,5,2020
1996,Boy,Gaurav,11,1168
1996,Boy,Gavin,176,185
1996,Boy,Gavindeep,5,2020
1996,Boy,Gavinder,3,2863
1996,Boy,Gavriel,3,2863
1996,Boy,Gearoid,3,2863
1996,Boy,Ged,6,1765
1996,Boy,Gene,7,1591
1996,Boy,Geno,5,2020
1996,Boy,Geoffrey,26,620
1996,Boy,Geordie,7,1591
1996,Boy,George,4287,19
1996,Boy,Georges,5,2020
1996,Boy,Georgie,59,374
1996,Boy,Georgio,6,1765
1996,Boy,Georgios,4,2357
1996,Boy,Geraint,46,435
1996,Boy,Gerald,23,680
1996,Boy,Gerard,38,481
1996,Boy,Gerrard,3,2863
1996,Boy,Gerry,5,2020
1996,Boy,Gerwyn,7,1591
1996,Boy,Gethin,38,481
1996,Boy,Gethyn,6,1765
1996,Boy,Ghazi,4,2357
1996,Boy,Ghulam,9,1337
1996,Boy,Giacomo,15,938
1996,Boy,Gian,7,1591
1996,Boy,Giancarlo,3,2863
1996,Boy,Gianluca,27,605
1996,Boy,Gianni,15,938
1996,Boy,Gideon,25,633
1996,Boy,Gil,4,2357
1996,Boy,Gilbert,11,1168
1996,Boy,Giles,47,427
1996,Boy,Gilles,3,2863
1996,Boy,Gino,9,1337
1996,Boy,Giorgio,17,853
1996,Boy,Giovanni,19,784
1996,Boy,Giulio,3,2863
1996,Boy,Giuseppe,16,898
1996,Boy,Glen,96,281
1996,Boy,Glenn,100,278
1996,Boy,Glyn,15,938
1996,Boy,Glynn,8,1458
1996,Boy,Godwin,3,2863
1996,Boy,Gopal,3,2863
1996,Boy,Gordon,17,853
1996,Boy,Govind,4,2357
1996,Boy,Grady,14,976
1996,Boy,Graeme,20,755
1996,Boy,Graham,70,341
1996,Boy,Grahame,5,2020
1996,Boy,Grant,307,128
1996,Boy,Greg,65,354
1996,Boy,Gregg,14,976
1996,Boy,Gregoire,3,2863
1996,Boy,Gregor,22,704
1996,Boy,Gregory,339,125
1996,Boy,Griffin,8,1458
1996,Boy,Griffith,6,1765
1996,Boy,Gruffudd,6,1765
1996,Boy,Gruffydd,7,1591
1996,Boy,Guillaume,9,1337
1996,Boy,Guiseppe,3,2863
1996,Boy,Gulam,6,1765
1996,Boy,Guled,5,2020
1996,Boy,Guleid,3,2863
1996,Boy,Gulliver,3,2863
1996,Boy,Gurcharan,4,2357
1996,Boy,Gurdas,3,2863
1996,Boy,Gurdeep,8,1458
1996,Boy,Gurdev,4,2357
1996,Boy,Gurinder,5,2020
1996,Boy,Gurjeevan,4,2357
1996,Boy,Gurjinder,5,2020
1996,Boy,Gurjit,8,1458
1996,Boy,Gurkamal,3,2863
1996,Boy,Gurkirat,4,2357
1996,Boy,Gurminder,5,2020
1996,Boy,Gurpal,7,1591
1996,Boy,Gurpreet,18,818
1996,Boy,Gurtej,3,2863
1996,Boy,Gurveer,4,2357
1996,Boy,Gurvinder,7,1591
1996,Boy,Gurvir,6,1765
1996,Boy,Gus,13,1040
1996,Boy,Gustavo,5,2020
1996,Boy,Guto,10,1235
1996,Boy,Guy,203,168
1996,Boy,Gwilym,13,1040
1996,Boy,Gwion,12,1104
1996,Boy,Gwydion,5,2020
1996,Boy,Gwyn,7,1591
1996,Boy,Gwynfor,3,2863
1996,Boy,Haaris,18,818
1996,Boy,Haaroon,4,2357
1996,Boy,Haashim,3,2863
1996,Boy,Haaziq,3,2863
1996,Boy,Habeeb,5,2020
1996,Boy,Habib,12,1104
1996,Boy,Habibur,3,2863
1996,Boy,Habil,3,2863
1996,Boy,Haden,10,1235
1996,Boy,Hader,3,2863
1996,Boy,Hadi,3,2863
1996,Boy,Hadleigh,3,2863
1996,Boy,Hadley,10,1235
1996,Boy,Hadrian,3,2863
1996,Boy,Hadyn,8,1458
1996,Boy,Hafeez,8,1458
1996,Boy,Haidar,12,1104
1996,Boy,Haiden,9,1337
1996,Boy,Haider,51,406
1996,Boy,Haig,3,2863
1996,Boy,Haitham,4,2357
1996,Boy,Hakan,13,1040
1996,Boy,Hakeem,23,680
1996,Boy,Hakim,13,1040
1996,Boy,Hal,22,704
1996,Boy,Halil,11,1168
1996,Boy,Hallam,17,853
1996,Boy,Hamaad,13,1040
1996,Boy,Hamad,8,1458
1996,Boy,Hamas,4,2357
1996,Boy,Hamed,8,1458
1996,Boy,Hameed,4,2357
1996,Boy,Hamid,9,1337
1996,Boy,Hamish,135,230
1996,Boy,Hammaad,6,1765
1996,Boy,Hammad,6,1765
1996,Boy,Hammed,3,2863
1996,Boy,Hamsa,10,1235
1996,Boy,Hamse,8,1458
1996,Boy,Hamza,220,156
1996,Boy,Hamzah,105,269
1996,Boy,Hanad,5,2020
1996,Boy,Hani,5,2020
1996,Boy,Hanif,4,2357
1996,Boy,Hanish,3,2863
1996,Boy,Hanley,3,2863
1996,Boy,Hannan,4,2357
1996,Boy,Hannes,3,2863
1996,Boy,Hans,4,2357
1996,Boy,Hansel,3,2863
1996,Boy,Hao,3,2863
1996,Boy,Haran,5,2020
1996,Boy,Hardeep,17,853
1996,Boy,Hardev,4,2357
1996,Boy,Hari,9,1337
1996,Boy,Harinder,4,2357
1996,Boy,Haris,26,620
1996,Boy,Harish,6,1765
1996,Boy,Harith,3,2863
1996,Boy,Harjeet,3,2863
1996,Boy,Harjinder,8,1458
1996,Boy,Harjit,3,2863
1996,Boy,Harjot,5,2020
1996,Boy,Harkaran,5,2020
1996,Boy,Harlan,3,2863
1996,Boy,Harley,186,177
1996,Boy,Harlie,4,2357
1996,Boy,Harman,8,1458
1996,Boy,Harmanpreet,3,2863
1996,Boy,Harmeet,5,2020
1996,Boy,Harminder,4,2357
1996,Boy,Harnek,3,2863
1996,Boy,Harold,54,394
1996,Boy,Haroon,61,365
1996,Boy,Harpreet,13,1040
1996,Boy,Harri,31,552
1996,Boy,Harrie,11,1168
1996,Boy,Harris,42,454
1996,Boy,Harrison,663,86
1996,Boy,Harry,4434,17
1996,Boy,Harsh,5,2020
1996,Boy,Harshil,12,1104
1996,Boy,Harshiv,3,2863
1996,Boy,Harun,15,938
1996,Boy,Harveer,10,1235
1996,Boy,Harvey,401,113
1996,Boy,Harvie,5,2020
1996,Boy,Harvinder,12,1104
1996,Boy,Harvir,4,2357
1996,Boy,Hasaan,3,2863
1996,Boy,Hasan,123,241
1996,Boy,Haseeb,29,573
1996,Boy,Hasham,5,2020
1996,Boy,Hashem,3,2863
1996,Boy,Hashim,27,605
1996,Boy,Hasib,9,1337
1996,Boy,Hasnain,27,605
1996,Boy,Hasnat,3,2863
1996,Boy,Hassaan,7,1591
1996,Boy,Hassan,185,178
1996,Boy,Hassnain,3,2863
1996,Boy,Hatim,6,1765
1996,Boy,Haydan,4,2357
1996,Boy,Haydar,3,2863
1996,Boy,Hayden,340,124
1996,Boy,Hayder,5,2020
1996,Boy,Haydn,145,215
1996,Boy,Haydon,28,588
1996,Boy,Haytham,3,2863
1996,Boy,Heath,5,2020
1996,Boy,Hector,29,573
1996,Boy,Hefin,3,2863
1996,Boy,Helder,3,2863
1996,Boy,Hendrik,4,2357
1996,Boy,Henri,22,704
1996,Boy,Henrik,5,2020
1996,Boy,Henrique,3,2863
1996,Boy,Henry,1135,58
1996,Boy,Herbert,6,1765
1996,Boy,Herbie,7,1591
1996,Boy,Herman,4,2357
1996,Boy,Hersh,4,2357
1996,Boy,Hesham,3,2863
1996,Boy,Himesh,3,2863
1996,Boy,Hinesh,3,2863
1996,Boy,Hiram,4,2357
1996,Boy,Hiran,4,2357
1996,Boy,Hiren,11,1168
1996,Boy,Hishaam,5,2020
1996,Boy,Hisham,9,1337
1996,Boy,Hiten,8,1458
1996,Boy,Hitesh,3,2863
1996,Boy,Hizar,3,2863
1996,Boy,Ho,14,976
1996,Boy,Horatio,4,2357
1996,Boy,Hossam,3,2863
1996,Boy,Howard,47,427
1996,Boy,Hubert,4,2357
1996,Boy,Hudson,3,2863
1996,Boy,Hugh,139,220
1996,Boy,Hughie,3,2863
1996,Boy,Hugo,144,216
1996,Boy,Humphrey,3,2863
1996,Boy,Humza,53,399
1996,Boy,Humzah,19,784
1996,Boy,Hunter,4,2357
1996,Boy,Husain,7,1591
1996,Boy,Husam,4,2357
1996,Boy,Husein,3,2863
1996,Boy,Huseyin,21,728
1996,Boy,Husnain,9,1337
1996,Boy,Hussain,33,526
1996,Boy,Hussan,5,2020
1996,Boy,Hussein,23,680
1996,Boy,Hussnain,9,1337
1996,Boy,Huw,72,332
1996,Boy,Huy,4,2357
1996,Boy,Huzaifa,7,1591
1996,Boy,Huzaifah,13,1040
1996,Boy,Hyder,3,2863
1996,Boy,Hywel,28,588
1996,Boy,Iain,76,319
1996,Boy,Ian,253,138
1996,Boy,Ianto,4,2357
1996,Boy,Ibraheem,26,620
1996,Boy,Ibrahim,129,234
1996,Boy,Ibrar,17,853
1996,Boy,Idrees,10,1235
1996,Boy,Idris,32,535
1996,Boy,Iestyn,23,680
1996,Boy,Ieuan,148,212
1996,Boy,Ifan,14,976
1996,Boy,Ifeoluwa,3,2863
1996,Boy,Igor,3,2863
1996,Boy,Ihsaan,5,2020
1996,Boy,Ihsan,13,1040
1996,Boy,Ihtishaam,4,2357
1996,Boy,Ihtisham,6,1765
1996,Boy,Ike,5,2020
1996,Boy,Ikechukwu,4,2357
1996,Boy,Ikenna,5,2020
1996,Boy,Ikram,18,818
1996,Boy,Ilias,4,2357
1996,Boy,Ilyas,14,976
1996,Boy,Imaad,4,2357
1996,Boy,Imaan,4,2357
1996,Boy,Imad,11,1168
1996,Boy,Imam,4,2357
1996,Boy,Iman,5,2020
1996,Boy,Imani,4,2357
1996,Boy,Immanuel,7,1591
1996,Boy,Imraan,3,2863
1996,Boy,Imran,101,276
1996,Boy,Imranul,3,2863
1996,Boy,Imtiaz,3,2863
1996,Boy,Imtiyaz,4,2357
1996,Boy,Inaam,4,2357
1996,Boy,Inder,4,2357
1996,Boy,Inderdeep,3,2863
1996,Boy,Inderpal,7,1591
1996,Boy,Inderveer,3,2863
1996,Boy,Indiana,4,2357
1996,Boy,Inigo,4,2357
1996,Boy,Innes,8,1458
1996,Boy,Ioan,16,898
1996,Boy,Ioannis,6,1765
1996,Boy,Iolo,7,1591
1996,Boy,Iqbal,7,1591
1996,Boy,Irfan,22,704
1996,Boy,Isa,15,938
1996,Boy,Isaac,480,104
1996,Boy,Isaak,3,2863
1996,Boy,Isaiah,22,704
1996,Boy,Isam,4,2357
1996,Boy,Ishaan,3,2863
1996,Boy,Ishaaq,5,2020
1996,Boy,Ishan,8,1458
1996,Boy,Ishaq,6,1765
1996,Boy,Ishfaq,3,2863
1996,Boy,Ishmael,21,728
1996,Boy,Ishmail,5,2020
1996,Boy,Ishtiaq,4,2357
1996,Boy,Isiah,4,2357
1996,Boy,Islam,6,1765
1996,Boy,Ismaeel,11,1168
1996,Boy,Ismael,10,1235
1996,Boy,Ismail,75,325
1996,Boy,Israel,10,1235
1996,Boy,Israr,15,938
1996,Boy,Issa,3,2863
1996,Boy,Issac,16,898
1996,Boy,Ithsham,3,2863
1996,Boy,Ivan,44,445
1996,Boy,Ivo,5,2020
1996,Boy,Iwan,40,464
1996,Boy,Izaac,9,1337
1996,Boy,Izaak,29,573
1996,Boy,Izaaz,4,2357
1996,Boy,Izack,3,2863
1996,Boy,Izak,3,2863
1996,Boy,J,3,2863
1996,Boy,Jaabir,3,2863
1996,Boy,Jabbar,4,2357
1996,Boy,Jabir,4,2357
1996,Boy,Jabraan,3,2863
1996,Boy,Jabran,3,2863
1996,Boy,Jac,60,369
1996,Boy,Jace,4,2357
1996,Boy,Jack,10779,1
1996,Boy,Jackie,4,2357
1996,Boy,Jackson,64,358
1996,Boy,Jacky,6,1765
1996,Boy,Jacob,2249,35
1996,Boy,Jacque,17,853
1996,Boy,Jacques,53,399
1996,Boy,Jad,6,1765
1996,Boy,Jade,6,1765
1996,Boy,Jaden,20,755
1996,Boy,Jadon,6,1765
1996,Boy,Jae,16,898
1996,Boy,Jafar,3,2863
1996,Boy,Jagdeep,14,976
1996,Boy,Jagdev,3,2863
1996,Boy,Jagjeet,3,2863
1996,Boy,Jagjeevan,4,2357
1996,Boy,Jagjit,8,1458
1996,Boy,Jago,16,898
1996,Boy,Jagraj,7,1591
1996,Boy,Jagroop,5,2020
1996,Boy,Jagtar,3,2863
1996,Boy,Jahan,3,2863
1996,Boy,Jahangir,11,1168
1996,Boy,Jahanzeb,6,1765
1996,Boy,Jahed,3,2863
1996,Boy,Jahid,5,2020
1996,Boy,Jahmal,9,1337
1996,Boy,Jahmel,5,2020
1996,Boy,Jai,60,369
1996,Boy,Jaidan,3,2863
1996,Boy,Jaideep,5,2020
1996,Boy,Jaiden,8,1458
1996,Boy,Jaike,3,2863
1996,Boy,Jaime,17,853
1996,Boy,Jaimie,8,1458
1996,Boy,Jaimin,9,1337
1996,Boy,Jaipal,3,2863
1996,Boy,Jak,102,274
1996,Boy,Jake,4331,18
1996,Boy,Jakir,6,1765
1996,Boy,Jakob,70,341
1996,Boy,Jakub,4,2357
1996,Boy,Jalal,10,1235
1996,Boy,Jaleel,3,2863
1996,Boy,Jalil,3,2863
1996,Boy,Jamaal,18,818
1996,Boy,Jamahl,7,1591
1996,Boy,Jamaine,5,2020
1996,Boy,Jamal,139,220
1996,Boy,Jamar,4,2357
1996,Boy,Jamayne,3,2863
1996,Boy,Jamee,3,2863
1996,Boy,Jameel,6,1765
1996,Boy,Jamel,13,1040
1996,Boy,James,9385,4
1996,Boy,Jameson,4,2357
1996,Boy,Jamey,4,2357
1996,Boy,Jamie,2688,28
1996,Boy,Jamie-Lee,19,784
1996,Boy,Jamil,30,564
1996,Boy,Jan,21,728
1996,Boy,Janaid,6,1765
1996,Boy,Jangeer,3,2863
1996,Boy,Jaq,3,2863
1996,Boy,Jarad,5,2020
1996,Boy,Jared,158,203
1996,Boy,Jareth,14,976
1996,Boy,Jaron,7,1591
1996,Boy,Jarrad,38,481
1996,Boy,Jarred,28,588
1996,Boy,Jarrell,3,2863
1996,Boy,Jarren,5,2020
1996,Boy,Jarret,4,2357
1996,Boy,Jarrett,4,2357
1996,Boy,Jarrod,25,633
1996,Boy,Jarron,3,2863
1996,Boy,Jarryd,7,1591
1996,Boy,Jarvis,37,489
1996,Boy,Jaryd,3,2863
1996,Boy,Jas,3,2863
1996,Boy,Jasbir,3,2863
1996,Boy,Jasdeep,13,1040
1996,Boy,Jasim,3,2863
1996,Boy,Jaskaran,17,853
1996,Boy,Jaskirat,3,2863
1996,Boy,Jason,1001,69
1996,Boy,Jaspal,16,898
1996,Boy,Jasper,94,284
1996,Boy,Jaspreet,5,2020
1996,Boy,Jasraj,10,1235
1996,Boy,Jasveer,3,2863
1996,Boy,Jaswinder,4,2357
1996,Boy,Jatin,3,2863
1996,Boy,Jatinder,6,1765
1996,Boy,Javan,21,728
1996,Boy,Javed,10,1235
1996,Boy,Javier,14,976
1996,Boy,Javon,3,2863
1996,Boy,Jawaad,12,1104
1996,Boy,Jawad,14,976
1996,Boy,Jawwad,4,2357
1996,Boy,Jaxon,6,1765
1996,Boy,Jay,639,89
1996,Boy,Jay-Jay,4,2357
1996,Boy,Jayan,6,1765
1996,Boy,Jayce,9,1337
1996,Boy,Jaydan,3,2863
1996,Boy,Jayden,75,325
1996,Boy,Jaydn,4,2357
1996,Boy,Jaydon,12,1104
1996,Boy,Jaye,14,976
1996,Boy,Jayed,4,2357
1996,Boy,Jayesh,8,1458
1996,Boy,Jayke,9,1337
1996,Boy,Jayme,4,2357
1996,Boy,Jaymee,4,2357
1996,Boy,Jaymi,3,2863
1996,Boy,Jaymie,6,1765
1996,Boy,Jaymin,3,2863
1996,Boy,Jayson,19,784
1996,Boy,Jaz,8,1458
1996,Boy,Jazz,9,1337
1996,Boy,Jean,10,1235
1996,Boy,Jean-Baptiste,3,2863
1996,Boy,Jean-Jacques,4,2357
