yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
1980,female,83,95,2190,11.7,85350,86014,0.0278,0.985,0.0274,0.9834
1980,female,83,median,1692,10.7,82310,83157,0.0206,0.9796,0.0204,0.9775
1980,female,84,5,1546,8.8,76153,77459,0.0184,0.9664,0.0183,0.9628
1980,female,84,95,2595,10.9,83914,84698,0.0342,0.9817,0.0336,0.9798
1980,female,84,median,2017,9.9,80456,81464,0.0251,0.9752,0.0248,0.9725
1980,female,85,5,1853,8.1,73297,74857,0.0226,0.9592,0.0223,0.9545
1980,female,85,95,3072,10.1,82220,83132,0.0417,0.9777,0.0408,0.9754
1980,female,85,median,2402,9.1,78247,79448,0.0307,0.9698,0.0302,0.9664
1980,female,86,5,2194,7.4,69977,71780,0.0274,0.9497,0.0271,0.9443
1980,female,86,95,3614,9.3,80210,81296,0.0516,0.9729,0.0503,0.9699
1980,female,86,median,2851,8.4,75621,77046,0.0377,0.963,0.037,0.9589
1980,female,87,5,2631,6.8,66125,68209,0.0338,0.9385,0.0333,0.932
1980,female,87,95,4203,8.6,77748,79101,0.0635,0.9667,0.0615,0.9629
1980,female,87,median,3361,7.7,72515,74196,0.0464,0.9547,0.0453,0.9498
1980,female,88,5,3122,6.2,61540,63970,0.0419,0.9254,0.041,0.9183
1980,female,88,95,4774,7.8,74823,76416,0.0775,0.959,0.0746,0.9539
1980,female,88,median,3924,7,68872,70834,0.057,0.9446,0.0554,0.9387
1980,female,89,5,3719,5.7,56507,59109,0.0521,0.9103,0.0508,0.9024
1980,female,89,95,5315,7.2,71412,73259,0.0939,0.9492,0.0897,0.9431
1980,female,89,median,4516,6.4,64652,66910,0.0699,0.9325,0.0675,0.9256
1980,female,90,5,4347,5.2,51048,53920,0.0649,0.8938,0.0629,0.8856
1980,female,90,95,5778,6.5,67379,69514,0.1121,0.9371,0.1062,0.9295
1980,female,90,median,5101,5.8,59843,62394,0.0852,0.9183,0.0817,0.9104
1980,female,91,5,5000,4.7,45241,48199,0.0808,0.8759,0.0776,0.8667
1980,female,91,95,6138,5.9,62585,65186,0.1323,0.9224,0.1241,0.9137
1980,female,91,median,5626,5.3,54480,57293,0.1033,0.9018,0.0982,0.893
1980,female,92,5,5527,4.3,39197,42297,0.0993,0.856,0.0946,0.8476
1980,female,92,95,6453,5.4,57165,59999,0.1552,0.9054,0.144,0.8957
1980,female,92,median,6031,4.8,48652,51667,0.124,0.8833,0.1167,0.8737
1980,female,93,5,5692,3.9,33257,36127,0.1206,0.8359,0.1137,0.8264
1980,female,93,95,6723,4.9,51169,54321,0.1788,0.8863,0.1641,0.8754
1980,female,93,median,6256,4.4,42508,45636,0.1472,0.8629,0.1371,0.8528
1980,female,94,5,5485,3.6,27512,30317,0.1437,0.8124,0.1341,0.8036
1980,female,94,95,6850,4.5,44746,48046,0.2071,0.8659,0.1876,0.8545
1980,female,94,median,6254,4,36253,39380,0.1725,0.8412,0.1588,0.8309
1980,female,95,5,5025,3.3,22063,24653,0.1695,0.7896,0.1563,0.7802
1980,female,95,95,6803,4.1,38104,41428,0.2351,0.8437,0.2104,0.8338
1980,female,95,median,6010,3.7,30121,33125,0.1995,0.8186,0.1814,0.8083
1980,female,96,5,4433,3.1,17203,19518,0.1928,0.7644,0.1759,0.757
1980,female,96,95,6519,3.8,31665,34800,0.2671,0.8241,0.2356,0.8122
1980,female,96,median,5541,3.4,24345,27116,0.2276,0.7956,0.2044,0.7856
1980,female,97,5,3741,2.8,13083,14937,0.2194,0.7391,0.1977,0.732
1980,female,97,95,6019,3.6,25595,28515,0.3001,0.8023,0.2609,0.7914
1980,female,97,median,4898,3.2,19125,21574,0.2561,0.7729,0.2271,0.7633
1980,female,98,5,3026,2.6,9708,11252,0.2412,0.7146,0.2152,0.7068
1980,female,98,95,5267,3.3,20136,22709,0.3329,0.7848,0.2854,0.7744
1980,female,98,median,4155,2.9,14599,16676,0.2846,0.7509,0.2491,0.7418
1980,female,99,5,2396,2.4,6940,8149,0.2638,0.6846,0.2331,0.6805
1980,female,99,95,4443,3.1,15544,17629,0.3744,0.7669,0.3154,0.7567
1980,female,99,median,3385,2.7,10828,12521,0.3126,0.7296,0.2704,0.7211
1980,female,100,5,1820,2.2,4821,5745,0.2812,0.6583,0.2465,0.6558
1980,female,100,95,3564,3,11589,13389,0.4121,0.7535,0.3417,0.7426
1980,female,100,median,2655,2.6,7808,9136,0.34,0.7094,0.2906,0.7014
1980,male,0,5,1320,83.2,98909,100000,0.0133,0.9868,0.0132,0.9969
1980,male,0,95,1320,86.5,98909,100000,0.0133,0.9868,0.0132,0.9969
1980,male,0,median,1320,84.9,98909,100000,0.0133,0.9868,0.0132,0.9969
1980,male,1,5,149,83.3,98605,98680,0.0015,0.9985,0.0015,0.9988
1980,male,1,95,149,86.6,98605,98680,0.0015,0.9985,0.0015,0.9988
1980,male,1,median,149,85,98605,98680,0.0015,0.9985,0.0015,0.9988
1980,male,2,5,87,82.5,98487,98531,9e-4,0.9991,9e-4,0.9992
1980,male,2,95,87,85.7,98487,98531,9e-4,0.9991,9e-4,0.9992
1980,male,2,median,87,84.1,98487,98531,9e-4,0.9991,9e-4,0.9992
1980,male,3,5,60,81.5,98413,98444,6e-4,0.9994,6e-4,0.9995
1980,male,3,95,60,84.8,98413,98444,6e-4,0.9994,6e-4,0.9995
1980,male,3,median,60,83.2,98413,98444,6e-4,0.9994,6e-4,0.9995
1980,male,4,5,38,80.6,98364,98383,4e-4,0.9996,4e-4,0.9997
1980,male,4,95,38,83.9,98364,98383,4e-4,0.9996,4e-4,0.9997
1980,male,4,median,38,82.3,98364,98383,4e-4,0.9996,4e-4,0.9997
1980,male,5,5,26,79.6,98333,98346,3e-4,0.9997,3e-4,0.9997
1980,male,5,95,26,82.9,98333,98346,3e-4,0.9997,3e-4,0.9997
1980,male,5,median,26,81.3,98333,98346,3e-4,0.9997,3e-4,0.9997
1980,male,6,5,26,78.6,98306,98319,3e-4,0.9997,3e-4,0.9998
1980,male,6,95,26,81.9,98306,98319,3e-4,0.9997,3e-4,0.9998
1980,male,6,median,26,80.3,98306,98319,3e-4,0.9997,3e-4,0.9998
1980,male,7,5,19,77.7,98284,98293,2e-4,0.9998,2e-4,0.9998
1980,male,7,95,19,80.9,98284,98293,2e-4,0.9998,2e-4,0.9998
1980,male,7,median,19,79.3,98284,98293,2e-4,0.9998,2e-4,0.9998
1980,male,8,5,30,76.7,98259,98274,3e-4,0.9997,3e-4,0.9997
1980,male,8,95,30,80,98259,98274,3e-4,0.9997,3e-4,0.9997
1980,male,8,median,30,78.4,98259,98274,3e-4,0.9997,3e-4,0.9997
1980,male,9,5,23,75.7,98233,98244,2e-4,0.9998,2e-4,0.9998
1980,male,9,95,23,79,98233,98244,2e-4,0.9998,2e-4,0.9998
1980,male,9,median,23,77.4,98233,98244,2e-4,0.9998,2e-4,0.9998
1980,male,10,5,11,74.7,98216,98221,1e-4,0.9999,1e-4,0.9998
1980,male,10,95,11,78,98216,98221,1e-4,0.9999,1e-4,0.9998
1980,male,10,median,11,76.4,98216,98221,1e-4,0.9999,1e-4,0.9998
1980,male,11,5,34,73.7,98193,98210,3e-4,0.9997,3e-4,0.9997
1980,male,11,95,34,77,98193,98210,3e-4,0.9997,3e-4,0.9997
1980,male,11,median,34,75.4,98193,98210,3e-4,0.9997,3e-4,0.9997
1980,male,12,5,30,72.7,98162,98177,3e-4,0.9997,3e-4,0.9997
1980,male,12,95,30,76,98162,98177,3e-4,0.9997,3e-4,0.9997
1980,male,12,median,30,74.4,98162,98177,3e-4,0.9997,3e-4,0.9997
1980,male,13,5,22,71.8,98136,98147,2e-4,0.9998,2e-4,0.9996
1980,male,13,95,22,75.1,98136,98147,2e-4,0.9998,2e-4,0.9996
1980,male,13,median,22,73.5,98136,98147,2e-4,0.9998,2e-4,0.9996
1980,male,14,5,55,70.8,98097,98125,6e-4,0.9994,6e-4,0.9994
1980,male,14,95,55,74.1,98097,98125,6e-4,0.9994,6e-4,0.9994
1980,male,14,median,55,72.5,98097,98125,6e-4,0.9994,6e-4,0.9994
1980,male,15,5,54,69.8,98043,98070,6e-4,0.9994,6e-4,0.999
1980,male,15,95,54,73.1,98043,98070,6e-4,0.9994,6e-4,0.999
1980,male,15,median,54,71.5,98043,98070,6e-4,0.9994,6e-4,0.999
1980,male,16,5,141,68.9,97945,98016,0.0014,0.9986,0.0014,0.9987
1980,male,16,95,141,72.2,97945,98016,0.0014,0.9986,0.0014,0.9987
1980,male,16,median,141,70.5,97945,98016,0.0014,0.9986,0.0014,0.9987
1980,male,17,5,109,68,97820,97875,0.0011,0.9989,0.0011,0.9988
1980,male,17,95,109,71.3,97820,97875,0.0011,0.9989,0.0011,0.9988
1980,male,17,median,109,69.7,97820,97875,0.0011,0.9989,0.0011,0.9988
1980,male,18,5,116,67,97707,97766,0.0012,0.9988,0.0012,0.9989
1980,male,18,95,116,70.3,97707,97766,0.0012,0.9988,0.0012,0.9989
1980,male,18,median,116,68.7,97707,97766,0.0012,0.9988,0.0012,0.9989
1980,male,19,5,95,66.1,97602,97649,0.001,0.999,0.001,0.999
1980,male,19,95,95,69.4,97602,97649,0.001,0.999,0.001,0.999
1980,male,19,median,95,67.8,97602,97649,0.001,0.999,0.001,0.999
1980,male,20,5,106,65.2,97501,97554,0.0011,0.9989,0.0011,0.9989
1980,male,20,95,106,68.5,97501,97554,0.0011,0.9989,0.0011,0.9989
1980,male,20,median,106,66.9,97501,97554,0.0011,0.9989,0.0011,0.9989
1980,male,21,5,108,64.3,97394,97448,0.0011,0.9989,0.0011,0.9989
1980,male,21,95,108,67.6,97394,97448,0.0011,0.9989,0.0011,0.9989
1980,male,21,median,108,65.9,97394,97448,0.0011,0.9989,0.0011,0.9989
1980,male,22,5,103,63.3,97289,97340,0.0011,0.9989,0.0011,0.9989
1980,male,22,95,103,66.6,97289,97340,0.0011,0.9989,0.0011,0.9989
1980,male,22,median,103,65,97289,97340,0.0011,0.9989,0.0011,0.9989
1980,male,23,5,105,62.4,97185,97237,0.0011,0.9989,0.0011,0.9988
1980,male,23,95,105,65.7,97185,97237,0.0011,0.9989,0.0011,0.9988
1980,male,23,median,105,64.1,97185,97237,0.0011,0.9989,0.0011,0.9988
1980,male,24,5,120,61.5,97072,97133,0.0012,0.9988,0.0012,0.999
1980,male,24,95,120,64.8,97072,97133,0.0012,0.9988,0.0012,0.999
1980,male,24,median,120,63.2,97072,97133,0.0012,0.9988,0.0012,0.999
1980,male,25,5,67,60.5,96979,97012,7e-4,0.9993,7e-4,0.9991
1980,male,25,95,67,63.9,96979,97012,7e-4,0.9993,7e-4,0.9991
1980,male,25,median,67,62.2,96979,97012,7e-4,0.9993,7e-4,0.9991
1980,male,26,5,108,59.6,96891,96945,0.0011,0.9989,0.0011,0.999
1980,male,26,95,108,62.9,96891,96945,0.0011,0.9989,0.0011,0.999
1980,male,26,median,108,61.3,96891,96945,0.0011,0.9989,0.0011,0.999
1980,male,27,5,87,58.6,96794,96838,9e-4,0.9991,9e-4,0.9992
1980,male,27,95,87,62,96794,96838,9e-4,0.9991,9e-4,0.9992
1980,male,27,median,87,60.3,96794,96838,9e-4,0.9991,9e-4,0.9992
1980,male,28,5,70,57.7,96716,96750,7e-4,0.9993,7e-4,0.9993
1980,male,28,95,70,61,96716,96750,7e-4,0.9993,7e-4,0.9993
1980,male,28,median,70,59.4,96716,96750,7e-4,0.9993,7e-4,0.9993
1980,male,29,5,74,56.7,96643,96681,8e-4,0.9992,8e-4,0.9993
1980,male,29,95,74,60.1,96643,96681,8e-4,0.9992,8e-4,0.9993
1980,male,29,median,74,58.4,96643,96681,8e-4,0.9992,8e-4,0.9993
1980,male,30,5,68,55.8,96572,96606,7e-4,0.9993,7e-4,0.9992
1980,male,30,95,68,59.1,96572,96606,7e-4,0.9993,7e-4,0.9992
1980,male,30,median,68,57.5,96572,96606,7e-4,0.9993,7e-4,0.9992
1980,male,31,5,88,54.8,96493,96538,9e-4,0.9991,9e-4,0.9993
1980,male,31,95,88,58.2,96493,96538,9e-4,0.9991,9e-4,0.9993
1980,male,31,median,88,56.5,96493,96538,9e-4,0.9991,9e-4,0.9993
1980,male,32,5,43,53.9,96428,96449,4e-4,0.9996,4e-4,0.9994
1980,male,32,95,43,57.2,96428,96449,4e-4,0.9996,4e-4,0.9994
1980,male,32,median,43,55.6,96428,96449,4e-4,0.9996,4e-4,0.9994
1980,male,33,5,82,52.9,96365,96406,8e-4,0.9992,8e-4,0.9993
1980,male,33,95,82,56.2,96365,96406,8e-4,0.9992,8e-4,0.9993
1980,male,33,median,82,54.6,96365,96406,8e-4,0.9992,8e-4,0.9993
1980,male,34,5,52,51.9,96299,96324,5e-4,0.9995,5e-4,0.9993
1980,male,34,95,52,55.3,96299,96324,5e-4,0.9995,5e-4,0.9993
1980,male,34,median,52,53.6,96299,96324,5e-4,0.9995,5e-4,0.9993
1980,male,35,5,82,51,96232,96273,8e-4,0.9992,8e-4,0.9991
1980,male,35,95,82,54.3,96232,96273,8e-4,0.9992,8e-4,0.9992
1980,male,35,median,82,52.7,96232,96273,8e-4,0.9992,8e-4,0.9991
1980,male,36,5,81,50,96141,96191,8e-4,0.999,8e-4,0.999
1980,male,36,95,101,53.4,96151,96191,0.001,0.9992,0.001,0.9991
1980,male,36,median,91,51.7,96146,96191,9e-4,0.9991,9e-4,0.999
1980,male,37,5,85,49,96042,96091,9e-4,0.9989,9e-4,0.9989
1980,male,37,95,105,52.4,96064,96110,0.0011,0.9991,0.0011,0.9991
1980,male,37,median,95,50.8,96053,96101,0.001,0.999,0.001,0.999
1980,male,38,5,90,48.1,95940,95991,9e-4,0.9989,9e-4,0.9989
1980,male,38,95,110,51.5,95972,96020,0.0011,0.9991,0.0011,0.999
1980,male,38,median,99,49.8,95956,96006,0.001,0.999,0.001,0.9989
1980,male,39,5,94,47.1,95833,95888,0.001,0.9988,0.001,0.9988
1980,male,39,95,116,50.5,95875,95925,0.0012,0.999,0.0012,0.999
1980,male,39,median,104,48.9,95855,95907,0.0011,0.9989,0.0011,0.9989
1980,male,40,5,98,46.2,95722,95779,0.001,0.9987,0.001,0.9987
1980,male,40,95,121,49.6,95772,95825,0.0013,0.999,0.0013,0.9989
1980,male,40,median,109,47.9,95749,95803,0.0011,0.9989,0.0011,0.9988
1980,male,41,5,103,45.2,95604,95665,0.0011,0.9987,0.0011,0.9986
1980,male,41,95,129,48.6,95666,95720,0.0013,0.9989,0.0013,0.9989
1980,male,41,median,115,47,95637,95694,0.0012,0.9988,0.0012,0.9988
1980,male,42,5,107,44.3,95478,95542,0.0011,0.9986,0.0011,0.9985
1980,male,42,95,136,47.7,95556,95612,0.0014,0.9989,0.0014,0.9988
1980,male,42,median,121,46,95519,95579,0.0013,0.9987,0.0013,0.9987
1980,male,43,5,112,43.4,95341,95412,0.0012,0.9985,0.0012,0.9985
1980,male,43,95,144,46.7,95441,95499,0.0015,0.9988,0.0015,0.9988
1980,male,43,median,127,45.1,95394,95458,0.0013,0.9987,0.0013,0.9986
1980,male,44,5,117,42.4,95197,95272,0.0012,0.9984,0.0012,0.9984
1980,male,44,95,153,45.8,95322,95383,0.0016,0.9988,0.0016,0.9987
1980,male,44,median,134,44.1,95264,95331,0.0014,0.9986,0.0014,0.9986
1980,male,45,5,121,41.5,95043,95123,0.0013,0.9983,0.0013,0.9982
1980,male,45,95,163,44.9,95200,95262,0.0017,0.9987,0.0017,0.9987
1980,male,45,median,141,43.2,95126,95197,0.0015,0.9985,0.0015,0.9985
1980,male,46,5,125,40.5,94879,94963,0.0013,0.9982,0.0013,0.9982
1980,male,46,95,172,43.9,95073,95137,0.0018,0.9987,0.0018,0.9986
1980,male,46,median,147,42.3,94982,95056,0.0015,0.9985,0.0015,0.9984
1980,male,47,5,131,39.6,94708,94795,0.0014,0.9981,0.0014,0.9981
1980,male,47,95,181,43,94941,95008,0.0019,0.9986,0.0019,0.9986
1980,male,47,median,154,41.3,94832,94909,0.0016,0.9984,0.0016,0.9983
1980,male,48,5,136,38.7,94530,94622,0.0014,0.998,0.0014,0.998
1980,male,48,95,190,42,94803,94874,0.002,0.9986,0.002,0.9985
1980,male,48,median,160,40.4,94675,94755,0.0017,0.9983,0.0017,0.9983
1980,male,49,5,142,37.7,94344,94437,0.0015,0.9979,0.0015,0.9979
1980,male,49,95,199,41.1,94659,94734,0.0021,0.9985,0.0021,0.9985
1980,male,49,median,167,39.5,94511,94595,0.0018,0.9982,0.0018,0.9982
1980,male,50,5,147,36.8,94149,94248,0.0016,0.9978,0.0016,0.9978
1980,male,50,95,207,40.2,94509,94585,0.0022,0.9984,0.0022,0.9984
1980,male,50,median,174,38.5,94340,94427,0.0018,0.9982,0.0018,0.9981
1980,male,51,5,152,35.9,93941,94047,0.0016,0.9977,0.0016,0.9977
1980,male,51,95,217,39.2,94356,94433,0.0023,0.9984,0.0023,0.9983
1980,male,51,median,182,37.6,94162,94253,0.0019,0.9981,0.0019,0.998
1980,male,52,5,157,34.9,93725,93833,0.0017,0.9976,0.0017,0.9976
1980,male,52,95,226,38.3,94196,94278,0.0024,0.9983,0.0024,0.9983
1980,male,52,median,189,36.7,93977,94071,0.002,0.998,0.002,0.9979
1980,male,53,5,164,34,93500,93617,0.0017,0.9975,0.0017,0.9974
1980,male,53,95,235,37.4,94029,94115,0.0025,0.9983,0.0025,0.9982
1980,male,53,median,197,35.8,93784,93882,0.0021,0.9979,0.0021,0.9979
1980,male,54,5,170,33.1,93265,93382,0.0018,0.9974,0.0018,0.9973
1980,male,54,95,246,36.4,93858,93947,0.0026,0.9982,0.0026,0.9981
1980,male,54,median,204,34.8,93583,93685,0.0022,0.9978,0.0022,0.9978
1980,male,55,5,176,32.2,93024,93146,0.0019,0.9973,0.0019,0.9972
1980,male,55,95,255,35.5,93677,93769,0.0027,0.9981,0.0027,0.9981
1980,male,55,median,212,33.9,93375,93481,0.0023,0.9977,0.0023,0.9977
1980,male,56,5,181,31.3,92773,92901,0.0019,0.9972,0.0019,0.9971
1980,male,56,95,262,34.6,93492,93586,0.0028,0.9981,0.0028,0.998
1980,male,56,median,219,33,93159,93269,0.0024,0.9976,0.0024,0.9976
1980,male,57,5,187,30.4,92518,92646,0.002,0.9971,0.002,0.997
1980,male,57,95,272,33.7,93300,93396,0.0029,0.998,0.0029,0.9979
1980,male,57,median,227,32.1,92936,93049,0.0024,0.9976,0.0024,0.9975
1980,male,58,5,194,29.4,92250,92385,0.0021,0.9969,0.0021,0.9969
1980,male,58,95,284,32.7,93101,93202,0.0031,0.9979,0.0031,0.9979
1980,male,58,median,236,31.1,92704,92822,0.0025,0.9975,0.0025,0.9974
1980,male,59,5,200,28.5,91970,92114,0.0022,0.9968,0.0022,0.9967
1980,male,59,95,295,31.8,92896,92999,0.0032,0.9978,0.0032,0.9978
1980,male,59,median,245,30.2,92464,92586,0.0027,0.9973,0.0027,0.9973
1980,male,60,5,209,27.6,91681,91828,0.0023,0.9966,0.0023,0.9965
1980,male,60,95,311,30.9,92682,92794,0.0034,0.9977,0.0034,0.9977
1980,male,60,median,257,29.3,92213,92341,0.0028,0.9972,0.0028,0.9971
1980,male,61,5,221,26.7,91375,91532,0.0024,0.9964,0.0024,0.9963
1980,male,61,95,325,29.9,92457,92574,0.0036,0.9976,0.0036,0.9975
1980,male,61,median,270,28.4,91949,92084,0.0029,0.9971,0.0029,0.997
1980,male,62,5,233,25.8,91043,91210,0.0025,0.9962,0.0025,0.9961
1980,male,62,95,345,29,92221,92342,0.0038,0.9975,0.0038,0.9974
1980,male,62,median,286,27.5,91671,91814,0.0031,0.9969,0.0031,0.9968
1980,male,63,5,248,24.9,90701,90876,0.0027,0.9959,0.0027,0.9958
1980,male,63,95,371,28.1,91967,92101,0.0041,0.9973,0.0041,0.9972
1980,male,63,median,305,26.5,91376,91528,0.0033,0.9967,0.0033,0.9965
1980,male,64,5,266,24,90326,90516,0.0029,0.9956,0.0029,0.9954
1980,male,64,95,398,27.2,91704,91843,0.0044,0.9971,0.0044,0.997
1980,male,64,median,327,25.6,91060,91224,0.0036,0.9964,0.0036,0.9963
1980,male,65,5,285,23.1,89904,90132,0.0031,0.9952,0.0031,0.995
1980,male,65,95,433,26.2,91426,91572,0.0048,0.9969,0.0048,0.9968
1980,male,65,median,353,24.7,90720,90896,0.0039,0.9961,0.0039,0.996
1980,male,66,5,306,22.2,89475,89696,0.0034,0.9948,0.0034,0.9945
1980,male,66,95,468,25.3,91122,91284,0.0052,0.9966,0.0052,0.9965
1980,male,66,median,382,23.8,90353,90544,0.0042,0.9958,0.0042,0.9956
1980,male,67,5,330,21.3,88999,89248,0.0036,0.9943,0.0036,0.994
1980,male,67,95,513,24.4,90799,90966,0.0058,0.9964,0.0057,0.9962
1980,male,67,median,414,22.9,89955,90162,0.0046,0.9954,0.0046,0.9952
1980,male,68,5,358,20.4,88473,88749,0.004,0.9937,0.004,0.9934
1980,male,68,95,560,23.5,90447,90631,0.0063,0.996,0.0063,0.9959
1980,male,68,median,449,22,89523,89748,0.005,0.995,0.005,0.9948
1980,male,69,5,386,19.6,87893,88194,0.0043,0.9931,0.0043,0.9928
1980,male,69,95,608,22.6,90066,90264,0.0069,0.9957,0.0069,0.9955
1980,male,69,median,487,21.1,89055,89298,0.0055,0.9945,0.0055,0.9943
1980,male,70,5,419,18.7,87281,87601,0.0047,0.9924,0.0047,0.9921
1980,male,70,95,662,21.7,89651,89863,0.0076,0.9953,0.0076,0.9951
1980,male,70,median,528,20.2,88547,88811,0.006,0.994,0.006,0.9938
1980,male,71,5,452,17.8,86574,86941,0.0051,0.9917,0.0051,0.9913
1980,male,71,95,720,20.8,89212,89440,0.0083,0.9949,0.0083,0.9947
1980,male,71,median,573,19.4,87996,88282,0.0065,0.9935,0.0065,0.9932
1980,male,72,5,487,17,85830,86227,0.0055,0.9909,0.0055,0.9904
1980,male,72,95,788,19.9,88727,88976,0.0092,0.9945,0.0091,0.9943
1980,male,72,median,621,18.5,87399,87710,0.0071,0.9929,0.0071,0.9926
1980,male,73,5,524,16.1,85012,85443,0.0059,0.9899,0.0059,0.9893
1980,male,73,95,865,19,88216,88483,0.0102,0.9941,0.0101,0.9938
1980,male,73,median,676,17.6,86750,87088,0.0078,0.9922,0.0078,0.9918
1980,male,74,5,567,15.3,84097,84577,0.0065,0.9888,0.0065,0.9882
1980,male,74,95,952,18.1,87674,87960,0.0113,0.9935,0.0112,0.9932
1980,male,74,median,738,16.7,86043,86412,0.0086,0.9915,0.0085,0.991
1980,male,75,5,618,14.4,83109,83624,0.0071,0.9875,0.0071,0.9867
1980,male,75,95,1046,17.2,87069,87389,0.0126,0.9929,0.0125,0.9925
1980,male,75,median,811,15.9,85268,85674,0.0095,0.9905,0.0095,0.99
1980,male,76,5,683,13.6,82013,82586,0.0079,0.9859,0.0079,0.9849
1980,male,76,95,1165,16.4,86408,86757,0.0142,0.9921,0.0141,0.9916
1980,male,76,median,899,15,84413,84863,0.0106,0.9894,0.0106,0.9887
1980,male,77,5,764,12.8,80768,81413,0.0089,0.9839,0.0089,0.9829
1980,male,77,95,1314,15.5,85670,86073,0.0162,0.9911,0.0161,0.9905
1980,male,77,median,1004,14.2,83462,83964,0.012,0.988,0.012,0.9872
1980,male,78,5,860,12,79443,80145,0.0101,0.9817,0.0101,0.9803
1980,male,78,95,1463,14.6,84834,85282,0.0184,0.9899,0.0183,0.9892
1980,male,78,median,1131,13.3,82395,82960,0.0137,0.9864,0.0136,0.9853
1980,male,79,5,978,11.2,77944,78737,0.0117,0.9789,0.0116,0.9772
1980,male,79,95,1660,13.7,83912,84401,0.0213,0.9884,0.0211,0.98740000000000006
1980,male,79,median,1286,12.5,81187,81829,0.0158,0.9843,0.0157,0.983
1980,male,80,5,1123,10.5,76152,77108,0.0135,0.9753,0.0135,0.9732
1980,male,80,95,1908,12.9,82845,83418,0.025,0.9865,0.0247,0.9853
1980,male,80,median,1472,11.7,79808,80544,0.0184,0.9817,0.0183,0.9802
1980,male,81,5,1302,9.7,74121,75187,0.016,0.9709,0.0159,0.9684
1980,male,81,95,2198,12.1,81596,82271,0.0296,0.9841,0.0291,0.9827
1980,male,81,median,1696,10.9,78224,79072,0.0217,0.9786,0.0214,0.9766
1980,male,82,5,1516,9,71803,73064,0.0189,0.9658,0.0187,0.9625
1980,male,82,95,2492,11.3,80160,80933,0.0348,0.9813,0.0342,0.9795
1980,male,82,median,1962,10.2,76395,77376,0.0257,0.9746,0.0254,0.9723
1980,male,83,5,1765,8.3,69158,70557,0.0225,0.9594,0.0223,0.9555
1980,male,83,95,2865,10.5,78505,79394,0.0414,0.9777,0.0406,0.9757
1980,male,83,median,2275,9.4,74276,75414,0.0306,0.9698,0.0302,0.9669
1980,male,84,5,2059,7.6,66063,67758,0.0268,0.9513,0.0265,0.9467
1980,male,84,95,3297,9.7,76571,77623,0.0499,0.9735,0.0487,0.9709
1980,male,84,median,2636,8.7,71821,73139,0.0367,0.964,0.036,0.9604
1980,male,85,5,2409,7,62471,64333,0.0324,0.9418,0.0318,0.9357
1980,male,85,95,3767,9,74322,75549,0.0599,0.9682,0.0582,0.9651
1980,male,85,median,3047,8,68980,70503,0.0442,0.9568,0.0432,0.9525
1980,male,86,5,2781,6.4,58502,60595,0.0387,0.9294,0.038,0.9229
1980,male,86,95,4284,8.2,71702,73109,0.0732,0.962,0.0706,0.9581
1980,male,86,median,3501,7.3,65706,67456,0.0533,0.9481,0.0519,0.943
1980,male,87,5,3225,5.8,54001,56341,0.0472,0.9157,0.0461,0.9081
1980,male,87,95,4767,7.6,68673,70323,0.088,0.9539,0.0843,0.9492
1980,male,87,median,3986,6.7,61963,63956,0.0643,0.9377,0.0623,0.9317
1980,male,88,5,3711,5.3,49034,51641,0.0571,0.8997,0.0555,0.8915
1980,male,88,95,5175,6.9,65189,67042,0.1056,0.9445,0.1003,0.9384
1980,male,88,median,4481,6.1,57729,59970,0.0776,0.9253,0.0747,0.9183
1980,male,89,5,4249,4.9,43667,46447,0.0697,0.8824,0.0673,0.8732
1980,male,89,95,5538,6.3,61198,63339,0.125,0.9327,0.1176,0.9254
1980,male,89,median,4953,5.6,53013,55489,0.0934,0.9107,0.0893,0.9027
1980,male,90,5,4770,4.4,38158,40913,0.0855,0.8623,0.082,0.8533
1980,male,90,95,5799,5.7,56576,59019,0.1479,0.918,0.1377,0.9093
1980,male,90,median,5358,5.1,47857,50536,0.112,0.894,0.106,0.885
1980,male,91,5,5170,4.1,32461,35244,0.1042,0.842,0.0991,0.8329
1980,male,91,95,6016,5.2,51331,54059,0.1715,0.9009,0.158,0.891
1980,male,91,median,5648,4.6,42354,45178,0.1333,0.875,0.125,0.8652
1980,male,92,5,5195,3.7,27076,29755,0.1257,0.8204,0.1182,0.8109
1980,male,92,95,6215,4.7,45797,48644,0.1974,0.8818,0.1796,0.8706
1980,male,92,median,5772,4.2,36644,39530,0.1575,0.854,0.146,0.8435
1980,male,93,5,4829,3.4,21920,24386,0.1512,0.7983,0.1406,0.7887
1980,male,93,95,6315,4.3,39818,42885,0.2244,0.8594,0.2017,0.8483
1980,male,93,median,5697,3.8,30910,33758,0.1843,0.8313,0.1687,0.8204
1980,male,94,5,4340,3.1,17346,19572,0.1769,0.7738,0.1625,0.7658
1980,male,94,95,6274,3.9,33687,36746,0.255,0.8375,0.2262,0.8247
1980,male,94,median,5408,3.5,25357,28061,0.2133,0.8073,0.1927,0.7963
1980,male,95,5,3736,2.9,13241,15115,0.2053,0.7483,0.1862,0.7408
1980,male,95,95,5993,3.6,27645,30618,0.2879,0.8138,0.2517,0.802
1980,male,95,median,4925,3.2,20191,22654,0.2439,0.7826,0.2174,0.7717
1980,male,96,5,3081,2.6,9835,11372,0.2341,0.7227,0.2096,0.715
