record_id,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
1112006,1975-11-18,15:34:00,-49,159,E,"steaming, sailing",12,NA,overcast,none,5,NA,NA,NA,3,NA,NA,G.W. Johnstone,full,spring
1112007,1975-11-18,15:53:00,-49,159,E,"steaming, sailing",12,NA,overcast,none,6,NA,NA,NA,4,NA,NA,G.W. Johnstone,full,spring
1112008,1975-11-19,09:20:00,NA,NA,NA,"steaming, sailing",2,NA,partially cloudy,none,8,NA,NA,NA,6,NA,NA,G.W. Johnstone,full,spring
1112009,1975-11-19,13:20:00,NA,NA,NA,"steaming, sailing",8,NA,partially cloudy,none,8,NA,NA,NA,6,NA,NA,G.W. Johnstone,full,spring
1113001,1975-11-27,11:20:00,-52.517,157.183,E,"steaming, sailing",NA,NA,overcast,squalls,8,NA,NA,NA,5,NA,NA,N.R. Kerry,full,spring
1113002,1975-11-27,14:55:00,-52.083,156.783,E,"steaming, sailing",10,NA,overcast,squalls,5,NA,NA,NA,5,NA,NA,N.R. Kerry,full,spring
1113003,1975-11-27,19:20:00,-51.367,156.133,E,"steaming, sailing",10,NA,overcast,squalls,5,NA,NA,NA,4,NA,NA,N.R. Kerry,full,spring
1113004,1975-11-28,09:00:00,-49.417,154.4,E,"steaming, sailing",11,NA,overcast,fog,5,NA,NA,NA,4,NA,NA,N.R. Kerry,full,spring
1113005,1975-11-28,13:18:00,-48.667,153.75,E,"steaming, sailing",9.5,NA,overcast,showers,5,NA,NA,NA,4,NA,NA,N.R. Kerry,full,spring
1113006,1975-11-28,19:26:00,-47.8,153,E,"steaming, sailing",9,330,overcast,fog,8,NA,NA,NA,5,NA,NA,N.R. Kerry,full,spring
1113007,1975-11-29,08:25:00,-45.833,151.983,E,"steaming, sailing",9,325,partially cloudy,none,8,NA,NA,NA,6,NA,NA,N.R. Kerry,full,spring
1113008,1975-11-29,13:03:00,-45.067,151.433,E,"steaming, sailing",10,319,partially cloudy,none,7,NA,NA,NA,5,NA,NA,N.R. Kerry,full,spring
1113009,1975-11-29,19:12:00,-44.25,150.467,E,"steaming, sailing",11.2,324,clear,none,4,NA,NA,1017,4,NA,NA,N.R. Kerry,full,spring
1113010,1975-11-30,09:15:00,-41.65,148.9,E,"steaming, sailing",12,NA,overcast,none,4,NA,NA,NA,3,NA,NA,N.R. Kerry,full,spring
1113011,1975-11-30,13:01:00,-40.767,148.65,E,"steaming, sailing",12,NA,overcast,none,2,NA,NA,NA,1,NA,NA,N.R. Kerry,full,spring
1114001,1975-12-10,13:10:00,-42,138,E,"steaming, sailing",12,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114002,1975-12-10,17:05:00,-43,138,E,"steaming, sailing",12,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114003,1975-12-11,09:05:00,-46,135,E,"steaming, sailing",11,NA,overcast,rain,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114004,1975-12-11,13:00:00,-47,134,E,"steaming, sailing",12,NA,overcast,fog,5,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114005,1975-12-11,17:03:00,-47,134,E,"steaming, sailing",11,NA,overcast,fog,4,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114006,1975-12-12,09:05:00,-49,131,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114007,1975-12-12,13:00:00,-50,132,E,"steaming, sailing",12,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114008,1975-12-12,16:51:00,-51,132,E,"steaming, sailing",11,NA,overcast,rain,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114009,1975-12-13,09:05:00,-54,132,E,"steaming, sailing",12,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114010,1975-12-13,13:00:00,-55,132,E,"steaming, sailing",12,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114011,1975-12-13,16:53:00,-56,132,E,"steaming, sailing",12,NA,overcast,none,2,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114012,1975-12-14,09:05:00,-58,128,E,"steaming, sailing",11,NA,overcast,none,0,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114013,1975-12-14,13:00:00,-59,127,E,"steaming, sailing",12,NA,overcast,none,2,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114014,1975-12-14,16:57:00,-59,125,E,"steaming, sailing",12,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114015,1975-12-15,09:05:00,-60,118,E,"steaming, sailing",12,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114016,1975-12-15,13:00:00,-60,118,E,"steaming, sailing",12,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114017,1975-12-15,16:57:00,-60,115,E,"steaming, sailing",12,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114018,1975-12-16,09:00:00,-61,109.633,E,"steaming, sailing",11,NA,overcast,showers,4,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114019,1975-12-16,13:00:00,-61,108,E,"steaming, sailing",11,NA,overcast,showers,3,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114020,1975-12-16,17:02:00,-61,106,E,"steaming, sailing",12,NA,overcast,snow showers,4,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114021,1975-12-17,09:00:00,-61.25,100.15,E,"steaming, sailing",10,NA,overcast,squalls,5,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114022,1975-12-17,13:00:00,-61,99,E,"steaming, sailing",11,NA,overcast,snow showers,3,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114023,1975-12-17,16:55:00,-61,97,E,"steaming, sailing",10,NA,overcast,snow showers,6,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114024,1975-12-18,09:00:00,-61.017,92.217,E,"steaming, sailing",11,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114025,1975-12-18,13:00:00,-61,91,E,"steaming, sailing",11,NA,overcast,none,3,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114026,1975-12-18,16:55:00,-61,89,E,"steaming, sailing",11,NA,overcast,none,4,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114027,1975-12-19,09:00:00,-60.5,85.25,E,"steaming, sailing",12,NA,overcast,none,0,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
1114028,1975-12-19,13:00:00,-60,85,E,"steaming, sailing",5,NA,overcast,continuous snow,0,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114029,1975-12-19,16:57:00,-59,84,E,"steaming, sailing",11,NA,overcast,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114030,1975-12-20,09:05:00,-61,81,E,"steaming, sailing",12,NA,partially cloudy,none,0,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
1114031,1975-12-20,13:00:00,-62,80,E,"steaming, sailing",12,NA,clear,none,1,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
1114032,1975-12-20,16:55:00,-62,78,E,"steaming, sailing",12,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
1114033,1975-12-21,09:10:00,-64,77,E,"steaming, sailing",2,NA,clear,none,1,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
1114034,1975-12-21,13:00:00,-65,78,E,"steaming, sailing",5,NA,clear,none,1,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
1114035,1975-12-21,16:55:00,-64,76,E,"steaming, sailing",11,NA,overcast,none,2,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114036,1975-12-22,09:10:00,-64.2,69.333,E,"steaming, sailing",12,NA,overcast,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114037,1975-12-22,13:00:00,-65,68,E,"steaming, sailing",12,NA,clear,none,1,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114038,1975-12-22,16:56:00,NA,NA,NA,"steaming, sailing",NA,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
1114039,1975-12-23,09:00:00,-63.433,65.7,E,stationary,0,NA,overcast,squalls,8,NA,NA,NA,6,NA,NA,R.M. Hand,full,summer
1114040,1975-12-23,16:54:00,-63,66,E,"steaming, sailing",1,NA,overcast,none,8,NA,NA,NA,5,NA,NA,R.M. Hand,full,summer
1114041,1975-12-24,09:00:00,-63.683,64.267,E,"steaming, sailing",11,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114042,1975-12-24,13:00:00,-64,63,E,"steaming, sailing",11,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,R.M. Hand,full,summer
1114043,1975-12-24,16:54:00,-64,62,E,"steaming, sailing",12,NA,overcast,none,3,NA,NA,NA,3,NA,NA,R.M. Hand,full,summer
1114044,1975-12-25,09:05:00,-66.433,62.65,E,"steaming, sailing",12,NA,clear,none,2,NA,NA,NA,1,NA,NA,R.M. Hand,full,summer
2001001,1976-01-31,08:00:00,-40,148,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001002,1976-01-31,09:00:00,-40,148,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001003,1976-01-31,10:00:00,-40,148,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001004,1976-01-31,11:00:00,-40,149,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001005,1976-01-31,12:00:00,-41,149,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001006,1976-01-31,13:00:00,-41,149,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001007,1976-01-31,14:30:00,-41,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001008,1976-01-31,15:00:00,-41,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001009,1976-01-31,16:00:00,-41,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001010,1976-01-31,16:30:00,-41,151,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001011,1976-01-31,18:00:00,-41,151,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001012,1976-02-01,16:00:00,-43,157,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2001013,1976-02-01,18:30:00,-44,158,E,"steaming, sailing",15,NA,overcast,squalls,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2001014,1976-02-01,19:30:00,-44,159,E,"steaming, sailing",15,NA,overcast,showers,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2001015,1976-02-02,08:00:00,-45,162,E,"steaming, sailing",15,NA,overcast,showers,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2001016,1976-02-02,09:30:00,-45,163,E,"steaming, sailing",15,NA,overcast,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2001017,1976-02-02,10:00:00,-45,162,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2001018,1976-02-02,12:00:00,-45,164,E,"steaming, sailing",15,NA,overcast,none,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2001019,1976-02-02,14:00:00,-45,164,E,"steaming, sailing",15,NA,overcast,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2001020,1976-02-02,15:00:00,-45,165,E,"steaming, sailing",15,NA,overcast,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2001021,1976-02-02,16:00:00,-46,165,E,"steaming, sailing",15,NA,overcast,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2001022,1976-02-02,16:30:00,-46,165,E,"steaming, sailing",15,NA,overcast,none,7,NA,NA,NA,6,NA,NA,J. Jenkins,full,summer
2001023,1976-02-02,17:00:00,-46,165,E,"steaming, sailing",15,NA,overcast,none,7,NA,NA,NA,6,NA,180,J. Jenkins,full,summer
2001024,1976-02-02,18:00:00,-46,166,E,"steaming, sailing",15,NA,overcast,none,7,NA,NA,NA,6,NA,NA,J. Jenkins,full,summer
2001025,1976-02-02,19:30:00,-46,166,E,"steaming, sailing",15,NA,overcast,none,7,NA,NA,NA,6,NA,NA,J. Jenkins,full,summer
2001026,1976-02-02,20:15:00,-46,166,E,"steaming, sailing",15,NA,overcast,none,7,NA,NA,NA,6,NA,NA,J. Jenkins,full,summer
2001027,1976-02-03,07:30:00,-46,170,E,"steaming, sailing",15.5,NA,overcast,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2001028,1976-02-03,08:00:00,-45,170,E,"steaming, sailing",15.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005001,1976-02-12,07:30:00,-46,167,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005002,1976-02-12,08:00:00,-46,167,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005003,1976-02-12,09:00:00,-46,167,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005004,1976-02-12,09:30:00,-46,167,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005005,1976-02-12,10:00:00,-46,167,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005006,1976-02-12,11:00:00,-46,166,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005007,1976-02-12,12:00:00,-46,166,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005008,1976-02-12,12:30:00,-46,166,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005009,1976-02-12,15:00:00,-46,165,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005010,1976-02-12,15:30:00,-45,165,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005011,1976-02-12,16:00:00,-45,165,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005012,1976-02-12,16:30:00,-45,165,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005013,1976-02-12,17:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005014,1976-02-12,18:00:00,-45,164,E,"steaming, sailing",15,NA,overcast,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005015,1976-02-12,19:00:00,-45,164,E,"steaming, sailing",15,NA,overcast,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
2005016,1976-02-12,20:00:00,-45,163,E,"steaming, sailing",15,NA,overcast,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
2005017,1976-02-13,07:30:00,-44,159,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
2005018,1976-02-13,09:00:00,-43,159,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005019,1976-02-13,10:00:00,-43,158,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005020,1976-02-13,11:00:00,-43,158,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005021,1976-02-13,11:30:00,-43,158,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005022,1976-02-13,12:00:00,-43,158,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005023,1976-02-13,12:30:00,-43,158,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005024,1976-02-13,12:45:00,-43,157,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005025,1976-02-13,13:00:00,-43,157,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005026,1976-02-13,13:30:00,-43,157,E,"steaming, sailing",15,NA,partially cloudy,none,0,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
2005027,1976-02-13,16:00:00,-43,156,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005028,1976-02-13,17:00:00,-43,156,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005029,1976-02-13,18:00:00,-43,156,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005030,1976-02-13,18:45:00,-42,156,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005031,1976-02-13,19:00:00,-42,155,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005032,1976-02-14,08:00:00,-41,151,E,"steaming, sailing",15,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005033,1976-02-14,09:00:00,-41,151,E,"steaming, sailing",15,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005034,1976-02-14,10:00:00,-41,151,E,"steaming, sailing",15,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005035,1976-02-14,11:00:00,-41,150,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005036,1976-02-14,12:00:00,-41,150,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005037,1976-02-14,12:30:00,-41,150,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005038,1976-02-14,15:30:00,-41,149,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005039,1976-02-14,16:00:00,-41,149,E,"steaming, sailing",15,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2005040,1976-02-14,17:00:00,-40,149,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005041,1976-02-14,18:00:00,-40,148,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,180,J. Jenkins,full,summer
2005042,1976-02-14,18:30:00,-40,148,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005043,1976-02-14,19:30:00,-40,148,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005044,1976-02-14,20:00:00,-40,148,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2005045,1976-02-15,07:30:00,-38,145,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005046,1976-02-15,08:00:00,-38,145,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005047,1976-02-15,09:00:00,-38,144,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2005048,1976-02-15,10:00:00,-38,144,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2006001,1976-02-18,07:30:00,-39,146,E,"steaming, sailing",15.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2006002,1976-02-18,08:00:00,-39,146,E,"steaming, sailing",15.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2006003,1976-02-18,09:00:00,-39,147,E,"steaming, sailing",15.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2006004,1976-02-18,09:30:00,-40,147,E,"steaming, sailing",15.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2006005,1976-02-18,10:00:00,-40,147,E,"steaming, sailing",15.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
2006006,1976-02-18,11:00:00,-40,147,E,"steaming, sailing",15.5,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006007,1976-02-18,12:00:00,-40,147,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006008,1976-02-18,12:30:00,-40,147,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006009,1976-02-18,13:15:00,-40,148,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006010,1976-02-18,16:00:00,-40,148,E,"steaming, sailing",14.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006011,1976-02-18,16:30:00,-40,149,E,"steaming, sailing",15,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006012,1976-02-18,18:00:00,-41,149,E,"steaming, sailing",15,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006013,1976-02-19,08:00:00,-42,153,E,"steaming, sailing",14.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006014,1976-02-19,09:00:00,-42,154,E,"steaming, sailing",15.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006015,1976-02-19,10:00:00,-42,154,E,"steaming, sailing",15.5,NA,overcast,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006016,1976-02-19,11:00:00,-42,154,E,"steaming, sailing",15.5,NA,overcast,none,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006017,1976-02-19,12:00:00,-42,155,E,"steaming, sailing",15.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006018,1976-02-19,13:00:00,-43,156,E,"steaming, sailing",15.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006019,1976-02-19,15:30:00,-43,156,E,"steaming, sailing",15.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006020,1976-02-19,16:00:00,-43,156,E,"steaming, sailing",15.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006021,1976-02-19,17:00:00,-43,156,E,"steaming, sailing",15.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006022,1976-02-19,18:00:00,-43,157,E,"steaming, sailing",15.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006023,1976-02-19,19:00:00,-43,157,E,"steaming, sailing",15.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006024,1976-02-20,08:00:00,-44,161,E,"steaming, sailing",15.5,NA,partially cloudy,none,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006025,1976-02-20,09:00:00,-44,161,E,"steaming, sailing",15.5,NA,partially cloudy,none,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006026,1976-02-20,10:00:00,-45,162,E,"steaming, sailing",15.5,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006027,1976-02-20,11:30:00,-45,162,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006028,1976-02-20,12:00:00,-45,162,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006029,1976-02-20,13:00:00,-45,163,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006030,1976-02-20,15:30:00,-45,164,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006031,1976-02-20,16:00:00,-45,164,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006032,1976-02-20,17:00:00,-45,164,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006033,1976-02-20,18:00:00,-45,164,E,"steaming, sailing",15.5,NA,overcast,showers,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006034,1976-02-20,19:00:00,-45,165,E,"steaming, sailing",15.5,NA,overcast,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006035,1976-02-20,20:00:00,-46,165,E,"steaming, sailing",15.5,NA,overcast,showers,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006036,1976-02-21,08:00:00,-46,169,E,"steaming, sailing",16,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006037,1976-02-21,09:00:00,-46,170,E,"steaming, sailing",16,NA,partially cloudy,showers,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
2006038,1976-02-21,10:00:00,-46,170,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006039,1976-02-21,11:00:00,-45,170,E,"steaming, sailing",16,NA,partially cloudy,showers,8,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
2006040,1976-02-21,12:00:00,-45,171,E,"steaming, sailing",16,NA,partially cloudy,none,8,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
