date,discipline_code,discipline_name,event_code,event_description,start_datetime_local,end_datetime_local,start_datetime_utc,end_datetime_utc,is_medal_event,is_training,venue_code,venue_name,venue_slug,location_name,location_code,session_code,estimated_start,day_of_week,start_time,end_time
2026-02-17,BOB,Bobsleigh,BOBMTEAM2-------------FNL-000100--,2-man Heat 1,2026-02-16T10:00:00Z,2026-02-16T11:00:40Z,2026-02-16T09:00:00Z,2026-02-16T10:00:40Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOB02,FALSE,Tuesday,10:00:00,11:00:00
2026-02-17,BOB,Bobsleigh,BOBMTEAM2-------------FNL-000200--,2-man Heat 2,2026-02-16T11:57:00Z,2026-02-16T13:00:00Z,2026-02-16T10:57:00Z,2026-02-16T12:00:00Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOB02,FALSE,Tuesday,11:57:00,13:00:00
2026-02-17,BOB,Bobsleigh,BOBWMONO--------------FNL-000300--,Women's Monobob Heat 3,2026-02-16T19:00:00Z,2026-02-16T19:56:15Z,2026-02-16T18:00:00Z,2026-02-16T18:56:15Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOB03,FALSE,Tuesday,19:00:00,19:56:00
2026-02-17,BOB,Bobsleigh,BOBWMONO--------------FNL-000400--,Women's Monobob Heat 4,2026-02-16T21:06:00Z,2026-02-16T21:56:00Z,2026-02-16T20:06:00Z,2026-02-16T20:56:00Z,TRUE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOB03,FALSE,Tuesday,21:06:00,21:56:00
2026-02-17,BOB,Bobsleigh,BOBWTEAM2-------------TRNO000100--,2-woman Official Training Heat 1,2026-02-17T14:00:00Z,2026-02-17T14:50:00Z,2026-02-17T13:00:00Z,2026-02-17T13:50:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOBTG,FALSE,Tuesday,14:00:00,14:50:00
2026-02-17,BOB,Bobsleigh,BOBWTEAM2-------------TRNO000200--,2-woman Official Training Heat 2,2026-02-17T15:04:00Z,2026-02-17T15:54:00Z,2026-02-17T14:04:00Z,2026-02-17T14:54:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOBTG,FALSE,Tuesday,15:04:00,15:54:00
2026-02-17,BOB,Bobsleigh,BOBMTEAM2-------------FNL-000300--,2-man Heat 3,2026-02-17T19:00:00Z,2026-02-17T20:00:40Z,2026-02-17T18:00:00Z,2026-02-17T19:00:40Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOB04,FALSE,Tuesday,19:00:00,20:00:00
2026-02-17,BOB,Bobsleigh,BOBMTEAM2-------------FNL-000400--,2-man Heat 4,2026-02-17T21:05:00Z,2026-02-17T21:50:00Z,2026-02-17T20:05:00Z,2026-02-17T20:50:00Z,TRUE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOB04,FALSE,Tuesday,21:05:00,21:50:00
2026-02-17,BOB,Bobsleigh,BOBMTEAM4-------------TRNO000100--,4-man Official Training Heat 1,2026-02-18T10:00:00Z,2026-02-18T10:56:00Z,2026-02-18T09:00:00Z,2026-02-18T09:56:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOBTH,FALSE,Tuesday,10:00:00,10:56:00
2026-02-17,BOB,Bobsleigh,BOBMTEAM4-------------TRNO000200--,4-man Official Training Heat 2,2026-02-18T11:13:00Z,2026-02-18T12:09:00Z,2026-02-18T10:13:00Z,2026-02-18T11:09:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOBTH,FALSE,Tuesday,11:13:00,12:09:00
2026-02-17,BOB,Bobsleigh,BOBWTEAM2-------------TRNO000300--,2-woman Official Training Heat 3,2026-02-18T14:00:00Z,2026-02-18T14:50:00Z,2026-02-18T13:00:00Z,2026-02-18T13:50:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOBTI,FALSE,Tuesday,14:00:00,14:50:00
2026-02-17,BOB,Bobsleigh,BOBWTEAM2-------------TRNO000400--,2-woman Official Training Heat 4,2026-02-18T15:04:00Z,2026-02-18T15:54:00Z,2026-02-18T14:04:00Z,2026-02-18T14:54:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OBOBTI,FALSE,Tuesday,15:04:00,15:54:00
2026-02-17,CCS,Cross-Country Skiing,CCSWTEAMSP2-----------QUAL000100--,Women's Team Sprint Free Qualification,2026-02-18T09:45:00Z,2026-02-18T10:15:00Z,2026-02-18T08:45:00Z,2026-02-18T09:15:00Z,FALSE,FALSE,TCC,Tesero Cross-Country Skiing Stadium,tesero-cross-country-skiing-stadium,Tesero Cross-Country Stadium,TCC,OCCS08,FALSE,Tuesday,09:45:00,10:15:00
2026-02-17,CCS,Cross-Country Skiing,CCSMTEAMSP2-----------QUAL000100--,Men's Team Sprint Free Qualification,2026-02-18T10:15:00Z,2026-02-18T10:45:00Z,2026-02-18T09:15:00Z,2026-02-18T09:45:00Z,FALSE,FALSE,TCC,Tesero Cross-Country Skiing Stadium,tesero-cross-country-skiing-stadium,Tesero Cross-Country Stadium,TCC,OCCS08,FALSE,Tuesday,10:15:00,10:45:00
2026-02-17,CCS,Cross-Country Skiing,CCSWTEAMSP2-----------FNL-000100--,Women's Team Sprint Free Final,2026-02-18T11:45:00Z,2026-02-18T12:15:00Z,2026-02-18T10:45:00Z,2026-02-18T11:15:00Z,TRUE,FALSE,TCC,Tesero Cross-Country Skiing Stadium,tesero-cross-country-skiing-stadium,Tesero Cross-Country Stadium,TCC,OCCS08,FALSE,Tuesday,11:45:00,12:15:00
2026-02-17,CCS,Cross-Country Skiing,CCSMTEAMSP2-----------FNL-000100--,Men's Team Sprint Free Final,2026-02-18T12:15:00Z,2026-02-18T12:45:00Z,2026-02-18T11:15:00Z,2026-02-18T11:45:00Z,TRUE,FALSE,TCC,Tesero Cross-Country Skiing Stadium,tesero-cross-country-skiing-stadium,Tesero Cross-Country Stadium,TCC,OCCS08,FALSE,Tuesday,12:15:00,12:45:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000702--,Women's Round Robin Session 7,2026-02-16T09:05:00Z,2026-02-16T12:05:00Z,2026-02-16T08:05:00Z,2026-02-16T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR30,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000703--,Women's Round Robin Session 7,2026-02-16T09:05:00Z,2026-02-16T12:05:00Z,2026-02-16T08:05:00Z,2026-02-16T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR30,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000704--,Women's Round Robin Session 7,2026-02-16T09:05:00Z,2026-02-16T12:05:00Z,2026-02-16T08:05:00Z,2026-02-16T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR30,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL000801--,Men's Round Robin Session 8,2026-02-16T14:05:00Z,2026-02-16T17:05:00Z,2026-02-16T13:05:00Z,2026-02-16T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR31,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL000802--,Men's Round Robin Session 8,2026-02-16T14:05:00Z,2026-02-16T17:05:00Z,2026-02-16T13:05:00Z,2026-02-16T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR31,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL000803--,Men's Round Robin Session 8,2026-02-16T14:05:00Z,2026-02-16T17:05:00Z,2026-02-16T13:05:00Z,2026-02-16T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR31,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL000804--,Men's Round Robin Session 8,2026-02-16T14:05:00Z,2026-02-16T17:05:00Z,2026-02-16T13:05:00Z,2026-02-16T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR31,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000801--,Women's Round Robin Session 8,2026-02-16T19:05:00Z,2026-02-16T22:05:00Z,2026-02-16T18:05:00Z,2026-02-16T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR32,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000802--,Women's Round Robin Session 8,2026-02-16T19:05:00Z,2026-02-16T22:05:00Z,2026-02-16T18:05:00Z,2026-02-16T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR32,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000803--,Women's Round Robin Session 8,2026-02-16T19:05:00Z,2026-02-16T22:05:00Z,2026-02-16T18:05:00Z,2026-02-16T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR32,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000804--,Women's Round Robin Session 8,2026-02-16T19:05:00Z,2026-02-16T22:05:00Z,2026-02-16T18:05:00Z,2026-02-16T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR32,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL000902--,Men's Round Robin Session 9,2026-02-17T09:05:00Z,2026-02-17T12:05:00Z,2026-02-17T08:05:00Z,2026-02-17T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR33,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL000903--,Men's Round Robin Session 9,2026-02-17T09:05:00Z,2026-02-17T12:05:00Z,2026-02-17T08:05:00Z,2026-02-17T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR33,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL000904--,Men's Round Robin Session 9,2026-02-17T09:05:00Z,2026-02-17T12:05:00Z,2026-02-17T08:05:00Z,2026-02-17T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR33,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000901--,Women's Round Robin Session 9,2026-02-17T14:05:00Z,2026-02-17T17:05:00Z,2026-02-17T13:05:00Z,2026-02-17T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR34,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000902--,Women's Round Robin Session 9,2026-02-17T14:05:00Z,2026-02-17T17:05:00Z,2026-02-17T13:05:00Z,2026-02-17T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR34,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000903--,Women's Round Robin Session 9,2026-02-17T14:05:00Z,2026-02-17T17:05:00Z,2026-02-17T13:05:00Z,2026-02-17T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR34,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL000904--,Women's Round Robin Session 9,2026-02-17T14:05:00Z,2026-02-17T17:05:00Z,2026-02-17T13:05:00Z,2026-02-17T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR34,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001001--,Men's Round Robin Session 10,2026-02-17T19:05:00Z,2026-02-17T22:05:00Z,2026-02-17T18:05:00Z,2026-02-17T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR35,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001002--,Men's Round Robin Session 10,2026-02-17T19:05:00Z,2026-02-17T22:05:00Z,2026-02-17T18:05:00Z,2026-02-17T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR35,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001003--,Men's Round Robin Session 10,2026-02-17T19:05:00Z,2026-02-17T22:05:00Z,2026-02-17T18:05:00Z,2026-02-17T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR35,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001004--,Men's Round Robin Session 10,2026-02-17T19:05:00Z,2026-02-17T22:05:00Z,2026-02-17T18:05:00Z,2026-02-17T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR35,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL001001--,Women's Round Robin Session 10,2026-02-18T09:05:00Z,2026-02-18T12:05:00Z,2026-02-18T08:05:00Z,2026-02-18T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR36,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL001002--,Women's Round Robin Session 10,2026-02-18T09:05:00Z,2026-02-18T12:05:00Z,2026-02-18T08:05:00Z,2026-02-18T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR36,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL001003--,Women's Round Robin Session 10,2026-02-18T09:05:00Z,2026-02-18T12:05:00Z,2026-02-18T08:05:00Z,2026-02-18T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR36,FALSE,Tuesday,09:05:00,12:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001101--,Men's Round Robin Session 11,2026-02-18T14:05:00Z,2026-02-18T17:05:00Z,2026-02-18T13:05:00Z,2026-02-18T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR37,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001102--,Men's Round Robin Session 11,2026-02-18T14:05:00Z,2026-02-18T17:05:00Z,2026-02-18T13:05:00Z,2026-02-18T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR37,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001103--,Men's Round Robin Session 11,2026-02-18T14:05:00Z,2026-02-18T17:05:00Z,2026-02-18T13:05:00Z,2026-02-18T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR37,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURMTEAM4-------------PREL001104--,Men's Round Robin Session 11,2026-02-18T14:05:00Z,2026-02-18T17:05:00Z,2026-02-18T13:05:00Z,2026-02-18T16:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR37,FALSE,Tuesday,14:05:00,17:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL001101--,Women's Round Robin Session 11,2026-02-18T19:05:00Z,2026-02-18T22:05:00Z,2026-02-18T18:05:00Z,2026-02-18T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR38,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL001102--,Women's Round Robin Session 11,2026-02-18T19:05:00Z,2026-02-18T22:05:00Z,2026-02-18T18:05:00Z,2026-02-18T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR38,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL001103--,Women's Round Robin Session 11,2026-02-18T19:05:00Z,2026-02-18T22:05:00Z,2026-02-18T18:05:00Z,2026-02-18T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR38,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,CUR,Curling,CURWTEAM4-------------PREL001104--,Women's Round Robin Session 11,2026-02-18T19:05:00Z,2026-02-18T22:05:00Z,2026-02-18T18:05:00Z,2026-02-18T21:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR38,FALSE,Tuesday,19:05:00,22:05:00
2026-02-17,FSK,Figure Skating,FSKXPAIRS-------------FNL-000100--,Pair Skating - Free Skating,2026-02-16T20:00:00Z,2026-02-16T22:52:40Z,2026-02-16T19:00:00Z,2026-02-16T21:52:40Z,TRUE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK09,FALSE,Tuesday,20:00:00,22:52:00
2026-02-17,FSK,Figure Skating,FSKWSINGLES-----------QUAL000100--,Women Single Skating - Short Program,2026-02-17T18:45:00Z,2026-02-17T22:58:40Z,2026-02-17T17:45:00Z,2026-02-17T21:58:40Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK10,FALSE,Tuesday,18:45:00,22:58:00
2026-02-17,FRS,Freestyle Skiing,FRSWBA----------------FNL-000100--,Women's Freeski BA Final Run 1,2026-02-16T19:30:00Z,2026-02-16T19:50:00Z,2026-02-16T18:30:00Z,2026-02-16T18:50:00Z,FALSE,FALSE,NA,NA,NA,Livigno Snow Park-Big Air,LBA,OFRS15,FALSE,Tuesday,19:30:00,19:50:00
2026-02-17,FRS,Freestyle Skiing,FRSWBA----------------FNL-000200--,Women's Freeski BA Final Run 2,2026-02-16T19:53:30Z,2026-02-16T20:13:30Z,2026-02-16T18:53:30Z,2026-02-16T19:13:30Z,FALSE,FALSE,NA,NA,NA,Livigno Snow Park-Big Air,LBA,OFRS15,FALSE,Tuesday,19:53:00,20:13:00
2026-02-17,FRS,Freestyle Skiing,FRSWBA----------------FNL-000300--,Women's Freeski BA Final Run 3,2026-02-16T20:17:00Z,2026-02-16T20:37:00Z,2026-02-16T19:17:00Z,2026-02-16T19:37:00Z,TRUE,FALSE,NA,NA,NA,Livigno Snow Park-Big Air,LBA,OFRS15,FALSE,Tuesday,20:17:00,20:37:00
2026-02-17,FRS,Freestyle Skiing,FRSWAE----------------QUAL000100--,Women's Aerials Qualification 1,2026-02-17T10:45:00Z,2026-02-17T11:25:00Z,2026-02-17T09:45:00Z,2026-02-17T10:25:00Z,FALSE,FALSE,LAM,Livigno Aerials & Moguls Park,livigno-aerials-moguls-park,Livigno LAM-Aerials,LAE,OFRS16,FALSE,Tuesday,10:45:00,11:25:00
2026-02-17,FRS,Freestyle Skiing,FRSWAE----------------QUAL000200--,Women's Aerials Qualification 2,2026-02-17T11:30:00Z,2026-02-17T12:00:00Z,2026-02-17T10:30:00Z,2026-02-17T11:00:00Z,FALSE,FALSE,LAM,Livigno Aerials & Moguls Park,livigno-aerials-moguls-park,Livigno LAM-Aerials,LAE,OFRS16,FALSE,Tuesday,11:30:00,12:00:00
2026-02-17,FRS,Freestyle Skiing,FRSMAE----------------QUAL000100--,Men's Aerials Qualification 1,2026-02-17T13:30:00Z,2026-02-17T14:10:00Z,2026-02-17T12:30:00Z,2026-02-17T13:10:00Z,FALSE,FALSE,LAM,Livigno Aerials & Moguls Park,livigno-aerials-moguls-park,Livigno LAM-Aerials,LAE,OFRS17,FALSE,Tuesday,13:30:00,14:10:00
2026-02-17,FRS,Freestyle Skiing,FRSMAE----------------QUAL000200--,Men's Aerials Qualification 2,2026-02-17T14:15:00Z,2026-02-17T14:45:00Z,2026-02-17T13:15:00Z,2026-02-17T13:45:00Z,FALSE,FALSE,LAM,Livigno Aerials & Moguls Park,livigno-aerials-moguls-park,Livigno LAM-Aerials,LAE,OFRS17,FALSE,Tuesday,14:15:00,14:45:00
2026-02-17,FRS,Freestyle Skiing,FRSMBA----------------FNL-000100--,Men's Freeski BA Final Run 1,2026-02-17T19:30:00Z,2026-02-17T19:50:00Z,2026-02-17T18:30:00Z,2026-02-17T18:50:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Big Air,LBA,OFRS18,FALSE,Tuesday,19:30:00,19:50:00
2026-02-17,FRS,Freestyle Skiing,FRSMBA----------------FNL-000200--,Men's Freeski BA Final Run 2,2026-02-17T19:53:30Z,2026-02-17T20:13:30Z,2026-02-17T18:53:30Z,2026-02-17T19:13:30Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Big Air,LBA,OFRS18,FALSE,Tuesday,19:53:00,20:13:00
2026-02-17,FRS,Freestyle Skiing,FRSMBA----------------FNL-000300--,Men's Freeski BA Final Run 3,2026-02-17T20:17:00Z,2026-02-17T20:37:00Z,2026-02-17T19:17:00Z,2026-02-17T19:37:00Z,TRUE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Big Air,LBA,OFRS18,FALSE,Tuesday,20:17:00,20:37:00
2026-02-17,FRS,Freestyle Skiing,FRSWAE----------------FNL-000100--,Women's Aerials Final 1,2026-02-18T11:30:00Z,2026-02-18T12:25:00Z,2026-02-18T10:30:00Z,2026-02-18T11:25:00Z,FALSE,FALSE,NA,NA,NA,Livigno LAM-Aerials,LAE,OFRS19,FALSE,Tuesday,11:30:00,12:25:00
2026-02-17,FRS,Freestyle Skiing,FRSWAE----------------FNL-000200--,Women's Aerials Final 2,2026-02-18T12:30:00Z,2026-02-18T12:45:00Z,2026-02-18T11:30:00Z,2026-02-18T11:45:00Z,TRUE,FALSE,NA,NA,NA,Livigno LAM-Aerials,LAE,OFRS19,FALSE,Tuesday,12:30:00,12:45:00
2026-02-17,IHO,Ice Hockey,IHOWTEAM6-------------SFNL000100--,Women's Play-offs Semifinals,2026-02-16T16:40:00Z,2026-02-16T19:10:00Z,2026-02-16T15:40:00Z,2026-02-16T18:10:00Z,FALSE,FALSE,NA,NA,NA,Milano Santagiulia IHO Arena,MH1,OIHO43,FALSE,Tuesday,16:40:00,19:10:00
2026-02-17,IHO,Ice Hockey,IHOWTEAM6-------------SFNL000200--,Women's Play-offs Semifinals,2026-02-16T21:10:00Z,2026-02-16T23:40:00Z,2026-02-16T20:10:00Z,2026-02-16T22:40:00Z,FALSE,FALSE,NA,NA,NA,Milano Santagiulia IHO Arena,MH1,OIHO44,FALSE,Tuesday,21:10:00,23:40:00
2026-02-17,IHO,Ice Hockey,IHOMTEAM6-------------8FNL000100--,Men's Qualification Play-off,2026-02-17T12:10:00Z,2026-02-17T14:40:00Z,2026-02-17T11:10:00Z,2026-02-17T13:40:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO46,FALSE,Tuesday,12:10:00,14:40:00
2026-02-17,IHO,Ice Hockey,IHOMTEAM6-------------8FNL000200--,Men's Qualification Play-off,2026-02-17T12:10:00Z,2026-02-17T14:40:00Z,2026-02-17T11:10:00Z,2026-02-17T13:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO45,FALSE,Tuesday,12:10:00,14:40:00
2026-02-17,IHO,Ice Hockey,IHOMTEAM6-------------8FNL000300--,Men's Qualification Play-off,2026-02-17T16:40:00Z,2026-02-17T19:10:00Z,2026-02-17T15:40:00Z,2026-02-17T18:10:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO47,FALSE,Tuesday,16:40:00,19:10:00
2026-02-17,IHO,Ice Hockey,IHOMTEAM6-------------8FNL000400--,Men's Qualification Play-off,2026-02-17T21:10:00Z,2026-02-17T23:40:00Z,2026-02-17T20:10:00Z,2026-02-17T22:40:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO48,FALSE,Tuesday,21:10:00,23:40:00
2026-02-17,IHO,Ice Hockey,IHOMTEAM6-------------QFNL000100--,Men's Play-offs Quarterfinals,2026-02-18T12:10:00Z,2026-02-18T14:40:00Z,2026-02-18T11:10:00Z,2026-02-18T13:40:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO49,FALSE,Tuesday,12:10:00,14:40:00
