type,nationality,band,percent,year
Academic,Ghana,4,0,2022-2023
Academic,Ghana,4.5,0,2022-2023
Academic,Ghana,5,0.01,2022-2023
Academic,Ghana,5.5,0.06,2022-2023
Academic,Ghana,6,0.17,2022-2023
Academic,Ghana,6.5,0.3,2022-2023
Academic,Ghana,7,0.27,2022-2023
Academic,Ghana,7.5,0.14,2022-2023
Academic,Ghana,8,0.04,2022-2023
Academic,Ghana,8.5,0.01,2022-2023
Academic,Ghana,9,0,2022-2023
Academic,"Hong Kong, SAR of China",<4,0,2022-2023
Academic,"Hong Kong, SAR of China",4,0,2022-2023
Academic,"Hong Kong, SAR of China",4.5,0.01,2022-2023
Academic,"Hong Kong, SAR of China",5,0.04,2022-2023
Academic,"Hong Kong, SAR of China",5.5,0.11,2022-2023
Academic,"Hong Kong, SAR of China",6,0.17,2022-2023
Academic,"Hong Kong, SAR of China",6.5,0.18,2022-2023
Academic,"Hong Kong, SAR of China",7,0.18,2022-2023
Academic,"Hong Kong, SAR of China",7.5,0.17,2022-2023
Academic,"Hong Kong, SAR of China",8,0.11,2022-2023
Academic,"Hong Kong, SAR of China",8.5,0.03,2022-2023
Academic,"Hong Kong, SAR of China",9,0,2022-2023
Academic,India,<4,0,2022-2023
Academic,India,4,0,2022-2023
Academic,India,4.5,0.01,2022-2023
Academic,India,5,0.06,2022-2023
Academic,India,5.5,0.18,2022-2023
Academic,India,6,0.28,2022-2023
Academic,India,6.5,0.21,2022-2023
Academic,India,7,0.12,2022-2023
Academic,India,7.5,0.07,2022-2023
Academic,India,8,0.03,2022-2023
Academic,India,8.5,0.01,2022-2023
Academic,India,9,0,2022-2023
Academic,Indonesia,<4,0,2022-2023
Academic,Indonesia,4,0,2022-2023
Academic,Indonesia,4.5,0.01,2022-2023
Academic,Indonesia,5,0.04,2022-2023
Academic,Indonesia,5.5,0.09,2022-2023
Academic,Indonesia,6,0.17,2022-2023
Academic,Indonesia,6.5,0.21,2022-2023
Academic,Indonesia,7,0.2,2022-2023
Academic,Indonesia,7.5,0.17,2022-2023
Academic,Indonesia,8,0.09,2022-2023
Academic,Indonesia,8.5,0.02,2022-2023
Academic,Indonesia,9,0,2022-2023
Academic,Iran,<4,0,2022-2023
Academic,Iran,4,0,2022-2023
Academic,Iran,4.5,0.01,2022-2023
Academic,Iran,5,0.03,2022-2023
Academic,Iran,5.5,0.11,2022-2023
Academic,Iran,6,0.22,2022-2023
Academic,Iran,6.5,0.26,2022-2023
Academic,Iran,7,0.2,2022-2023
Academic,Iran,7.5,0.12,2022-2023
Academic,Iran,8,0.05,2022-2023
Academic,Iran,8.5,0.01,2022-2023
Academic,Iran,9,0,2022-2023
Academic,Italy,<4,0,2022-2023
Academic,Italy,4,0,2022-2023
Academic,Italy,4.5,0.01,2022-2023
Academic,Italy,5,0.02,2022-2023
Academic,Italy,5.5,0.06,2022-2023
Academic,Italy,6,0.12,2022-2023
Academic,Italy,6.5,0.17,2022-2023
Academic,Italy,7,0.21,2022-2023
Academic,Italy,7.5,0.22,2022-2023
Academic,Italy,8,0.16,2022-2023
Academic,Italy,8.5,0.03,2022-2023
Academic,Italy,9,0,2022-2023
Academic,Japan,<4,0.01,2022-2023
Academic,Japan,4,0.02,2022-2023
Academic,Japan,4.5,0.06,2022-2023
Academic,Japan,5,0.15,2022-2023
Academic,Japan,5.5,0.24,2022-2023
Academic,Japan,6,0.23,2022-2023
Academic,Japan,6.5,0.15,2022-2023
Academic,Japan,7,0.09,2022-2023
Academic,Japan,7.5,0.04,2022-2023
Academic,Japan,8,0.02,2022-2023
Academic,Japan,8.5,0,2022-2023
Academic,Japan,9,0,2022-2023
Academic,Jordan,<4,0.01,2022-2023
Academic,Jordan,4,0.01,2022-2023
Academic,Jordan,4.5,0.03,2022-2023
Academic,Jordan,5,0.07,2022-2023
Academic,Jordan,5.5,0.13,2022-2023
Academic,Jordan,6,0.18,2022-2023
Academic,Jordan,6.5,0.18,2022-2023
Academic,Jordan,7,0.17,2022-2023
Academic,Jordan,7.5,0.13,2022-2023
Academic,Jordan,8,0.08,2022-2023
Academic,Jordan,8.5,0.01,2022-2023
Academic,Jordan,9,0,2022-2023
Academic,Kazakhstan,<4,0.01,2022-2023
Academic,Kazakhstan,4,0.01,2022-2023
Academic,Kazakhstan,4.5,0.03,2022-2023
Academic,Kazakhstan,5,0.08,2022-2023
Academic,Kazakhstan,5.5,0.16,2022-2023
Academic,Kazakhstan,6,0.21,2022-2023
Academic,Kazakhstan,6.5,0.19,2022-2023
Academic,Kazakhstan,7,0.15,2022-2023
Academic,Kazakhstan,7.5,0.11,2022-2023
Academic,Kazakhstan,8,0.05,2022-2023
Academic,Kazakhstan,8.5,0,2022-2023
Academic,Kazakhstan,9,0,2022-2023
Academic,Kenya,<4,0,2022-2023
Academic,Kenya,4,0,2022-2023
Academic,Kenya,4.5,0,2022-2023
Academic,Kenya,5,0.02,2022-2023
Academic,Kenya,5.5,0.08,2022-2023
Academic,Kenya,6,0.18,2022-2023
Academic,Kenya,6.5,0.27,2022-2023
Academic,Kenya,7,0.23,2022-2023
Academic,Kenya,7.5,0.14,2022-2023
Academic,Kenya,8,0.06,2022-2023
Academic,Kenya,8.5,0.01,2022-2023
Academic,Kenya,9,0,2022-2023
Academic,"Korea, Republic of",<4,0,2022-2023
Academic,"Korea, Republic of",4,0.01,2022-2023
Academic,"Korea, Republic of",4.5,0.02,2022-2023
Academic,"Korea, Republic of",5,0.07,2022-2023
Academic,"Korea, Republic of",5.5,0.18,2022-2023
Academic,"Korea, Republic of",6,0.26,2022-2023
Academic,"Korea, Republic of",6.5,0.21,2022-2023
Academic,"Korea, Republic of",7,0.14,2022-2023
Academic,"Korea, Republic of",7.5,0.08,2022-2023
Academic,"Korea, Republic of",8,0.03,2022-2023
Academic,"Korea, Republic of",8.5,0.01,2022-2023
Academic,"Korea, Republic of",9,0,2022-2023
Academic,Kuwait,<4,0.04,2022-2023
Academic,Kuwait,4,0.06,2022-2023
Academic,Kuwait,4.5,0.14,2022-2023
Academic,Kuwait,5,0.18,2022-2023
Academic,Kuwait,5.5,0.19,2022-2023
Academic,Kuwait,6,0.15,2022-2023
Academic,Kuwait,6.5,0.1,2022-2023
Academic,Kuwait,7,0.07,2022-2023
Academic,Kuwait,7.5,0.04,2022-2023
Academic,Kuwait,8,0.02,2022-2023
Academic,Kuwait,8.5,0,2022-2023
Academic,Kuwait,9,0,2022-2023
Academic,Malaysia,<4,0,2022-2023
Academic,Malaysia,4,0,2022-2023
Academic,Malaysia,4.5,0,2022-2023
Academic,Malaysia,5,0.02,2022-2023
Academic,Malaysia,5.5,0.06,2022-2023
Academic,Malaysia,6,0.12,2022-2023
Academic,Malaysia,6.5,0.17,2022-2023
Academic,Malaysia,7,0.19,2022-2023
Academic,Malaysia,7.5,0.21,2022-2023
Academic,Malaysia,8,0.18,2022-2023
Academic,Malaysia,8.5,0.05,2022-2023
Academic,Malaysia,9,0,2022-2023
Academic,Mexico,<4,0.02,2022-2023
Academic,Mexico,4,0.01,2022-2023
Academic,Mexico,4.5,0.02,2022-2023
Academic,Mexico,5,0.04,2022-2023
Academic,Mexico,5.5,0.09,2022-2023
Academic,Mexico,6,0.16,2022-2023
Academic,Mexico,6.5,0.19,2022-2023
Academic,Mexico,7,0.19,2022-2023
Academic,Mexico,7.5,0.17,2022-2023
Academic,Mexico,8,0.1,2022-2023
Academic,Mexico,8.5,0.02,2022-2023
Academic,Mexico,9,0,2022-2023
Academic,Myanmar,<4,0,2022-2023
Academic,Myanmar,4,0,2022-2023
Academic,Myanmar,4.5,0.01,2022-2023
Academic,Myanmar,5,0.04,2022-2023
Academic,Myanmar,5.5,0.11,2022-2023
Academic,Myanmar,6,0.2,2022-2023
Academic,Myanmar,6.5,0.22,2022-2023
Academic,Myanmar,7,0.2,2022-2023
Academic,Myanmar,7.5,0.14,2022-2023
Academic,Myanmar,8,0.07,2022-2023
Academic,Myanmar,8.5,0.01,2022-2023
Academic,Myanmar,9,0,2022-2023
Academic,Nepal,<4,0,2022-2023
Academic,Nepal,4,0,2022-2023
Academic,Nepal,4.5,0.02,2022-2023
Academic,Nepal,5,0.08,2022-2023
Academic,Nepal,5.5,0.22,2022-2023
Academic,Nepal,6,0.28,2022-2023
Academic,Nepal,6.5,0.21,2022-2023
Academic,Nepal,7,0.12,2022-2023
Academic,Nepal,7.5,0.05,2022-2023
Academic,Nepal,8,0.02,2022-2023
Academic,Nepal,8.5,0,2022-2023
Academic,Nepal,9,0,2022-2023
Academic,Nigeria,<4,0,2022-2023
Academic,Nigeria,4,0,2022-2023
Academic,Nigeria,4.5,0.01,2022-2023
Academic,Nigeria,5,0.02,2022-2023
Academic,Nigeria,5.5,0.07,2022-2023
Academic,Nigeria,6,0.16,2022-2023
Academic,Nigeria,6.5,0.24,2022-2023
Academic,Nigeria,7,0.25,2022-2023
Academic,Nigeria,7.5,0.17,2022-2023
Academic,Nigeria,8,0.08,2022-2023
Academic,Nigeria,8.5,0.01,2022-2023
Academic,Nigeria,9,0,2022-2023
Academic,Oman,<4,0.02,2022-2023
Academic,Oman,4,0.05,2022-2023
Academic,Oman,4.5,0.15,2022-2023
Academic,Oman,5,0.27,2022-2023
Academic,Oman,5.5,0.24,2022-2023
Academic,Oman,6,0.14,2022-2023
Academic,Oman,6.5,0.06,2022-2023
Academic,Oman,7,0.03,2022-2023
Academic,Oman,7.5,0.02,2022-2023
Academic,Oman,8,0.01,2022-2023
Academic,Oman,8.5,0,2022-2023
Academic,Oman,9,0,2022-2023
Academic,Pakistan,<4,0,2022-2023
Academic,Pakistan,4,0.01,2022-2023
Academic,Pakistan,4.5,0.03,2022-2023
Academic,Pakistan,5,0.08,2022-2023
Academic,Pakistan,5.5,0.17,2022-2023
Academic,Pakistan,6,0.22,2022-2023
Academic,Pakistan,6.5,0.19,2022-2023
Academic,Pakistan,7,0.14,2022-2023
Academic,Pakistan,7.5,0.09,2022-2023
Academic,Pakistan,8,0.05,2022-2023
Academic,Pakistan,8.5,0.01,2022-2023
Academic,Pakistan,9,0,2022-2023
Academic,Philippines,<4,0,2022-2023
Academic,Philippines,4,0,2022-2023
Academic,Philippines,4.5,0.01,2022-2023
Academic,Philippines,5,0.02,2022-2023
Academic,Philippines,5.5,0.05,2022-2023
Academic,Philippines,6,0.15,2022-2023
Academic,Philippines,6.5,0.26,2022-2023
Academic,Philippines,7,0.25,2022-2023
Academic,Philippines,7.5,0.16,2022-2023
Academic,Philippines,8,0.08,2022-2023
Academic,Philippines,8.5,0.02,2022-2023
Academic,Philippines,9,0,2022-2023
Academic,Qatar,<4,0.03,2022-2023
Academic,Qatar,4,0.05,2022-2023
Academic,Qatar,4.5,0.13,2022-2023
Academic,Qatar,5,0.21,2022-2023
Academic,Qatar,5.5,0.21,2022-2023
Academic,Qatar,6,0.16,2022-2023
Academic,Qatar,6.5,0.11,2022-2023
Academic,Qatar,7,0.07,2022-2023
Academic,Qatar,7.5,0.03,2022-2023
Academic,Qatar,8,0.01,2022-2023
Academic,Qatar,8.5,0,2022-2023
Academic,Qatar,9,0,2022-2023
Academic,Russian Federation,<4,0,2022-2023
Academic,Russian Federation,4,0,2022-2023
Academic,Russian Federation,4.5,0.01,2022-2023
Academic,Russian Federation,5,0.02,2022-2023
Academic,Russian Federation,5.5,0.06,2022-2023
Academic,Russian Federation,6,0.14,2022-2023
Academic,Russian Federation,6.5,0.18,2022-2023
Academic,Russian Federation,7,0.19,2022-2023
Academic,Russian Federation,7.5,0.21,2022-2023
Academic,Russian Federation,8,0.16,2022-2023
Academic,Russian Federation,8.5,0.03,2022-2023
Academic,Russian Federation,9,0,2022-2023
Academic,Saudi Arabia,<4,0.03,2022-2023
Academic,Saudi Arabia,4,0.04,2022-2023
Academic,Saudi Arabia,4.5,0.09,2022-2023
Academic,Saudi Arabia,5,0.15,2022-2023
Academic,Saudi Arabia,5.5,0.19,2022-2023
Academic,Saudi Arabia,6,0.18,2022-2023
Academic,Saudi Arabia,6.5,0.14,2022-2023
Academic,Saudi Arabia,7,0.1,2022-2023
Academic,Saudi Arabia,7.5,0.06,2022-2023
Academic,Saudi Arabia,8,0.02,2022-2023
Academic,Saudi Arabia,8.5,0,2022-2023
Academic,Saudi Arabia,9,0,2022-2023
Academic,Spain,<4,0,2022-2023
Academic,Spain,4,0,2022-2023
Academic,Spain,4.5,0,2022-2023
Academic,Spain,5,0.01,2022-2023
Academic,Spain,5.5,0.05,2022-2023
Academic,Spain,6,0.11,2022-2023
Academic,Spain,6.5,0.16,2022-2023
Academic,Spain,7,0.21,2022-2023
Academic,Spain,7.5,0.23,2022-2023
Academic,Spain,8,0.18,2022-2023
Academic,Spain,8.5,0.04,2022-2023
Academic,Spain,9,0,2022-2023
Academic,Sri Lanka,<4,0,2022-2023
Academic,Sri Lanka,4,0,2022-2023
Academic,Sri Lanka,4.5,0.02,2022-2023
Academic,Sri Lanka,5,0.06,2022-2023
Academic,Sri Lanka,5.5,0.16,2022-2023
Academic,Sri Lanka,6,0.23,2022-2023
Academic,Sri Lanka,6.5,0.2,2022-2023
Academic,Sri Lanka,7,0.15,2022-2023
Academic,Sri Lanka,7.5,0.11,2022-2023
Academic,Sri Lanka,8,0.06,2022-2023
Academic,Sri Lanka,8.5,0.01,2022-2023
Academic,Sri Lanka,9,0,2022-2023
Academic,Thailand,<4,0.02,2022-2023
Academic,Thailand,4,0.02,2022-2023
Academic,Thailand,4.5,0.05,2022-2023
Academic,Thailand,5,0.1,2022-2023
Academic,Thailand,5.5,0.19,2022-2023
Academic,Thailand,6,0.21,2022-2023
Academic,Thailand,6.5,0.17,2022-2023
Academic,Thailand,7,0.13,2022-2023
Academic,Thailand,7.5,0.08,2022-2023
Academic,Thailand,8,0.04,2022-2023
Academic,Thailand,8.5,0.01,2022-2023
Academic,Thailand,9,0,2022-2023
Academic,Turkey,<4,0,2022-2023
Academic,Turkey,4,0.01,2022-2023
Academic,Turkey,4.5,0.02,2022-2023
Academic,Turkey,5,0.05,2022-2023
Academic,Turkey,5.5,0.13,2022-2023
Academic,Turkey,6,0.2,2022-2023
Academic,Turkey,6.5,0.19,2022-2023
Academic,Turkey,7,0.17,2022-2023
Academic,Turkey,7.5,0.14,2022-2023
Academic,Turkey,8,0.08,2022-2023
Academic,Turkey,8.5,0.02,2022-2023
Academic,Turkey,9,0,2022-2023
Academic,United Arab Emirates,<4,0.05,2022-2023
Academic,United Arab Emirates,4,0.08,2022-2023
Academic,United Arab Emirates,4.5,0.16,2022-2023
Academic,United Arab Emirates,5,0.18,2022-2023
Academic,United Arab Emirates,5.5,0.17,2022-2023
Academic,United Arab Emirates,6,0.14,2022-2023
Academic,United Arab Emirates,6.5,0.1,2022-2023
Academic,United Arab Emirates,7,0.06,2022-2023
Academic,United Arab Emirates,7.5,0.04,2022-2023
Academic,United Arab Emirates,8,0.02,2022-2023
Academic,United Arab Emirates,8.5,0,2022-2023
Academic,United Arab Emirates,9,0,2022-2023
Academic,Uzbekistan,<4,0.01,2022-2023
Academic,Uzbekistan,4,0.02,2022-2023
Academic,Uzbekistan,4.5,0.06,2022-2023
Academic,Uzbekistan,5,0.15,2022-2023
Academic,Uzbekistan,5.5,0.24,2022-2023
Academic,Uzbekistan,6,0.21,2022-2023
Academic,Uzbekistan,6.5,0.15,2022-2023
Academic,Uzbekistan,7,0.09,2022-2023
Academic,Uzbekistan,7.5,0.04,2022-2023
Academic,Uzbekistan,8,0.02,2022-2023
Academic,Uzbekistan,8.5,0,2022-2023
Academic,Uzbekistan,9,0,2022-2023
Academic,Vietnam,<4,0.01,2022-2023
Academic,Vietnam,4,0.01,2022-2023
Academic,Vietnam,4.5,0.03,2022-2023
Academic,Vietnam,5,0.08,2022-2023
Academic,Vietnam,5.5,0.17,2022-2023
Academic,Vietnam,6,0.22,2022-2023
Academic,Vietnam,6.5,0.19,2022-2023
Academic,Vietnam,7,0.14,2022-2023
Academic,Vietnam,7.5,0.1,2022-2023
Academic,Vietnam,8,0.04,2022-2023
Academic,Vietnam,8.5,0.01,2022-2023
Academic,Vietnam,9,0,2022-2023
Academic,Zimbabwe,<4,0,2022-2023
Academic,Zimbabwe,4,0,2022-2023
Academic,Zimbabwe,4.5,0.01,2022-2023
Academic,Zimbabwe,5,0.01,2022-2023
Academic,Zimbabwe,5.5,0.05,2022-2023
Academic,Zimbabwe,6,0.14,2022-2023
Academic,Zimbabwe,6.5,0.23,2022-2023
Academic,Zimbabwe,7,0.25,2022-2023
Academic,Zimbabwe,7.5,0.18,2022-2023
Academic,Zimbabwe,8,0.09,2022-2023
Academic,Zimbabwe,8.5,0.02,2022-2023
Academic,Zimbabwe,9,0,2022-2023
General_Training,Argentina,<4,0.01,2022-2023
General_Training,Argentina,4,0.02,2022-2023
General_Training,Argentina,4.5,0.04,2022-2023
General_Training,Argentina,5,0.07,2022-2023
General_Training,Argentina,5.5,0.13,2022-2023
General_Training,Argentina,6,0.18,2022-2023
General_Training,Argentina,6.5,0.18,2022-2023
General_Training,Argentina,7,0.16,2022-2023
General_Training,Argentina,7.5,0.13,2022-2023
General_Training,Argentina,8,0.08,2022-2023
General_Training,Argentina,8.5,0.02,2022-2023
General_Training,Argentina,9,0,2022-2023
General_Training,Bangladesh,<4,0.05,2022-2023
General_Training,Bangladesh,4,0.08,2022-2023
General_Training,Bangladesh,4.5,0.13,2022-2023
General_Training,Bangladesh,5,0.15,2022-2023
General_Training,Bangladesh,5.5,0.14,2022-2023
General_Training,Bangladesh,6,0.13,2022-2023
General_Training,Bangladesh,6.5,0.11,2022-2023
General_Training,Bangladesh,7,0.09,2022-2023
General_Training,Bangladesh,7.5,0.06,2022-2023
General_Training,Bangladesh,8,0.04,2022-2023
General_Training,Bangladesh,8.5,0.01,2022-2023
General_Training,Bangladesh,9,0,2022-2023
General_Training,Brazil,<4,0.01,2022-2023
General_Training,Brazil,4,0.01,2022-2023
General_Training,Brazil,4.5,0.03,2022-2023
General_Training,Brazil,5,0.05,2022-2023
General_Training,Brazil,5.5,0.1,2022-2023
General_Training,Brazil,6,0.14,2022-2023
General_Training,Brazil,6.5,0.16,2022-2023
General_Training,Brazil,7,0.16,2022-2023
General_Training,Brazil,7.5,0.17,2022-2023
General_Training,Brazil,8,0.13,2022-2023
General_Training,Brazil,8.5,0.04,2022-2023
General_Training,Brazil,9,0,2022-2023
General_Training,Cameroon,<4,0.02,2022-2023
General_Training,Cameroon,4,0.04,2022-2023
General_Training,Cameroon,4.5,0.08,2022-2023
General_Training,Cameroon,5,0.15,2022-2023
General_Training,Cameroon,5.5,0.2,2022-2023
General_Training,Cameroon,6,0.22,2022-2023
General_Training,Cameroon,6.5,0.15,2022-2023
General_Training,Cameroon,7,0.08,2022-2023
General_Training,Cameroon,7.5,0.04,2022-2023
General_Training,Cameroon,8,0.01,2022-2023
General_Training,Cameroon,8.5,0,2022-2023
General_Training,Cameroon,9,0,2022-2023
General_Training,Chile,<4,0.02,2022-2023
General_Training,Chile,4,0.03,2022-2023
General_Training,Chile,4.5,0.07,2022-2023
General_Training,Chile,5,0.11,2022-2023
General_Training,Chile,5.5,0.15,2022-2023
General_Training,Chile,6,0.19,2022-2023
General_Training,Chile,6.5,0.15,2022-2023
General_Training,Chile,7,0.13,2022-2023
General_Training,Chile,7.5,0.09,2022-2023
General_Training,Chile,8,0.05,2022-2023
General_Training,Chile,8.5,0.01,2022-2023
General_Training,Chile,9,0,2022-2023
General_Training,China,<4,0.01,2022-2023
General_Training,China,4,0.02,2022-2023
General_Training,China,4.5,0.05,2022-2023
General_Training,China,5,0.1,2022-2023
General_Training,China,5.5,0.14,2022-2023
General_Training,China,6,0.16,2022-2023
General_Training,China,6.5,0.15,2022-2023
General_Training,China,7,0.15,2022-2023
General_Training,China,7.5,0.14,2022-2023
General_Training,China,8,0.09,2022-2023
General_Training,China,8.5,0.02,2022-2023
General_Training,China,9,0,2022-2023
General_Training,Colombia,<4,0.01,2022-2023
General_Training,Colombia,4,0.01,2022-2023
General_Training,Colombia,4.5,0.03,2022-2023
General_Training,Colombia,5,0.08,2022-2023
General_Training,Colombia,5.5,0.14,2022-2023
General_Training,Colombia,6,0.19,2022-2023
General_Training,Colombia,6.5,0.18,2022-2023
General_Training,Colombia,7,0.16,2022-2023
General_Training,Colombia,7.5,0.12,2022-2023
General_Training,Colombia,8,0.06,2022-2023
General_Training,Colombia,8.5,0.01,2022-2023
General_Training,Colombia,9,0,2022-2023
General_Training,Egypt,<4,0.01,2022-2023
General_Training,Egypt,4,0.02,2022-2023
General_Training,Egypt,4.5,0.04,2022-2023
General_Training,Egypt,5,0.07,2022-2023
General_Training,Egypt,5.5,0.13,2022-2023
General_Training,Egypt,6,0.16,2022-2023
General_Training,Egypt,6.5,0.16,2022-2023
General_Training,Egypt,7,0.16,2022-2023
General_Training,Egypt,7.5,0.13,2022-2023
General_Training,Egypt,8,0.09,2022-2023
General_Training,Egypt,8.5,0.03,2022-2023
General_Training,Egypt,9,0,2022-2023
General_Training,France,<4,0,2022-2023
General_Training,France,4,0.01,2022-2023
General_Training,France,4.5,0.01,2022-2023
General_Training,France,5,0.03,2022-2023
General_Training,France,5.5,0.06,2022-2023
General_Training,France,6,0.11,2022-2023
General_Training,France,6.5,0.14,2022-2023
General_Training,France,7,0.17,2022-2023
General_Training,France,7.5,0.2,2022-2023
General_Training,France,8,0.19,2022-2023
General_Training,France,8.5,0.07,2022-2023
General_Training,France,9,0,2022-2023
General_Training,Ghana,<4,0.01,2022-2023
General_Training,Ghana,4,0.01,2022-2023
General_Training,Ghana,4.5,0.03,2022-2023
General_Training,Ghana,5,0.09,2022-2023
General_Training,Ghana,5.5,0.17,2022-2023
General_Training,Ghana,6,0.22,2022-2023
General_Training,Ghana,6.5,0.17,2022-2023
General_Training,Ghana,7,0.13,2022-2023
General_Training,Ghana,7.5,0.09,2022-2023
General_Training,Ghana,8,0.06,2022-2023
General_Training,Ghana,8.5,0.02,2022-2023
General_Training,Ghana,9,0,2022-2023
General_Training,"Hong Kong, SAR of China",<4,0.01,2022-2023
General_Training,"Hong Kong, SAR of China",4,0.01,2022-2023
General_Training,"Hong Kong, SAR of China",4.5,0.03,2022-2023
General_Training,"Hong Kong, SAR of China",5,0.06,2022-2023
General_Training,"Hong Kong, SAR of China",5.5,0.13,2022-2023
General_Training,"Hong Kong, SAR of China",6,0.16,2022-2023
General_Training,"Hong Kong, SAR of China",6.5,0.16,2022-2023
General_Training,"Hong Kong, SAR of China",7,0.16,2022-2023
General_Training,"Hong Kong, SAR of China",7.5,0.16,2022-2023
General_Training,"Hong Kong, SAR of China",8,0.1,2022-2023
General_Training,"Hong Kong, SAR of China",8.5,0.02,2022-2023
General_Training,"Hong Kong, SAR of China",9,0,2022-2023
General_Training,India,<4,0.01,2022-2023
General_Training,India,4,0.01,2022-2023
General_Training,India,4.5,0.03,2022-2023
General_Training,India,5,0.06,2022-2023
General_Training,India,5.5,0.11,2022-2023
General_Training,India,6,0.19,2022-2023
General_Training,India,6.5,0.2,2022-2023
General_Training,India,7,0.17,2022-2023
General_Training,India,7.5,0.12,2022-2023
General_Training,India,8,0.07,2022-2023
General_Training,India,8.5,0.02,2022-2023
General_Training,India,9,0,2022-2023
General_Training,Indonesia,<4,0.03,2022-2023
General_Training,Indonesia,4,0.04,2022-2023
General_Training,Indonesia,4.5,0.1,2022-2023
General_Training,Indonesia,5,0.15,2022-2023
General_Training,Indonesia,5.5,0.19,2022-2023
General_Training,Indonesia,6,0.17,2022-2023
General_Training,Indonesia,6.5,0.11,2022-2023
General_Training,Indonesia,7,0.08,2022-2023
General_Training,Indonesia,7.5,0.07,2022-2023
General_Training,Indonesia,8,0.04,2022-2023
General_Training,Indonesia,8.5,0.01,2022-2023
General_Training,Indonesia,9,0,2022-2023
General_Training,Iran,<4,0.02,2022-2023
General_Training,Iran,4,0.02,2022-2023
General_Training,Iran,4.5,0.05,2022-2023
General_Training,Iran,5,0.11,2022-2023
General_Training,Iran,5.5,0.16,2022-2023
General_Training,Iran,6,0.18,2022-2023
General_Training,Iran,6.5,0.16,2022-2023
General_Training,Iran,7,0.13,2022-2023
General_Training,Iran,7.5,0.1,2022-2023
General_Training,Iran,8,0.06,2022-2023
General_Training,Iran,8.5,0.01,2022-2023
General_Training,Iran,9,0,2022-2023
General_Training,Italy,<4,0.01,2022-2023
General_Training,Italy,4,0.02,2022-2023
General_Training,Italy,4.5,0.03,2022-2023
General_Training,Italy,5,0.07,2022-2023
General_Training,Italy,5.5,0.13,2022-2023
General_Training,Italy,6,0.18,2022-2023
General_Training,Italy,6.5,0.17,2022-2023
General_Training,Italy,7,0.15,2022-2023
General_Training,Italy,7.5,0.13,2022-2023
General_Training,Italy,8,0.09,2022-2023
General_Training,Italy,8.5,0.02,2022-2023
General_Training,Italy,9,0,2022-2023
General_Training,Japan,<4,0.01,2022-2023
General_Training,Japan,4,0.03,2022-2023
General_Training,Japan,4.5,0.08,2022-2023
General_Training,Japan,5,0.14,2022-2023
General_Training,Japan,5.5,0.21,2022-2023
General_Training,Japan,6,0.22,2022-2023
General_Training,Japan,6.5,0.13,2022-2023
General_Training,Japan,7,0.09,2022-2023
General_Training,Japan,7.5,0.05,2022-2023
General_Training,Japan,8,0.03,2022-2023
General_Training,Japan,8.5,0.01,2022-2023
General_Training,Japan,9,0,2022-2023
General_Training,Jordan,<4,0.01,2022-2023
General_Training,Jordan,4,0.02,2022-2023
General_Training,Jordan,4.5,0.04,2022-2023
General_Training,Jordan,5,0.09,2022-2023
General_Training,Jordan,5.5,0.16,2022-2023
General_Training,Jordan,6,0.17,2022-2023
General_Training,Jordan,6.5,0.17,2022-2023
General_Training,Jordan,7,0.15,2022-2023
General_Training,Jordan,7.5,0.12,2022-2023
General_Training,Jordan,8,0.07,2022-2023
General_Training,Jordan,8.5,0.02,2022-2023
General_Training,Jordan,9,0,2022-2023
General_Training,Kenya,<4,0,2022-2023
General_Training,Kenya,4,0.01,2022-2023
General_Training,Kenya,4.5,0.02,2022-2023
General_Training,Kenya,5,0.07,2022-2023
General_Training,Kenya,5.5,0.14,2022-2023
General_Training,Kenya,6,0.2,2022-2023
General_Training,Kenya,6.5,0.2,2022-2023
General_Training,Kenya,7,0.16,2022-2023
General_Training,Kenya,7.5,0.11,2022-2023
General_Training,Kenya,8,0.06,2022-2023
General_Training,Kenya,8.5,0.02,2022-2023
General_Training,Kenya,9,0,2022-2023
General_Training,"Korea, Republic of",<4,0.02,2022-2023
General_Training,"Korea, Republic of",4,0.03,2022-2023
General_Training,"Korea, Republic of",4.5,0.07,2022-2023
General_Training,"Korea, Republic of",5,0.14,2022-2023
General_Training,"Korea, Republic of",5.5,0.21,2022-2023
General_Training,"Korea, Republic of",6,0.21,2022-2023
General_Training,"Korea, Republic of",6.5,0.14,2022-2023
General_Training,"Korea, Republic of",7,0.09,2022-2023
General_Training,"Korea, Republic of",7.5,0.06,2022-2023
General_Training,"Korea, Republic of",8,0.03,2022-2023
General_Training,"Korea, Republic of",8.5,0.01,2022-2023
General_Training,"Korea, Republic of",9,0,2022-2023
General_Training,Lebanon,<4,0,2022-2023
General_Training,Lebanon,4,0.01,2022-2023
General_Training,Lebanon,4.5,0.02,2022-2023
General_Training,Lebanon,5,0.05,2022-2023
General_Training,Lebanon,5.5,0.08,2022-2023
General_Training,Lebanon,6,0.14,2022-2023
General_Training,Lebanon,6.5,0.17,2022-2023
General_Training,Lebanon,7,0.19,2022-2023
General_Training,Lebanon,7.5,0.17,2022-2023
General_Training,Lebanon,8,0.13,2022-2023
General_Training,Lebanon,8.5,0.04,2022-2023
General_Training,Lebanon,9,0,2022-2023
General_Training,Malaysia,<4,0.03,2022-2023
General_Training,Malaysia,4,0.02,2022-2023
