current_up_to,region_id,iso3_code,document_type,document_subtype,n_dois,with_ref,with_doi_ref,references,references_with_dois,references_with_doi_asserted_by_publisher,references_with_doi_asserted_by_crossref,citations_received,with_abstract,with_license,with_crossmark,with_crossmark_update,crossmark_updates,update_assertions,update_assertions_from_publisher,update_assertions_from_retraction_watch,with_textmining,with_status_info,acknowledges_funding,award_number_assertions,with_grant_id,grant_id_assertions,with_funder_id,funder_id_assertions,with_orcid,with_orcid_for_authors,with_orcid_for_chairs,with_orcid_for_editors,with_orcid_for_translators,orcid_assertions,orcid_for_authors_assertions,orcid_for_chairs_assertions,orcid_for_editors_assertions,orcid_for_translators_assertions,with_ror_id,with_ror_id_for_affiliations,with_ror_id_for_institutions,with_ror_id_for_funders,ror_id_assertions,ror_id_for_affiliations_assertions,ror_id_for_institutions_assertions,ror_id_for_funders_assertions,preprint_to_article_links,retractions
2026-04-30,EAS,LAO,report,NA,569,0,0,0,0,0,0,62,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MAC,journal,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MAC,journal-article,NA,663,198,14,448,157,0,157,47,360,28,0,0,0,0,0,0,13,0,2,2,0,0,2,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MAC,journal-issue,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MMR,journal,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MMR,journal-article,NA,99,35,34,1294,573,0,573,3,93,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,25,25,0,0,0,40,40,0,0,0,8,8,0,0,10,10,0,0,0,0
2026-04-30,EAS,MMR,journal-issue,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MMR,journal-volume,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MNG,book,NA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MNG,component,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MNG,database,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MNG,journal,NA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MNG,journal-article,NA,7193,600,475,12862,6399,17,6382,1738,6393,4370,134,0,0,0,0,0,5425,0,5,3,0,0,1,1,1482,1481,0,1,0,2726,2725,0,1,0,28,28,0,0,35,35,0,0,0,0
2026-04-30,EAS,MNG,journal-issue,NA,423,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,book,NA,602,0,0,0,0,0,0,240,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,book-chapter,NA,388,0,0,0,0,0,0,226,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,book-set,NA,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,component,NA,143,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,database,NA,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2026-04-30,EAS,MYS,dataset,NA,7,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,0,7,0,7,0,0,0
2026-04-30,EAS,MYS,dissertation,NA,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,journal,NA,526,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,journal-article,NA,166116,15093,14657,543573,359585,188254,171331,261523,131736,35922,3029,2,1,1,1,0,71384,0,1175,1210,0,0,942,1030,11956,11943,0,18,0,27566,27547,0,19,0,1275,1263,0,112,3919,3793,0,126,1,1
2026-04-30,EAS,MYS,journal-issue,NA,9660,1,1,84,60,57,3,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,journal-volume,NA,303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,proceedings,NA,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,proceedings-article,NA,1039,0,0,0,0,0,0,432,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,proceedings-series,NA,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,MYS,report,NA,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,book,NA,294,1,1,12,1,1,0,2273,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,1,19,0,70,40,1,29,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,book-chapter,NA,1987,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,component,NA,223,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,database,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,dissertation,NA,9568,0,0,0,0,0,0,421,9566,9386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,240,240,0,0,0,316,316,316,0,632,316,316,0,0,0
2026-04-30,EAS,NZL,journal,NA,118,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,journal-article,NA,106872,43645,21069,641411,325102,141148,183954,451653,85488,11221,1212,3,4,4,1,3,77708,0,1632,1747,0,0,1550,1796,23939,23938,0,4,0,79752,79748,0,4,0,1568,1568,0,55,3637,3570,0,67,0,2
2026-04-30,EAS,NZL,journal-issue,NA,11030,0,0,0,0,0,0,1007,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,journal-volume,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,posted-content,dissertation,251,0,0,0,0,0,0,85,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,posted-content,other,3292,0,0,0,0,0,0,495,3290,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447,0,0,0,494,494,0,0,0,0,0,0,0,0,0,0,0,252,0
2026-04-30,EAS,NZL,posted-content,preprint,12,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-04-30,EAS,NZL,proceedings,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,proceedings-article,NA,565,0,0,0,0,0,0,61,529,364,0,0,0,0,0,0,167,0,0,0,0,0,0,0,99,86,6,0,56,169,107,6,0,56,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,report,NA,609,0,0,0,0,0,0,2546,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,report-component,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,NZL,report-series,NA,8,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,book,NA,248,0,0,0,0,0,0,54,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,9,4,0,5,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,book-chapter,NA,11,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,book-series,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,component,NA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,database,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,dissertation,NA,92,78,78,19681,6778,6777,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,40,0,0,67,27,40,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,journal,NA,623,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,journal-article,NA,48963,9265,7288,265872,144295,105202,39093,30791,32160,10490,2877,0,0,0,0,0,11878,0,66,13,0,0,43,44,5399,5395,0,4,0,10684,10680,0,4,0,1686,1684,0,20,3110,3090,0,20,0,0
2026-04-30,EAS,PHL,journal-issue,NA,3757,2,2,47,35,35,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,journal-volume,NA,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,proceedings-article,NA,50,1,1,25,14,12,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,report,NA,4229,0,0,0,0,0,0,4134,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,report-component,NA,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PHL,report-series,NA,221,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PNG,journal-article,NA,47,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PNG,journal-issue,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PYF,journal,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,PYF,journal-article,NA,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,book,NA,18163,0,0,0,0,0,0,304083,432,0,0,0,0,0,0,0,1121,0,0,0,0,0,0,0,36,30,0,7,0,58,41,0,17,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,book-chapter,NA,181390,239,183,6658,5068,4772,296,136932,38,0,0,0,0,0,0,0,20613,0,0,0,0,0,0,0,192,192,0,0,0,555,555,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,book-part,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,book-section,NA,20,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,book-series,NA,326,0,0,0,0,0,0,3542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,book-set,NA,249,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,component,NA,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,database,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,dissertation,NA,10091,0,0,0,0,0,0,1630,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,journal,NA,190,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,journal-article,NA,463989,222566,218467,6460949,5323790,4481127,842663,2661550,310530,63127,4930,61,60,60,6,54,68244,0,40958,92918,0,0,28281,49504,61317,61316,0,1,0,130675,130673,0,2,0,319,315,0,19,1175,1154,0,21,0,56
2026-04-30,EAS,SGP,journal-issue,NA,1260,1,1,10,5,3,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,journal-volume,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,other,NA,22038,16,14,2436,1721,1612,109,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,posted-content,report,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,proceedings,NA,3107,0,0,0,0,0,0,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,proceedings-article,NA,90802,528,505,5014,4193,4014,179,73540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,proceedings-series,NA,22,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,SGP,report,NA,153,27,6,54,26,5,21,38,93,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,book,NA,10001,94,94,3658,1590,1589,1,5328,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,174,0,2,0,176,174,0,2,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,book-chapter,NA,27,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,component,NA,28,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,database,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,dissertation,NA,77552,0,0,0,0,0,0,179,68612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,journal,NA,118,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,journal-article,NA,57675,8191,7623,300013,187778,59800,127978,137534,37906,17711,745,8,8,8,7,1,20921,0,502,809,0,0,331,653,5990,5990,0,0,0,11479,11479,0,0,0,179,175,0,38,493,452,0,41,0,1
2026-04-30,EAS,THA,journal-issue,NA,713,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,journal-volume,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,proceedings,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,proceedings-article,NA,538,0,0,0,0,0,0,18,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,THA,report,NA,2808,0,0,0,0,0,0,18,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,TLS,journal-article,NA,305,218,152,4349,889,76,813,116,301,271,0,0,0,0,0,0,299,0,6,3,0,0,6,6,105,105,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,TLS,journal-issue,NA,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,TWN,book,NA,135,0,0,0,0,0,0,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,TWN,journal,NA,30,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,TWN,journal-article,NA,34715,10538,10278,296194,206040,131998,74042,115544,19232,3470,3499,19,19,19,19,0,6175,0,746,1208,0,0,504,810,1748,1748,0,0,0,2294,2294,0,0,0,10,10,0,0,15,15,0,0,0,0
2026-04-30,EAS,TWN,journal-issue,NA,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,TWN,proceedings-article,NA,2071,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,TWN,report,NA,123,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,book,NA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,component,NA,116,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,database,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,journal,NA,124,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,journal-article,NA,112494,11899,10514,247170,151773,81459,70314,27774,99784,15703,2013,3,3,3,3,0,78761,0,466,470,0,0,455,479,4948,4948,0,0,1,8102,8101,0,0,1,363,363,0,0,942,942,0,0,0,1
2026-04-30,EAS,VNM,journal-issue,NA,2787,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,journal-volume,NA,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,proceedings,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,proceedings-article,NA,2479,0,0,0,0,0,0,268,128,0,0,0,0,0,0,0,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,VNM,report,NA,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,WSM,journal,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,WSM,journal-article,NA,9,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,EAS,WSM,journal-issue,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,ECS,ALB,book,NA,39,0,0,0,0,0,0,1964,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,2,16,6,0,8,2,0,0,0,0,0,0,0,0,0,0
2026-04-30,ECS,ALB,journal,NA,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,ECS,ALB,journal-article,NA,4106,1430,1050,29655,8990,1035,7955,1937,3845,2060,0,0,0,0,0,0,2314,0,6,0,0,0,0,0,557,556,0,1,0,858,857,0,1,0,30,27,0,5,75,70,0,5,0,0
2026-04-30,ECS,ALB,journal-issue,NA,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
