start_date,end_date,proposal_id,programme_name,sub_programme,supplement,research_body,research_body_ror_id,funder_name,crossref_funder_registry_id,proposal_title,current_total_commitment
2003-10-01,2008-03-08,02/IN.1/B203,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,A Novel Virulence Mechanism of the Intracellular Pathogen Rhodococcus Equi: Protein Networks Their Role in Virulence and Impact on Macrophage Physiology,873839.9
2003-10-01,2007-12-09,02/IN.1/B222,Principal Investigator Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Unravelling the Regulation of Apoptosis in Vivo Animal Models with a Focus on Caspase Independent Cell Death,913192.07
2003-10-01,2008-03-08,02/IN.1/B227,Principal Investigator Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Targeted Gene Deletion of Dopamine Receptor Subtypes and Associated Transduction Mechanisms: Systematic Comparison of Functional Phenotype and Platforms for Drug Discovery in Congenic Knockouts,966659.78
2003-10-01,2008-03-08,02/IN.1/B256,Principal Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Mammalian Population Genomics and Selection: Detection of Loci with Functionally Significant Variation in the Bovine Genome,1011518.85
2003-10-01,2008-03-08,02/IN.1/I208a,Principal Investigator Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,WebCom-G: Grid Middleware to Hide the Grid,4923436
2003-10-01,2008-03-08,02/IN.1/I217,Principal Investigator Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Microstructural Study of Electrodeposited Copper Metallization for Advanced Microelectronic Devices for Information Communications Technology,1015025.75
2003-10-01,2008-02-07,02/IN.1/I229,Principal Investigator Programme,NA,NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Carrier Scattering and Localisation in Semiconductor Alloys: From First Principles to Materials,865280.28
2003-10-01,2007-09-10,02/IN.1/I250,Principal Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Middleware for Sentient Computing,1028157.48
2003-10-01,2008-03-08,03/IN.3/B404,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Multiple Alignment Methods for the Genome Era,773126.26
2003-10-01,2007-09-10,03/IN.3/I361a,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,3164777.12
2003-10-01,2007-09-10,03/IN.3/I361b,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,1250404.61
2003-10-01,2007-09-10,03/IN.3/I361c,Principal Investigator Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,72868.37
2003-10-01,2007-09-10,03/IN.3/I361d,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,906785.62
2003-10-01,2007-09-10,03/IN.3/I361e,Principal Investigator Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Adaptive Information Investigator Awards,4503.37
2003-11-01,2006-10-16,03/IN.2/B341,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Role of the PPAR Co-Activator Pgc-1 in the Molecular Programming of Insulin Sensitivity in Human Skeletal Muscle Cells,1067539.78
2003-11-01,2008-04-08,03/IN3/B395,Principal Investigator Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Understanding & Exploiting Gene Expression Profiles of Cultured Animal Cells in Order to Develop Improved Biopharmaceutical Production Processes,4021015.8
2003-11-01,2009-04-03,03/RP1/I382,Research Professorship Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,SFI Research Professorship Award,2820411.12
2003-11-03,2008-04-10,02/IN.1/B266,Principal Investigator Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,The Structural Biology of Membrane Proteins: Proteomics via Crystal Structure,2481914.75
2003-12-01,2004-05-29,01/FE1/B018S,Supplement,NA,Equipment / Infrastructure Supplement,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Supplementary Request to DNA Double-Strand Break Repair and the Maintenance of Genomic Stability,59723
2003-12-01,2004-05-29,01/PI2/B024S,Supplement,NA,Equipment / Infrastructure Supplement,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Supplementary Funding for an Applied Biosystems QTRAP Mass Spectrometer,199650
2003-12-01,2004-05-29,02/FE.1/C023s,Supplement,NA,Equipment / Infrastructure Supplement,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Supplementary Equipment Grant,70000
2003-12-01,2004-05-29,02/IN.1/I025s,Equipment Call,NA,Equipment / Infrastructure Supplement,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Supplementary Equipment Grant,70000
2003-12-01,2004-05-29,02/IN1/I39s,Supplement,NA,Equipment / Infrastructure Supplement,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Supplementary Equipment Grant,70000
2003-12-01,2004-11-30,03/CE2/B334,Centres for Science Engineering and Technology Programme,Planning,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,CSET BDI: Center for Future Diagnostics and Health,409004
2003-12-01,2008-11-04,03/CE3/M406,Centres for Science Engineering and Technology Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,CSET CRANN: Centre for Research on Adaptive Nanostructures and Nanodevices (CRANN),10123819.02
2003-12-01,2011-01-31,03/CE3/M407B,Centres for Science Engineering and Technology Programme,Building Grant,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,CSET CRANN: Construction of Specialised Laboratory for Nanoscience Research - CRANN,10912406.44
2003-12-01,2008-05-08,03/IN3/B370,Principal Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Functional Analysis of Novel Surface Proteins of Staphylococcus Aureus,913558.27
2003-12-01,2008-05-08,03/IN3/I396,Principal Investigator Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,National Communications Network Research Centre,4590587.25
2003-12-01,2005-04-24,03/IN3/I397,Principal Investigator Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Development of Quantum Memory Using Microwave Manipulated Quantum Bits in Ion Traps,468460.02
2003-12-01,2005-11-20,03/IN3/I402B,Infrastructural Support,Building Grant,NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,SFI Building Grant,4484066
2003-12-01,2009-12-29,03/RP1/B345,Research Professorship Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Overactive Nerve Endings in Cholinergic & Nocioceptive Pathways: Structure-Driven Therapeutic Interventions for K+ Channels & Exocytosis,2879447.68
2004-01-01,2009-06-30,03/CE2/B312,Centres for Science Engineering and Technology Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,CSET REMEDI: Regenerative Medicine Institute (REMEDI),16117457.77
2004-01-01,2005-06-24,03/CE2/I303,Centres for Science Engineering and Technology Programme,Planning,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,CSET ISERC: Irish Software Engineering Research Centre (ISERC),975401.75
2004-01-01,2008-05-09,03/IN3/B352,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Towards Novel Glycoconjuate Based Therapeutics for Angiogenesis,841439.91
2004-01-01,2008-06-08,03/IN3/B364,Principal Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Construction & Development of a New Prototype Measles-Mumps-Rubella Vaccine Based on Recombinant RNA,744655.8
2004-01-01,2008-03-10,03/IN3/B371,Principal Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Structural Basis for the Specificity & Function of RAB Effector Proteins,791133.82
2004-01-01,2007-12-31,03/IN3/B402C,Principal Investigator Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Biomedical Diagnostics Group,2386914.46
2004-01-01,2008-03-10,03/IN3/B403C,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Irish Centre for Applied Neurotherapeutics,7233517.29
2004-01-06,2008-01-15,03/IN3/B373,Principal Investigator Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Cyclic-di-GMP Signalling and the Environmental Regulation of Virulence Factor Production in Bacterial Pathogens of Humans and Plants,1059776.3
2004-02-01,2008-03-11,01/PI.2/C041,Principal Investigator Programme,NA,NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Novel Routes to the Production of Nanoscale Electronic and Photonic Materials via Chemical Self-Assembly and Templated Surface Engineering,2098882.1
2004-02-01,2005-01-26,02/W/I02b,ETS Walton Visitor Award,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Extension for an existing Walton Visitor Award for Professor Fukuda,121943.2
2004-02-01,2008-07-09,03/IN3/B376,Principal Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,New Technologies for Monitoring Cell Signalling in the Living Brain: Design Characterisation and in-vivo Application to Study Extracellular Glutamate Energy Metabolism and Their Relationship,575749.2
2004-02-02,2008-03-12,03/IN.3/B351,Principal Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Anti-Inflammatory Strategies for Combating Neurodegenerative Changes,976863.37
2004-03-01,2008-03-31,02/IN2/I181s,Industry Research Partnership,NA,Industrial Supplement,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Efficiency Orientated Programming Languages: An Average Case Analysis Tool,194236.25
2004-03-01,2009-03-05,03/RP.1/B356,Research Professorship Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,SFI Research Professor - BioSciences Institute,3523347.6
2004-04-01,2008-09-07,03/IN3/I408C,Principal Investigator Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Irish Software Engineering Research Group (ISERG),2957415.51
2004-04-13,2008-09-19,03/IN3/I401,Principal Investigator Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,High Frequency wave propagation and its application to imaging science,398348.08
2004-05-01,2004-06-30,00/PI.1/C072STAR,STAR Award,NA,STAR Supplement,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,The physics and applications of semiconductor lasers and LEDs,11665
2004-05-01,2004-06-30,00/PI1/C077STAR,STAR Award,NA,STAR Supplement,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Miscibility and Phase Separation in Nanoscale Patten Formation,13048
2004-05-01,2004-06-30,01/PI2/B039STARa,STAR Award,NA,STAR Supplement,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Retinal Imaging,11776.43
2004-05-01,2004-06-30,01/PI2/B039STARb,STAR Award,NA,STAR Supplement,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,The optical quality of the eye.,10306.25
2004-05-01,2004-06-30,02/IN.1/B032STAR,STAR Award,NA,STAR Supplement,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,DRY LIFE: The Molecular Biology of Anhydrobiosis in Nematode Worms,10666
2004-05-01,2004-06-30,02/IN.1/B198STAR,STAR Award,NA,STAR Supplement,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Characterisation of two bacterial viruses with industrial and education relevance,8677
2004-05-01,2005-04-26,02/IN.1/B266s,Equipment Call,NA,Equipment / Infrastructure Supplement,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Instrumentation for Membrane Protein Crystallization and Structure Determination,400000
2004-05-01,2004-06-30,02/IN.1/I108STAR,STAR Award,NA,STAR Supplement,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Software Process in global software development,7901.18
2004-05-01,2004-06-30,02/IN.1/I28STAR,STAR Award,NA,STAR Supplement,Munster Technological University (MTU),https://ror.org/013xpqh61,Science Foundation Ireland,10.13039/501100001602,Optics in the modern research laboratory as a teacher training resource,16717
2004-05-01,2004-06-30,02/IN1/B060STAR,STAR Award,NA,STAR Supplement,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Mining of novel antimicrobials from environmental sources.,14294
