map_date,state_abb,valid_start,valid_end,stat_fmt,drought_lvl,area_pct,area_total,pop_pct,pop_total
20020813,ID,2002-08-13,2002-08-19,2,D2,38.45,32127.95,64.54,1011667.91
20020813,ID,2002-08-13,2002-08-19,2,D3,20.14,16827.69,12.78,200381.17
20020813,ID,2002-08-13,2002-08-19,2,D4,0,0,0,0
20020806,ID,2002-08-06,2002-08-12,2,None,20.85,17423.109999999997,19.77,309856.83
20020806,ID,2002-08-06,2002-08-12,2,D0,5.85,4891.96,0.65,10120.369999999999
20020806,ID,2002-08-06,2002-08-12,2,D1,15.96,13341.43,2.35,36769.06
20020806,ID,2002-08-06,2002-08-12,2,D2,49.76,41586.83,70.86,1110750.23
20020806,ID,2002-08-06,2002-08-12,2,D3,7.57,6325.1,6.38,100085.48999999999
20020806,ID,2002-08-06,2002-08-12,2,D4,0,0,0,0
20020730,ID,2002-07-30,2002-08-05,2,None,20.95,17510.05,19.76,309823.08
20020730,ID,2002-07-30,2002-08-05,2,D0,5.74,4793.2699999999995,0.65,10220.33
20020730,ID,2002-07-30,2002-08-05,2,D1,22.71,18978.1,5.27,82662.20999999999
20020730,ID,2002-07-30,2002-08-05,2,D2,50.02,41799.86,74.26,1164046.44
20020730,ID,2002-07-30,2002-08-05,2,D3,0.58,487.15000000000003,0.05,829.91
20020730,ID,2002-07-30,2002-08-05,2,D4,0,0,0,0
20020723,ID,2002-07-23,2002-07-29,2,None,28.09,23476.58,20.62,323270.75
20020723,ID,2002-07-23,2002-07-29,2,D0,5.56,4649.41,0.68,10619.99
20020723,ID,2002-07-23,2002-07-29,2,D1,20,16713.829999999998,11.05,173259.91999999998
20020723,ID,2002-07-23,2002-07-29,2,D2,46.3,38691.68,67.64,1060375.6700000002
20020723,ID,2002-07-23,2002-07-29,2,D3,0.04,36.94,0,55.64
20020723,ID,2002-07-23,2002-07-29,2,D4,0,0,0,0
20020716,ID,2002-07-16,2002-07-22,2,None,28.29,23638.53,20.65,323779.28
20020716,ID,2002-07-16,2002-07-22,2,D0,6.46,5395.18,0.7,10985.81
20020716,ID,2002-07-16,2002-07-22,2,D1,19.5,16297.69,27.64,433221.67
20020716,ID,2002-07-16,2002-07-22,2,D2,45.36,37908.229999999996,50.89,797799.37
20020716,ID,2002-07-16,2002-07-22,2,D3,0.39,328.82,0.11,1795.85
20020716,ID,2002-07-16,2002-07-22,2,D4,0,0,0,0
20020709,ID,2002-07-09,2002-07-15,2,None,27.69,23140.99,20.61,323152.18
20020709,ID,2002-07-09,2002-07-15,2,D0,13.03,10891.849999999999,4.46,69893.8
20020709,ID,2002-07-09,2002-07-15,2,D1,22,18381.01,40.87,640604.42
20020709,ID,2002-07-09,2002-07-15,2,D2,36.63,30611.91,33.87,530974.9
20020709,ID,2002-07-09,2002-07-15,2,D3,0.65,542.6700000000001,0.19,2956.67
20020709,ID,2002-07-09,2002-07-15,2,D4,0,0,0,0
20020702,ID,2002-07-02,2002-07-08,2,None,28.91,24160.64,20.79,325871.2
20020702,ID,2002-07-02,2002-07-08,2,D0,12.64,10565.46,5.22,81877.9
20020702,ID,2002-07-02,2002-07-08,2,D1,21.38,17866.56,39.91,625599.3600000001
20020702,ID,2002-07-02,2002-07-08,2,D2,36.66,30633.67,33.95,532212.03
20020702,ID,2002-07-02,2002-07-08,2,D3,0.41,342.11,0.13,2021.48
20020702,ID,2002-07-02,2002-07-08,2,D4,0,0,0,0
20020625,ID,2002-06-25,2002-07-01,2,None,29.19,24392.4,20.89,327501.44
20020625,ID,2002-06-25,2002-07-01,2,D0,17.25,14418.53,3.53,55336.96
20020625,ID,2002-06-25,2002-07-01,2,D1,27.66,23118.1,57.88,907388.89
20020625,ID,2002-06-25,2002-07-01,2,D2,25.83,21589.27,17.67,277004.72000000003
20020625,ID,2002-06-25,2002-07-01,2,D3,0.06,50.14,0.02,349.96
20020625,ID,2002-06-25,2002-07-01,2,D4,0,0,0,0
20020618,ID,2002-06-18,2002-06-24,2,None,29.84,24939.84,21.05,329905.37
20020618,ID,2002-06-18,2002-06-24,2,D0,17.87,14932.46,3.74,58657.48
20020618,ID,2002-06-18,2002-06-24,2,D1,27.23,22752.23,57.29,898133.1
20020618,ID,2002-06-18,2002-06-24,2,D2,24.85,20768.19,17.9,280550.63999999996
20020618,ID,2002-06-18,2002-06-24,2,D3,0.21,175.73,0.02,335.39
20020618,ID,2002-06-18,2002-06-24,2,D4,0,0,0,0
20020611,ID,2002-06-11,2002-06-17,2,None,29.09,24313.51,20.91,327742.98000000004
20020611,ID,2002-06-11,2002-06-17,2,D0,21.49,17958.7,4.4,68939.07
20020611,ID,2002-06-11,2002-06-17,2,D1,33.29,27823.36,64.59,1012424.42
20020611,ID,2002-06-11,2002-06-17,2,D2,16.05,13414.99,10.11,158443.29
20020611,ID,2002-06-11,2002-06-17,2,D3,0.07,57.879999999999995,0,32.220000000000006
20020611,ID,2002-06-11,2002-06-17,2,D4,0,0,0,0
20020604,ID,2002-06-04,2002-06-10,2,None,27.5,22979.649999999998,20.69,324399.68
20020604,ID,2002-06-04,2002-06-10,2,D0,23.25,19425.64,4.46,69973.13
20020604,ID,2002-06-04,2002-06-10,2,D1,41.48,34667.47,71.83,1126030.11
20020604,ID,2002-06-04,2002-06-10,2,D2,7.7,6430.67,3.01,47142.87
20020604,ID,2002-06-04,2002-06-10,2,D3,0.08,65,0,36.18
20020604,ID,2002-06-04,2002-06-10,2,D4,0,0,0,0
20020528,ID,2002-05-28,2002-06-03,2,None,27.49,22969.460000000003,20.71,324656.82
20020528,ID,2002-05-28,2002-06-03,2,D0,25.4,21225.87,7.1,111278.70999999999
20020528,ID,2002-05-28,2002-06-03,2,D1,34.19,28570.649999999998,60.9,954670.2899999999
20020528,ID,2002-05-28,2002-06-03,2,D2,10.8,9023.12,11.04,173074.02
20020528,ID,2002-05-28,2002-06-03,2,D3,2.13,1779.34,0.25,3902.13
20020528,ID,2002-05-28,2002-06-03,2,D4,0,0,0,0
20020521,ID,2002-05-21,2002-05-27,2,None,25.8,21564.07,20.52,321593.63999999996
20020521,ID,2002-05-21,2002-05-27,2,D0,25.25,21101.52,5.94,93064.93999999999
20020521,ID,2002-05-21,2002-05-27,2,D1,36.07,30141.41,62.37,977629.2899999999
20020521,ID,2002-05-21,2002-05-27,2,D2,11.05,9230.31,11.03,172879.87999999998
20020521,ID,2002-05-21,2002-05-27,2,D3,1.83,1531.1399999999999,0.15,2414.23
20020521,ID,2002-05-21,2002-05-27,2,D4,0,0,0,0
20020514,ID,2002-05-14,2002-05-20,2,None,26.5,22146.41,20.64,323516.45
20020514,ID,2002-05-14,2002-05-20,2,D0,23.31,19480.440000000002,5.89,92296.65000000001
20020514,ID,2002-05-14,2002-05-20,2,D1,36.77,30728.12,61.86,969739.51
20020514,ID,2002-05-14,2002-05-20,2,D2,11.14,9306.349999999999,11.43,179181.46
20020514,ID,2002-05-14,2002-05-20,2,D3,2.28,1907.12,0.18,2847.9
20020514,ID,2002-05-14,2002-05-20,2,D4,0,0,0,0
20020507,ID,2002-05-07,2002-05-13,2,None,26.47,22118.97,20.59,322839.5
20020507,ID,2002-05-07,2002-05-13,2,D0,24.23,20245.440000000002,5.76,90336.38
20020507,ID,2002-05-07,2002-05-13,2,D1,36,30082.99,62.27,976084.15
20020507,ID,2002-05-07,2002-05-13,2,D2,11.33,9467.15,11.14,174696.53
20020507,ID,2002-05-07,2002-05-13,2,D3,1.98,1653.8799999999999,0.23,3625.42
20020507,ID,2002-05-07,2002-05-13,2,D4,0,0,0,0
20020430,ID,2002-04-30,2002-05-06,2,None,26.23,21917.72,20.56,322319.63999999996
20020430,ID,2002-04-30,2002-05-06,2,D0,21.33,17829.04,4.51,70631.2
20020430,ID,2002-04-30,2002-05-06,2,D1,39.45,32967.46,64.42,1009890.3500000001
20020430,ID,2002-04-30,2002-05-06,2,D2,10.93,9130.08,10.28,161094.13
20020430,ID,2002-04-30,2002-05-06,2,D3,2.06,1724.1399999999999,0.23,3646.66
20020430,ID,2002-04-30,2002-05-06,2,D4,0,0,0,0
20020423,ID,2002-04-23,2002-04-29,2,None,25.64,21429.64,20.48,320978.92000000004
20020423,ID,2002-04-23,2002-04-29,2,D0,21.52,17980.6,4.57,71659.05
20020423,ID,2002-04-23,2002-04-29,2,D1,39.69,33169.52,63.89,1001474.02
20020423,ID,2002-04-23,2002-04-29,2,D2,11.31,9455.07,10.86,170265.87
20020423,ID,2002-04-23,2002-04-29,2,D3,1.84,1533.6,0.2,3204.12
20020423,ID,2002-04-23,2002-04-29,2,D4,0,0,0,0
20020416,ID,2002-04-16,2002-04-22,2,None,26.24,21926.57,20.57,322449.89
20020416,ID,2002-04-16,2002-04-22,2,D0,21.51,17974.16,4.84,75801.29
20020416,ID,2002-04-16,2002-04-22,2,D1,39.48,32991.74,64.67,1013783.91
20020416,ID,2002-04-16,2002-04-22,2,D2,10.68,8925.6,9.67,151636.73
20020416,ID,2002-04-16,2002-04-22,2,D3,2.09,1750.37,0.25,3910.16
20020416,ID,2002-04-16,2002-04-22,2,D4,0,0,0,0
20020409,ID,2002-04-09,2002-04-15,2,None,11.47,9588.91,16.15,253160.37
20020409,ID,2002-04-09,2002-04-15,2,D0,31.24,26109.440000000002,8.44,132301.61000000002
20020409,ID,2002-04-09,2002-04-15,2,D1,41.21,34440.55,59.7,935774.6
20020409,ID,2002-04-09,2002-04-15,2,D2,13.71,11460.7,15.42,241787.7
20020409,ID,2002-04-09,2002-04-15,2,D3,2.36,1968.84,0.29,4557.6900000000005
20020409,ID,2002-04-09,2002-04-15,2,D4,0,0,0,0
20020402,ID,2002-04-02,2002-04-08,2,None,11.44,9558.859999999999,16.16,253297.54
20020402,ID,2002-04-02,2002-04-08,2,D0,31.48,26308.309999999998,7.47,117153.81
20020402,ID,2002-04-02,2002-04-08,2,D1,41.27,34485.97,61.15,958558.5
20020402,ID,2002-04-02,2002-04-08,2,D2,13.28,11100.18,14.82,232276.71000000002
20020402,ID,2002-04-02,2002-04-08,2,D3,2.53,2115.12,0.4,6295.41
20020402,ID,2002-04-02,2002-04-08,2,D4,0,0,0,0
20020326,ID,2002-03-26,2002-04-01,2,None,11.38,9507.1,16.03,251250.57
20020326,ID,2002-03-26,2002-04-01,2,D0,31.01,25917.260000000002,8.79,137771.84999999998
20020326,ID,2002-03-26,2002-04-01,2,D1,41.54,34714.659999999996,59.69,935643.31
20020326,ID,2002-03-26,2002-04-01,2,D2,12.9,10779.03,14.8,232034.29
20020326,ID,2002-03-26,2002-04-01,2,D3,3.17,2650.38,0.69,10881.94
20020326,ID,2002-03-26,2002-04-01,2,D4,0,0,0,0
20020319,ID,2002-03-19,2002-03-25,2,None,11.87,9921.19,16.6,260239.84
20020319,ID,2002-03-19,2002-03-25,2,D0,36.87,30813.19,21.95,344111.29000000004
20020319,ID,2002-03-19,2002-03-25,2,D1,30.06,25121.920000000002,39.31,616227.97
20020319,ID,2002-03-19,2002-03-25,2,D2,16.46,13755.55,20.12,315371.05
20020319,ID,2002-03-19,2002-03-25,2,D3,4.73,3956.58,2.02,31631.82
20020319,ID,2002-03-19,2002-03-25,2,D4,0,0,0,0
20020312,ID,2002-03-12,2002-03-18,2,None,9,7521.21,17.09,267925.83999999997
20020312,ID,2002-03-12,2002-03-18,2,D0,29.94,25017.35,14.03,219962.18
20020312,ID,2002-03-12,2002-03-18,2,D1,35.6,29754.2,46.01,721217.8200000001
20020312,ID,2002-03-12,2002-03-18,2,D2,21.19,17710.629999999997,21.15,331549.12
20020312,ID,2002-03-12,2002-03-18,2,D3,4.27,3565.05,1.72,26927.01
20020312,ID,2002-03-12,2002-03-18,2,D4,0,0,0,0
20020305,ID,2002-03-05,2002-03-11,2,None,8.31,6944,15.26,239155.53
20020305,ID,2002-03-05,2002-03-11,2,D0,12.02,10047.58,4.39,68739.59
20020305,ID,2002-03-05,2002-03-11,2,D1,52.79,44117.78,57.19,896426.5
20020305,ID,2002-03-05,2002-03-11,2,D2,22.52,18822.649999999998,21.49,336842.55
20020305,ID,2002-03-05,2002-03-11,2,D3,4.35,3636.4300000000003,1.69,26417.8
20020305,ID,2002-03-05,2002-03-11,2,D4,0,0,0,0
20020226,ID,2002-02-26,2002-03-04,2,None,8.93,7458.6900000000005,15.8,247695.63
20020226,ID,2002-02-26,2002-03-04,2,D0,12.17,10168.15,3.95,61887.219999999994
20020226,ID,2002-02-26,2002-03-04,2,D1,31.24,26109.77,13.8,216270.15
20020226,ID,2002-02-26,2002-03-04,2,D2,42.81,35778.44,63.95,1002545.02
20020226,ID,2002-02-26,2002-03-04,2,D3,4.85,4053.4,2.5,39183.94
20020226,ID,2002-02-26,2002-03-04,2,D4,0,0,0,0
20020219,ID,2002-02-19,2002-02-25,2,None,7.75,6477.429999999999,14.69,230332.9
20020219,ID,2002-02-19,2002-02-25,2,D0,12.75,10655.78,4.98,77992.78
20020219,ID,2002-02-19,2002-02-25,2,D1,31.08,25971.38,13.46,210952.08
20020219,ID,2002-02-19,2002-02-25,2,D2,43.62,36449.340000000004,64.47,1010691.08
20020219,ID,2002-02-19,2002-02-25,2,D3,4.8,4014.51,2.4,37613.13
20020219,ID,2002-02-19,2002-02-25,2,D4,0,0,0,0
20020212,ID,2002-02-12,2002-02-18,2,None,7.6,6354.87,14.64,229482.37999999998
20020212,ID,2002-02-12,2002-02-18,2,D0,13.06,10915.7,5.04,78976.40999999999
20020212,ID,2002-02-12,2002-02-18,2,D1,30.98,25893.06,13.61,213325.2
20020212,ID,2002-02-12,2002-02-18,2,D2,43.87,36664.51,64.75,1014977.7
20020212,ID,2002-02-12,2002-02-18,2,D3,4.48,3740.3,1.97,30820.29
20020212,ID,2002-02-12,2002-02-18,2,D4,0,0,0,0
20020205,ID,2002-02-05,2002-02-11,2,None,3.14,2620.4700000000003,2.51,39405.729999999996
20020205,ID,2002-02-05,2002-02-11,2,D0,16.75,14000.7,16.09,252271.93
20020205,ID,2002-02-05,2002-02-11,2,D1,31.43,26269.58,14.66,229772.17
20020205,ID,2002-02-05,2002-02-11,2,D2,44.12,36872.719999999994,64.5,1011117.9400000001
20020205,ID,2002-02-05,2002-02-11,2,D3,4.55,3804.98,2.23,35014.21
20020205,ID,2002-02-05,2002-02-11,2,D4,0,0,0,0
20020129,ID,2002-01-29,2002-02-04,2,None,2.91,2435.12,2.26,35478.659999999996
20020129,ID,2002-01-29,2002-02-04,2,D0,15.31,12792.18,14.96,234440.25
20020129,ID,2002-01-29,2002-02-04,2,D1,33.33,27850.9,16.16,253273.17
20020129,ID,2002-01-29,2002-02-04,2,D2,45.07,37667.49,66.06,1035529.76
20020129,ID,2002-01-29,2002-02-04,2,D3,3.38,2822.74,0.57,8860.140000000001
20020129,ID,2002-01-29,2002-02-04,2,D4,0,0,0,0
20020122,ID,2002-01-22,2002-01-28,2,None,0.03,21.03,0.01,180.42000000000002
20020122,ID,2002-01-22,2002-01-28,2,D0,7.48,6252.44,12.54,196647.28
20020122,ID,2002-01-22,2002-01-28,2,D1,29,24232.06,18.23,285835.33
20020122,ID,2002-01-22,2002-01-28,2,D2,52.4,43786.61,56.82,890759.23
20020122,ID,2002-01-22,2002-01-28,2,D3,11.1,9276.31,12.39,194159.71000000002
20020122,ID,2002-01-22,2002-01-28,2,D4,0,0,0,0
20020115,ID,2002-01-15,2002-01-21,2,None,0.57,474.82,0.37,5773.94
20020115,ID,2002-01-15,2002-01-21,2,D0,3.22,2694.8700000000003,8.71,136561.71000000002
20020115,ID,2002-01-15,2002-01-21,2,D1,32.43,27097.329999999998,21.7,340116.25
20020115,ID,2002-01-15,2002-01-21,2,D2,51.8,43288.43,55.38,868135.4400000001
20020115,ID,2002-01-15,2002-01-21,2,D3,11.98,10012.99,13.84,216994.63
20020115,ID,2002-01-15,2002-01-21,2,D4,0,0,0,0
20020108,ID,2002-01-08,2002-01-14,2,None,0,0,0,0
20020108,ID,2002-01-08,2002-01-14,2,D0,0.39,327.76,0.27,4193.59
20020108,ID,2002-01-08,2002-01-14,2,D1,13.63,11390.97,17.55,275045.13
20020108,ID,2002-01-08,2002-01-14,2,D2,68.26,57041.13,66.34,1039974.81
20020108,ID,2002-01-08,2002-01-14,2,D3,17.72,14808.57,15.84,248368.44
20020108,ID,2002-01-08,2002-01-14,2,D4,0,0,0,0
20020101,ID,2002-01-01,2002-01-07,2,None,0,0,0,0
20020101,ID,2002-01-01,2002-01-07,2,D0,0,0,0,0
20020101,ID,2002-01-01,2002-01-07,2,D1,0.02,16.02,0.02,296.32
20020101,ID,2002-01-01,2002-01-07,2,D2,73.69,61580.55,79.05,1239123.1900000002
20020101,ID,2002-01-01,2002-01-07,2,D3,26.29,21971.87,20.93,328162.46
20020101,ID,2002-01-01,2002-01-07,2,D4,0,0,0,0
20011225,ID,2001-12-25,2001-12-31,2,None,0,0,0,0
20011225,ID,2001-12-25,2001-12-31,2,D0,0,0,0,0
20011225,ID,2001-12-25,2001-12-31,2,D1,0,0,0,0
20011225,ID,2001-12-25,2001-12-31,2,D2,74.23,62029.04,79.48,1245978.22
20011225,ID,2001-12-25,2001-12-31,2,D3,25.77,21539.4,20.52,321603.76
20011225,ID,2001-12-25,2001-12-31,2,D4,0,0,0,0
20011218,ID,2001-12-18,2001-12-24,2,None,0,0,0,0
20011218,ID,2001-12-18,2001-12-24,2,D0,0,0,0,0
20011218,ID,2001-12-18,2001-12-24,2,D1,0,0,0,0
20011218,ID,2001-12-18,2001-12-24,2,D2,65.93,55098.97,74.23,1163542.6600000001
20011218,ID,2001-12-18,2001-12-24,2,D3,34.07,28469.47,25.77,404039.31
20011218,ID,2001-12-18,2001-12-24,2,D4,0,0,0,0
20011211,ID,2001-12-11,2001-12-17,2,None,0,0,0,0
20011211,ID,2001-12-11,2001-12-17,2,D0,0,0,0,0
20011211,ID,2001-12-11,2001-12-17,2,D1,0,0,0,0
20011211,ID,2001-12-11,2001-12-17,2,D2,63.95,53443.43,72.57,1137528.3800000001
20011211,ID,2001-12-11,2001-12-17,2,D3,36.05,30125.01,27.43,430053.59
20011211,ID,2001-12-11,2001-12-17,2,D4,0,0,0,0
20011204,ID,2001-12-04,2001-12-10,2,None,0,0,0,0
20011204,ID,2001-12-04,2001-12-10,2,D0,0,0,0,0
20011204,ID,2001-12-04,2001-12-10,2,D1,0,0,0,0
20011204,ID,2001-12-04,2001-12-10,2,D2,60.12,50238.61,70.22,1100775.1
20011204,ID,2001-12-04,2001-12-10,2,D3,39.88,33329.83,29.78,466806.87
20011204,ID,2001-12-04,2001-12-10,2,D4,0,0,0,0
20011127,ID,2001-11-27,2001-12-03,2,None,0,0,0,0
20011127,ID,2001-11-27,2001-12-03,2,D0,0,0,0,0
20011127,ID,2001-11-27,2001-12-03,2,D1,0,0,0,0
20011127,ID,2001-11-27,2001-12-03,2,D2,37.49,31333.649999999998,59.14,927124.15
20011127,ID,2001-11-27,2001-12-03,2,D3,62.51,52234.78999999999,40.86,640457.8200000001
20011127,ID,2001-11-27,2001-12-03,2,D4,0,0,0,0
20011120,ID,2001-11-20,2001-11-26,2,None,0,0,0,0
20011120,ID,2001-11-20,2001-11-26,2,D0,0,0,0,0
20011120,ID,2001-11-20,2001-11-26,2,D1,0,0,0,0
20011120,ID,2001-11-20,2001-11-26,2,D2,37.17,31062.35,59.11,926629.22
20011120,ID,2001-11-20,2001-11-26,2,D3,62.83,52506.09,40.89,640952.75
20011120,ID,2001-11-20,2001-11-26,2,D4,0,0,0,0
20011113,ID,2001-11-13,2001-11-19,2,None,0,0,0,0
20011113,ID,2001-11-13,2001-11-19,2,D0,0,0,0,0
20011113,ID,2001-11-13,2001-11-19,2,D1,0,0,0,0
20011113,ID,2001-11-13,2001-11-19,2,D2,37.17,31062.35,59.11,926629.22
20011113,ID,2001-11-13,2001-11-19,2,D3,62.83,52506.09,40.89,640952.75
20011113,ID,2001-11-13,2001-11-19,2,D4,0,0,0,0
20011106,ID,2001-11-06,2001-11-12,2,None,0,0,0,0
20011106,ID,2001-11-06,2001-11-12,2,D0,0,0,0,0
20011106,ID,2001-11-06,2001-11-12,2,D1,0,0,0,0
20011106,ID,2001-11-06,2001-11-12,2,D2,37.17,31062.35,59.11,926629.22
20011106,ID,2001-11-06,2001-11-12,2,D3,62.83,52506.09,40.89,640952.75
20011106,ID,2001-11-06,2001-11-12,2,D4,0,0,0,0
20011030,ID,2001-10-30,2001-11-05,2,None,0,0,0,0
20011030,ID,2001-10-30,2001-11-05,2,D0,0,0,0,0
20011030,ID,2001-10-30,2001-11-05,2,D1,0,0,0,0
20011030,ID,2001-10-30,2001-11-05,2,D2,37.17,31062.35,59.11,926629.31
20011030,ID,2001-10-30,2001-11-05,2,D3,62.83,52506.09,40.89,640952.66
20011030,ID,2001-10-30,2001-11-05,2,D4,0,0,0,0
20011023,ID,2001-10-23,2001-10-29,2,None,0,0,0,0
20011023,ID,2001-10-23,2001-10-29,2,D0,0,0,0,0
20011023,ID,2001-10-23,2001-10-29,2,D1,0,0,0,0
20011023,ID,2001-10-23,2001-10-29,2,D2,37.17,31062.34,59.11,926629.31
20011023,ID,2001-10-23,2001-10-29,2,D3,62.83,52506.09,40.89,640952.66
20011023,ID,2001-10-23,2001-10-29,2,D4,0,0,0,0
20011016,ID,2001-10-16,2001-10-22,2,None,0,0,0,0
20011016,ID,2001-10-16,2001-10-22,2,D0,0,0,0,0
20011016,ID,2001-10-16,2001-10-22,2,D1,0,0,0,0
20011016,ID,2001-10-16,2001-10-22,2,D2,37.17,31062.36,59.11,926629.24
20011016,ID,2001-10-16,2001-10-22,2,D3,62.83,52506.08,40.89,640952.73
20011016,ID,2001-10-16,2001-10-22,2,D4,0,0,0,0
20011009,ID,2001-10-09,2001-10-15,2,None,0,0,0,0
20011009,ID,2001-10-09,2001-10-15,2,D0,0,0,0,0
20011009,ID,2001-10-09,2001-10-15,2,D1,0,0,0,0
20011009,ID,2001-10-09,2001-10-15,2,D2,37.17,31062.36,59.11,926629.3300000001
20011009,ID,2001-10-09,2001-10-15,2,D3,62.83,52506.08,40.89,640952.65
20011009,ID,2001-10-09,2001-10-15,2,D4,0,0,0,0
20011002,ID,2001-10-02,2001-10-08,2,None,0,0,0,0
20011002,ID,2001-10-02,2001-10-08,2,D0,0,0,0,0
20011002,ID,2001-10-02,2001-10-08,2,D1,0,0,0,0
20011002,ID,2001-10-02,2001-10-08,2,D2,37.17,31062.12,59.11,926629.04
20011002,ID,2001-10-02,2001-10-08,2,D3,62.83,52506.32,40.89,640952.93
20011002,ID,2001-10-02,2001-10-08,2,D4,0,0,0,0
20010925,ID,2001-09-25,2001-10-01,2,None,0,0,0,0
20010925,ID,2001-09-25,2001-10-01,2,D0,0,0,0,0
20010925,ID,2001-09-25,2001-10-01,2,D1,0,0,0,0
20010925,ID,2001-09-25,2001-10-01,2,D2,37.17,31062.07,59.11,926628.75
20010925,ID,2001-09-25,2001-10-01,2,D3,62.83,52506.37,40.89,640953.22
20010925,ID,2001-09-25,2001-10-01,2,D4,0,0,0,0
20010918,ID,2001-09-18,2001-09-24,2,None,0,0,0,0
20010918,ID,2001-09-18,2001-09-24,2,D0,0,0,0,0
20010918,ID,2001-09-18,2001-09-24,2,D1,0,0,0,0
20010918,ID,2001-09-18,2001-09-24,2,D2,37.79,31583.69,59.17,927533.52
20010918,ID,2001-09-18,2001-09-24,2,D3,62.21,51984.75,40.83,640048.4600000001
20010918,ID,2001-09-18,2001-09-24,2,D4,0,0,0,0
20010911,ID,2001-09-11,2001-09-17,2,None,0,0,0,0
20010911,ID,2001-09-11,2001-09-17,2,D0,0,0,0,0
20010911,ID,2001-09-11,2001-09-17,2,D1,0,0,0,0
20010911,ID,2001-09-11,2001-09-17,2,D2,37.79,31583.69,59.17,927533.52
20010911,ID,2001-09-11,2001-09-17,2,D3,62.21,51984.75,40.83,640048.4600000001
20010911,ID,2001-09-11,2001-09-17,2,D4,0,0,0,0
20010904,ID,2001-09-04,2001-09-10,2,None,0,0,0,0
20010904,ID,2001-09-04,2001-09-10,2,D0,0,0,0,0
20010904,ID,2001-09-04,2001-09-10,2,D1,0,0,0,0
20010904,ID,2001-09-04,2001-09-10,2,D2,42.91,35858,59.52,933051.3300000001
20010904,ID,2001-09-04,2001-09-10,2,D3,57.09,47710.44,40.48,634530.64
20010904,ID,2001-09-04,2001-09-10,2,D4,0,0,0,0
20010828,ID,2001-08-28,2001-09-03,2,None,0,0,0,0
20010828,ID,2001-08-28,2001-09-03,2,D0,0,0,0,0
20010828,ID,2001-08-28,2001-09-03,2,D1,0,0,0,0
20010828,ID,2001-08-28,2001-09-03,2,D2,48.7,40697.47,62.93,986440.38
20010828,ID,2001-08-28,2001-09-03,2,D3,51.3,42870.97,37.07,581141.59
20010828,ID,2001-08-28,2001-09-03,2,D4,0,0,0,0
20010821,ID,2001-08-21,2001-08-27,2,None,0,0,0,0
20010821,ID,2001-08-21,2001-08-27,2,D0,0,0,0,0
20010821,ID,2001-08-21,2001-08-27,2,D1,0,0,0,0
20010821,ID,2001-08-21,2001-08-27,2,D2,50,41781.67,63.05,988358.15
20010821,ID,2001-08-21,2001-08-27,2,D3,50,41786.77,36.95,579223.8200000001
20010821,ID,2001-08-21,2001-08-27,2,D4,0,0,0,0
20010814,ID,2001-08-14,2001-08-20,2,None,0,0,0,0
20010814,ID,2001-08-14,2001-08-20,2,D0,0,0,0,0
20010814,ID,2001-08-14,2001-08-20,2,D1,0,0,0,0
20010814,ID,2001-08-14,2001-08-20,2,D2,64.62,54004.1,65.74,1030489.04
20010814,ID,2001-08-14,2001-08-20,2,D3,35.38,29564.34,34.26,537092.93
20010814,ID,2001-08-14,2001-08-20,2,D4,0,0,0,0
20010807,ID,2001-08-07,2001-08-13,2,None,0,0,0,0
20010807,ID,2001-08-07,2001-08-13,2,D0,0,0,0,0
20010807,ID,2001-08-07,2001-08-13,2,D1,0,0,0,0
20010807,ID,2001-08-07,2001-08-13,2,D2,66.29,55395.91,65.94,1033722.53
20010807,ID,2001-08-07,2001-08-13,2,D3,33.71,28172.53,34.06,533859.4500000001
20010807,ID,2001-08-07,2001-08-13,2,D4,0,0,0,0
20010731,ID,2001-07-31,2001-08-06,2,None,0,0,0,0
20010731,ID,2001-07-31,2001-08-06,2,D0,0,0,0,0
20010731,ID,2001-07-31,2001-08-06,2,D1,0,0,0,0
20010731,ID,2001-07-31,2001-08-06,2,D2,66.29,55395.91,65.94,1033722.53
20010731,ID,2001-07-31,2001-08-06,2,D3,33.71,28172.53,34.06,533859.4500000001
20010731,ID,2001-07-31,2001-08-06,2,D4,0,0,0,0
20010724,ID,2001-07-24,2001-07-30,2,None,0,0,0,0
20010724,ID,2001-07-24,2001-07-30,2,D0,0,0,0,0
20010724,ID,2001-07-24,2001-07-30,2,D1,0,0,0,0
20010724,ID,2001-07-24,2001-07-30,2,D2,100,83568.43999999999,100,1567581.97
20010724,ID,2001-07-24,2001-07-30,2,D3,0,0,0,0
20010724,ID,2001-07-24,2001-07-30,2,D4,0,0,0,0
20010717,ID,2001-07-17,2001-07-23,2,None,0,0,0,0
20010717,ID,2001-07-17,2001-07-23,2,D0,0,0,0,0
20010717,ID,2001-07-17,2001-07-23,2,D1,0,0,0,0
20010717,ID,2001-07-17,2001-07-23,2,D2,100,83568.43999999999,100,1567581.97
20010717,ID,2001-07-17,2001-07-23,2,D3,0,0,0,0
20010717,ID,2001-07-17,2001-07-23,2,D4,0,0,0,0
20210713,IL,2021-07-13,2021-07-19,2,None,89.34,50369.99,74.86,9617495.76
20210713,IL,2021-07-13,2021-07-19,2,D0,3.35,1886.9,10.66,1369929.76
20210713,IL,2021-07-13,2021-07-19,2,D1,4.92,2774.9700000000003,7,899039.31
20210713,IL,2021-07-13,2021-07-19,2,D2,1.43,807.47,3.82,491312.68
