entity,code,year,crop_oil,production
Southern Europe,NA,1997,Linseed,8028
Southern Europe,NA,1997,Palm,NA
Southern Europe,NA,1997,Rapeseed,59529
Southern Europe,NA,1997,Groundnut,10239
Southern Europe,NA,1997,Cottonseed,109142
Southern Europe,NA,1997,Coconut (copra),265
Southern Europe,NA,1997,"Olive, virgin",2229676
Southern Europe,NA,1997,Safflower,533
Southern Europe,NA,1997,Sunflower,1095001
Southern Europe,NA,1997,Maize,72012
Southern Europe,NA,1997,Palm kernel,43
Southern Europe,NA,1998,Soybean,935100
Southern Europe,NA,1998,Sesame,6354
Southern Europe,NA,1998,Linseed,7448
Southern Europe,NA,1998,Palm,NA
Southern Europe,NA,1998,Rapeseed,55259
Southern Europe,NA,1998,Groundnut,10373
Southern Europe,NA,1998,Cottonseed,122428
Southern Europe,NA,1998,Coconut (copra),550
Southern Europe,NA,1998,"Olive, virgin",1754660
Southern Europe,NA,1998,Safflower,463
Southern Europe,NA,1998,Sunflower,1145963
Southern Europe,NA,1998,Maize,77089
Southern Europe,NA,1998,Palm kernel,38
Southern Europe,NA,1999,Soybean,929205
Southern Europe,NA,1999,Sesame,4466
Southern Europe,NA,1999,Linseed,5731
Southern Europe,NA,1999,Palm,NA
Southern Europe,NA,1999,Rapeseed,55655
Southern Europe,NA,1999,Groundnut,7977
Southern Europe,NA,1999,Cottonseed,125728
Southern Europe,NA,1999,Coconut (copra),204
Southern Europe,NA,1999,"Olive, virgin",1815132
Southern Europe,NA,1999,Safflower,694
Southern Europe,NA,1999,Sunflower,1085260
Southern Europe,NA,1999,Maize,82520
Southern Europe,NA,1999,Palm kernel,104
Southern Europe,NA,2000,Soybean,864475
Southern Europe,NA,2000,Sesame,6469
Southern Europe,NA,2000,Linseed,7217
Southern Europe,NA,2000,Palm,NA
Southern Europe,NA,2000,Rapeseed,43368
Southern Europe,NA,2000,Groundnut,8984
Southern Europe,NA,2000,Cottonseed,130113
Southern Europe,NA,2000,Coconut (copra),55
Southern Europe,NA,2000,"Olive, virgin",1908118
Southern Europe,NA,2000,Safflower,529
Southern Europe,NA,2000,Sunflower,1004111
Southern Europe,NA,2000,Maize,83520
Southern Europe,NA,2000,Palm kernel,3
Southern Europe,NA,2001,Soybean,995277
Southern Europe,NA,2001,Sesame,6399
Southern Europe,NA,2001,Linseed,6186
Southern Europe,NA,2001,Palm,NA
Southern Europe,NA,2001,Rapeseed,38115
Southern Europe,NA,2001,Groundnut,10154
Southern Europe,NA,2001,Cottonseed,125851
Southern Europe,NA,2001,Coconut (copra),13
Southern Europe,NA,2001,"Olive, virgin",2327622
Southern Europe,NA,2001,Safflower,462
Southern Europe,NA,2001,Sunflower,977545
Southern Europe,NA,2001,Maize,80878
Southern Europe,NA,2001,Palm kernel,2
Southern Europe,NA,2002,Soybean,1032216
Southern Europe,NA,2002,Sesame,7848
Southern Europe,NA,2002,Linseed,6281
Southern Europe,NA,2002,Palm,NA
Southern Europe,NA,2002,Rapeseed,29983
Southern Europe,NA,2002,Groundnut,10465
Southern Europe,NA,2002,Cottonseed,113889
Southern Europe,NA,2002,Coconut (copra),1
Southern Europe,NA,2002,"Olive, virgin",1832845
Southern Europe,NA,2002,Safflower,537
Southern Europe,NA,2002,Sunflower,806079
Southern Europe,NA,2002,Maize,85500
Southern Europe,NA,2002,Palm kernel,25
Southern Europe,NA,2003,Soybean,1098510
Southern Europe,NA,2003,Sesame,7260
Southern Europe,NA,2003,Linseed,6310
Southern Europe,NA,2003,Palm,NA
Southern Europe,NA,2003,Rapeseed,22517
Southern Europe,NA,2003,Groundnut,8615
Southern Europe,NA,2003,Cottonseed,110449
Southern Europe,NA,2003,Coconut (copra),0
Southern Europe,NA,2003,"Olive, virgin",2466093
Southern Europe,NA,2003,Safflower,639
Southern Europe,NA,2003,Sunflower,798013
Southern Europe,NA,2003,Maize,84400
Southern Europe,NA,2003,Palm kernel,28
Southern Europe,NA,2004,Soybean,993585
Southern Europe,NA,2004,Sesame,7809
Southern Europe,NA,2004,Linseed,6072
Southern Europe,NA,2004,Palm,NA
Southern Europe,NA,2004,Rapeseed,48723
Southern Europe,NA,2004,Groundnut,11338
Southern Europe,NA,2004,Cottonseed,83052
Southern Europe,NA,2004,Coconut (copra),38
Southern Europe,NA,2004,"Olive, virgin",2178519
Southern Europe,NA,2004,Safflower,713
Southern Europe,NA,2004,Sunflower,868619
Southern Europe,NA,2004,Maize,86652
Southern Europe,NA,2004,Palm kernel,90
Southern Europe,NA,2005,Soybean,1011665
Southern Europe,NA,2005,Sesame,7503
Southern Europe,NA,2005,Linseed,5853
Southern Europe,NA,2005,Palm,NA
Southern Europe,NA,2005,Rapeseed,32751
Southern Europe,NA,2005,Groundnut,10552
Southern Europe,NA,2005,Cottonseed,88646
Southern Europe,NA,2005,Coconut (copra),68
Southern Europe,NA,2005,"Olive, virgin",1917647
Southern Europe,NA,2005,Safflower,539
Southern Europe,NA,2005,Sunflower,794700
Southern Europe,NA,2005,Maize,88920
Southern Europe,NA,2005,Palm kernel,150
Southern Europe,NA,2006,Soybean,996896
Southern Europe,NA,2006,Sesame,7674
Southern Europe,NA,2006,Linseed,6923
Southern Europe,NA,2006,Palm,NA
Southern Europe,NA,2006,Rapeseed,56484
Southern Europe,NA,2006,Groundnut,7994
Southern Europe,NA,2006,Cottonseed,71256
Southern Europe,NA,2006,Coconut (copra),38
Southern Europe,NA,2006,"Olive, virgin",2141219
Southern Europe,NA,2006,Safflower,430
Southern Europe,NA,2006,Sunflower,840902
Southern Europe,NA,2006,Maize,89677
Southern Europe,NA,2006,Palm kernel,74
Southern Europe,NA,2007,Soybean,1103053
Southern Europe,NA,2007,Sesame,7863
Southern Europe,NA,2007,Linseed,6453
Southern Europe,NA,2007,Palm,NA
Southern Europe,NA,2007,Rapeseed,112839
Southern Europe,NA,2007,Groundnut,8529
Southern Europe,NA,2007,Cottonseed,56250
Southern Europe,NA,2007,Coconut (copra),38
Southern Europe,NA,2007,"Olive, virgin",2127873
Southern Europe,NA,2007,Safflower,73
Southern Europe,NA,2007,Sunflower,752794
Southern Europe,NA,2007,Maize,92310
Southern Europe,NA,2007,Palm kernel,0
Southern Europe,NA,2008,Soybean,1209572
Southern Europe,NA,2008,Sesame,7947
Southern Europe,NA,2008,Linseed,5739
Southern Europe,NA,2008,Palm,NA
Southern Europe,NA,2008,Rapeseed,146611
Southern Europe,NA,2008,Groundnut,7889
Southern Europe,NA,2008,Cottonseed,45029
Southern Europe,NA,2008,Coconut (copra),24
Southern Europe,NA,2008,"Olive, virgin",2046814
Southern Europe,NA,2008,Safflower,37
Southern Europe,NA,2008,Sunflower,748751
Southern Europe,NA,2008,Maize,95266
Southern Europe,NA,2008,Palm kernel,0
Southern Europe,NA,2009,Soybean,1071822
Southern Europe,NA,2009,Sesame,6680
Southern Europe,NA,2009,Linseed,6252
Southern Europe,NA,2009,Palm,NA
Southern Europe,NA,2009,Rapeseed,194251
Southern Europe,NA,2009,Groundnut,8487
Southern Europe,NA,2009,Cottonseed,54921
Southern Europe,NA,2009,Coconut (copra),129
Southern Europe,NA,2009,"Olive, virgin",2279086
Southern Europe,NA,2009,Safflower,725
Southern Europe,NA,2009,Sunflower,905365
Southern Europe,NA,2009,Maize,100204
Southern Europe,NA,2009,Palm kernel,0
Southern Europe,NA,2010,Soybean,1134641
Southern Europe,NA,2010,Sesame,7210
Southern Europe,NA,2010,Linseed,8097
Southern Europe,NA,2010,Palm,NA
Southern Europe,NA,2010,Rapeseed,243734
Southern Europe,NA,2010,Groundnut,8176
Southern Europe,NA,2010,Cottonseed,53862
Southern Europe,NA,2010,Coconut (copra),115
Southern Europe,NA,2010,"Olive, virgin",2301989
Southern Europe,NA,2010,Safflower,978
Southern Europe,NA,2010,Sunflower,911564
Southern Europe,NA,2010,Maize,101982
Southern Europe,NA,2010,Palm kernel,0
Southern Europe,NA,2011,Soybean,1050160
Southern Europe,NA,2011,Sesame,5993
Southern Europe,NA,2011,Linseed,8392
Southern Europe,NA,2011,Palm,NA
Southern Europe,NA,2011,Rapeseed,192810
Southern Europe,NA,2011,Groundnut,8624
Southern Europe,NA,2011,Cottonseed,47482
Southern Europe,NA,2011,Coconut (copra),83
Southern Europe,NA,2011,"Olive, virgin",2552963
Southern Europe,NA,2011,Safflower,1744
Southern Europe,NA,2011,Sunflower,957619
Southern Europe,NA,2011,Maize,101683
Southern Europe,NA,2011,Palm kernel,0
Southern Europe,NA,2012,Soybean,1097606
Southern Europe,NA,2012,Sesame,7294
Southern Europe,NA,2012,Linseed,10717
Southern Europe,NA,2012,Palm,NA
Southern Europe,NA,2012,Rapeseed,164828
Southern Europe,NA,2012,Groundnut,8760
Southern Europe,NA,2012,Cottonseed,61754
Southern Europe,NA,2012,Coconut (copra),256
Southern Europe,NA,2012,"Olive, virgin",1570843
Southern Europe,NA,2012,Safflower,707
Southern Europe,NA,2012,Sunflower,964823
Southern Europe,NA,2012,Maize,101672
Southern Europe,NA,2012,Palm kernel,333
Southern Europe,NA,2013,Soybean,1107766
Southern Europe,NA,2013,Sesame,10063
Southern Europe,NA,2013,Linseed,14592
Southern Europe,NA,2013,Palm,NA
Southern Europe,NA,2013,Rapeseed,151063
Southern Europe,NA,2013,Groundnut,8844
Southern Europe,NA,2013,Cottonseed,58770
Southern Europe,NA,2013,Coconut (copra),256
Southern Europe,NA,2013,"Olive, virgin",2631511
Southern Europe,NA,2013,Safflower,1493
Southern Europe,NA,2013,Sunflower,947823
Southern Europe,NA,2013,Maize,102979
Southern Europe,NA,2013,Palm kernel,231
Southern Europe,NA,2014,Soybean,1075775
Southern Europe,NA,2014,Sesame,10057
Southern Europe,NA,2014,Linseed,13892
Southern Europe,NA,2014,Palm,NA
Southern Europe,NA,2014,Rapeseed,157123
Southern Europe,NA,2014,Groundnut,9221
Southern Europe,NA,2014,Cottonseed,64270
Southern Europe,NA,2014,Coconut (copra),573
Southern Europe,NA,2014,"Olive, virgin",2312134
Southern Europe,NA,2014,Safflower,371
Southern Europe,NA,2014,Sunflower,1068626
Southern Europe,NA,2014,Maize,104747
Southern Europe,NA,2014,Palm kernel,3
Spain,ESP,1961,Soybean,2600
Spain,ESP,1961,Sesame,NA
Spain,ESP,1961,Linseed,5600
Spain,ESP,1961,Palm,NA
Spain,ESP,1961,Rapeseed,NA
Spain,ESP,1961,Groundnut,NA
Spain,ESP,1961,Cottonseed,24000
Spain,ESP,1961,Coconut (copra),5798
Spain,ESP,1961,"Olive, virgin",360768
Spain,ESP,1961,Safflower,5443
Spain,ESP,1961,Sunflower,4456
Spain,ESP,1961,Maize,4000
Spain,ESP,1961,Palm kernel,NA
Spain,ESP,1962,Soybean,2800
Spain,ESP,1962,Sesame,NA
Spain,ESP,1962,Linseed,5000
Spain,ESP,1962,Palm,NA
Spain,ESP,1962,Rapeseed,NA
Spain,ESP,1962,Groundnut,NA
Spain,ESP,1962,Cottonseed,22000
Spain,ESP,1962,Coconut (copra),7219
Spain,ESP,1962,"Olive, virgin",315929
Spain,ESP,1962,Safflower,5443
Spain,ESP,1962,Sunflower,7194
Spain,ESP,1962,Maize,4500
Spain,ESP,1962,Palm kernel,353
Spain,ESP,1963,Soybean,2700
Spain,ESP,1963,Sesame,NA
Spain,ESP,1963,Linseed,3400
Spain,ESP,1963,Palm,NA
Spain,ESP,1963,Rapeseed,NA
Spain,ESP,1963,Groundnut,NA
Spain,ESP,1963,Cottonseed,20000
Spain,ESP,1963,Coconut (copra),6816
Spain,ESP,1963,"Olive, virgin",637954
Spain,ESP,1963,Safflower,5443
Spain,ESP,1963,Sunflower,769
Spain,ESP,1963,Maize,5000
Spain,ESP,1963,Palm kernel,191
Spain,ESP,1964,Soybean,10000
Spain,ESP,1964,Sesame,NA
Spain,ESP,1964,Linseed,9000
Spain,ESP,1964,Palm,NA
Spain,ESP,1964,Rapeseed,NA
Spain,ESP,1964,Groundnut,NA
Spain,ESP,1964,Cottonseed,20500
Spain,ESP,1964,Coconut (copra),7181
Spain,ESP,1964,"Olive, virgin",110074
Spain,ESP,1964,Safflower,5443
Spain,ESP,1964,Sunflower,4341
Spain,ESP,1964,Maize,4000
Spain,ESP,1964,Palm kernel,376
Spain,ESP,1965,Soybean,58000
Spain,ESP,1965,Sesame,NA
Spain,ESP,1965,Linseed,5200
Spain,ESP,1965,Palm,NA
Spain,ESP,1965,Rapeseed,NA
Spain,ESP,1965,Groundnut,NA
Spain,ESP,1965,Cottonseed,22600
Spain,ESP,1965,Coconut (copra),6720
Spain,ESP,1965,"Olive, virgin",323891
Spain,ESP,1965,Safflower,5128
Spain,ESP,1965,Sunflower,3644
Spain,ESP,1965,Maize,4000
Spain,ESP,1965,Palm kernel,28
Spain,ESP,1966,Soybean,110000
Spain,ESP,1966,Sesame,NA
Spain,ESP,1966,Linseed,13000
Spain,ESP,1966,Palm,NA
Spain,ESP,1966,Rapeseed,NA
Spain,ESP,1966,Groundnut,NA
Spain,ESP,1966,Cottonseed,25600
Spain,ESP,1966,Coconut (copra),8001
Spain,ESP,1966,"Olive, virgin",436700
Spain,ESP,1966,Safflower,8082
Spain,ESP,1966,Sunflower,12500
Spain,ESP,1966,Maize,5500
Spain,ESP,1966,Palm kernel,40
Spain,ESP,1967,Soybean,140000
Spain,ESP,1967,Sesame,NA
Spain,ESP,1967,Linseed,8600
Spain,ESP,1967,Palm,NA
Spain,ESP,1967,Rapeseed,NA
Spain,ESP,1967,Groundnut,NA
Spain,ESP,1967,Cottonseed,18500
Spain,ESP,1967,Coconut (copra),9408
Spain,ESP,1967,"Olive, virgin",258600
Spain,ESP,1967,Safflower,17428
Spain,ESP,1967,Sunflower,7767
Spain,ESP,1967,Maize,5500
Spain,ESP,1967,Palm kernel,NA
Spain,ESP,1968,Soybean,160000
Spain,ESP,1968,Sesame,NA
Spain,ESP,1968,Linseed,10200
Spain,ESP,1968,Palm,NA
Spain,ESP,1968,Rapeseed,NA
Spain,ESP,1968,Groundnut,NA
Spain,ESP,1968,Cottonseed,21300
Spain,ESP,1968,Coconut (copra),7162
Spain,ESP,1968,"Olive, virgin",480000
Spain,ESP,1968,Safflower,13041
Spain,ESP,1968,Sunflower,11746
Spain,ESP,1968,Maize,5500
Spain,ESP,1968,Palm kernel,NA
Spain,ESP,1969,Soybean,178000
Spain,ESP,1969,Sesame,NA
Spain,ESP,1969,Linseed,5800
Spain,ESP,1969,Palm,NA
Spain,ESP,1969,Rapeseed,500
Spain,ESP,1969,Groundnut,NA
Spain,ESP,1969,Cottonseed,17200
Spain,ESP,1969,Coconut (copra),10520
Spain,ESP,1969,"Olive, virgin",357600
Spain,ESP,1969,Safflower,4781
Spain,ESP,1969,Sunflower,25122
Spain,ESP,1969,Maize,5500
Spain,ESP,1969,Palm kernel,450
Spain,ESP,1970,Soybean,213000
Spain,ESP,1970,Sesame,NA
Spain,ESP,1970,Linseed,12000
Spain,ESP,1970,Palm,NA
Spain,ESP,1970,Rapeseed,400
Spain,ESP,1970,Groundnut,NA
Spain,ESP,1970,Cottonseed,15400
Spain,ESP,1970,Coconut (copra),6730
Spain,ESP,1970,"Olive, virgin",434300
Spain,ESP,1970,Safflower,5685
Spain,ESP,1970,Sunflower,62957
Spain,ESP,1970,Maize,5500
Spain,ESP,1970,Palm kernel,662
Spain,ESP,1971,Soybean,228000
Spain,ESP,1971,Sesame,NA
Spain,ESP,1971,Linseed,9000
Spain,ESP,1971,Palm,NA
Spain,ESP,1971,Rapeseed,600
Spain,ESP,1971,Groundnut,NA
Spain,ESP,1971,Cottonseed,12000
Spain,ESP,1971,Coconut (copra),10296
Spain,ESP,1971,"Olive, virgin",343900
Spain,ESP,1971,Safflower,3887
Spain,ESP,1971,Sunflower,88544
Spain,ESP,1971,Maize,5500
Spain,ESP,1971,Palm kernel,1534
Spain,ESP,1972,Soybean,248000
Spain,ESP,1972,Sesame,NA
Spain,ESP,1972,Linseed,8600
Spain,ESP,1972,Palm,NA
Spain,ESP,1972,Rapeseed,1200
Spain,ESP,1972,Groundnut,NA
Spain,ESP,1972,Cottonseed,17800
Spain,ESP,1972,Coconut (copra),12321
Spain,ESP,1972,"Olive, virgin",444900
Spain,ESP,1972,Safflower,2987
Spain,ESP,1972,Sunflower,100802
Spain,ESP,1972,Maize,5500
Spain,ESP,1972,Palm kernel,1980
Spain,ESP,1973,Soybean,146000
Spain,ESP,1973,Sesame,NA
Spain,ESP,1973,Linseed,8400
Spain,ESP,1973,Palm,NA
Spain,ESP,1973,Rapeseed,2600
Spain,ESP,1973,Groundnut,NA
Spain,ESP,1973,Cottonseed,14000
Spain,ESP,1973,Coconut (copra),10408
Spain,ESP,1973,"Olive, virgin",437600
Spain,ESP,1973,Safflower,5674
Spain,ESP,1973,Sunflower,116716
Spain,ESP,1973,Maize,5500
Spain,ESP,1973,Palm kernel,612
Spain,ESP,1974,Soybean,280000
Spain,ESP,1974,Sesame,NA
Spain,ESP,1974,Linseed,4800
Spain,ESP,1974,Palm,NA
Spain,ESP,1974,Rapeseed,1100
Spain,ESP,1974,Groundnut,NA
Spain,ESP,1974,Cottonseed,16700
Spain,ESP,1974,Coconut (copra),9044
Spain,ESP,1974,"Olive, virgin",333500
Spain,ESP,1974,Safflower,4585
Spain,ESP,1974,Sunflower,112366
Spain,ESP,1974,Maize,7000
Spain,ESP,1974,Palm kernel,583
Spain,ESP,1975,Soybean,303000
Spain,ESP,1975,Sesame,NA
Spain,ESP,1975,Linseed,4000
Spain,ESP,1975,Palm,NA
Spain,ESP,1975,Rapeseed,2100
Spain,ESP,1975,Groundnut,NA
Spain,ESP,1975,Cottonseed,14200
Spain,ESP,1975,Coconut (copra),6335
Spain,ESP,1975,"Olive, virgin",455300
Spain,ESP,1975,Safflower,4432
Spain,ESP,1975,Sunflower,166266
Spain,ESP,1975,Maize,7000
Spain,ESP,1975,Palm kernel,289
Spain,ESP,1976,Soybean,336000
Spain,ESP,1976,Sesame,NA
Spain,ESP,1976,Linseed,3400
Spain,ESP,1976,Palm,NA
Spain,ESP,1976,Rapeseed,2300
Spain,ESP,1976,Groundnut,NA
Spain,ESP,1976,Cottonseed,12700
Spain,ESP,1976,Coconut (copra),8534
Spain,ESP,1976,"Olive, virgin",389600
Spain,ESP,1976,Safflower,6578
Spain,ESP,1976,Sunflower,124645
Spain,ESP,1976,Maize,8000
Spain,ESP,1976,Palm kernel,232
Spain,ESP,1977,Soybean,320000
Spain,ESP,1977,Sesame,NA
Spain,ESP,1977,Linseed,5400
Spain,ESP,1977,Palm,NA
Spain,ESP,1977,Rapeseed,3600
Spain,ESP,1977,Groundnut,NA
Spain,ESP,1977,Cottonseed,13600
Spain,ESP,1977,Coconut (copra),5738
Spain,ESP,1977,"Olive, virgin",349900
Spain,ESP,1977,Safflower,4093
Spain,ESP,1977,Sunflower,158400
Spain,ESP,1977,Maize,8500
Spain,ESP,1977,Palm kernel,65
Spain,ESP,1978,Soybean,380000
Spain,ESP,1978,Sesame,NA
Spain,ESP,1978,Linseed,5000
Spain,ESP,1978,Palm,NA
Spain,ESP,1978,Rapeseed,4500
Spain,ESP,1978,Groundnut,NA
Spain,ESP,1978,Cottonseed,9200
Spain,ESP,1978,Coconut (copra),5613
Spain,ESP,1978,"Olive, virgin",499894
Spain,ESP,1978,Safflower,4536
Spain,ESP,1978,Sunflower,186267
Spain,ESP,1978,Maize,8500
Spain,ESP,1978,Palm kernel,NA
Spain,ESP,1979,Soybean,390000
Spain,ESP,1979,Sesame,NA
Spain,ESP,1979,Linseed,4600
Spain,ESP,1979,Palm,NA
Spain,ESP,1979,Rapeseed,7500
Spain,ESP,1979,Groundnut,NA
Spain,ESP,1979,Cottonseed,11600
Spain,ESP,1979,Coconut (copra),2560
Spain,ESP,1979,"Olive, virgin",432786
Spain,ESP,1979,Safflower,4336
Spain,ESP,1979,Sunflower,200910
Spain,ESP,1979,Maize,9000
Spain,ESP,1979,Palm kernel,NA
Spain,ESP,1980,Soybean,560000
Spain,ESP,1980,Sesame,NA
Spain,ESP,1980,Linseed,4600
Spain,ESP,1980,Palm,NA
Spain,ESP,1980,Rapeseed,7600
Spain,ESP,1980,Groundnut,NA
Spain,ESP,1980,Cottonseed,14000
Spain,ESP,1980,Coconut (copra),3665
Spain,ESP,1980,"Olive, virgin",445700
Spain,ESP,1980,Safflower,6301
Spain,ESP,1980,Sunflower,266119
Spain,ESP,1980,Maize,10000
Spain,ESP,1980,Palm kernel,NA
Spain,ESP,1981,Soybean,515000
Spain,ESP,1981,Sesame,NA
Spain,ESP,1981,Linseed,4000
Spain,ESP,1981,Palm,NA
Spain,ESP,1981,Rapeseed,6800
Spain,ESP,1981,Groundnut,NA
Spain,ESP,1981,Cottonseed,16000
Spain,ESP,1981,Coconut (copra),2255
Spain,ESP,1981,"Olive, virgin",299280
Spain,ESP,1981,Safflower,882
Spain,ESP,1981,Sunflower,180850
Spain,ESP,1981,Maize,11000
Spain,ESP,1981,Palm kernel,NA
Spain,ESP,1982,Soybean,559000
Spain,ESP,1982,Sesame,NA
Spain,ESP,1982,Linseed,3200
Spain,ESP,1982,Palm,NA
Spain,ESP,1982,Rapeseed,6700
Spain,ESP,1982,Groundnut,NA
Spain,ESP,1982,Cottonseed,13700
Spain,ESP,1982,Coconut (copra),3591
Spain,ESP,1982,"Olive, virgin",666134
Spain,ESP,1982,Safflower,3873
Spain,ESP,1982,Sunflower,330096
Spain,ESP,1982,Maize,12000
Spain,ESP,1982,Palm kernel,NA
Spain,ESP,1983,Soybean,516000
Spain,ESP,1983,Sesame,NA
Spain,ESP,1983,Linseed,1800
Spain,ESP,1983,Palm,NA
Spain,ESP,1983,Rapeseed,5800
Spain,ESP,1983,Groundnut,NA
Spain,ESP,1983,Cottonseed,10200
Spain,ESP,1983,Coconut (copra),640
Spain,ESP,1983,"Olive, virgin",266240
Spain,ESP,1983,Safflower,3757
Spain,ESP,1983,Sunflower,299632
Spain,ESP,1983,Maize,13000
Spain,ESP,1983,Palm kernel,NA
Spain,ESP,1984,Soybean,361300
Spain,ESP,1984,Sesame,NA
Spain,ESP,1984,Linseed,900
Spain,ESP,1984,Palm,NA
Spain,ESP,1984,Rapeseed,3700
Spain,ESP,1984,Groundnut,NA
Spain,ESP,1984,Cottonseed,13700
Spain,ESP,1984,Coconut (copra),NA
Spain,ESP,1984,"Olive, virgin",702741
Spain,ESP,1984,Safflower,4319
Spain,ESP,1984,Sunflower,365155
Spain,ESP,1984,Maize,14700
Spain,ESP,1984,Palm kernel,NA
Spain,ESP,1985,Soybean,404700
Spain,ESP,1985,Sesame,NA
Spain,ESP,1985,Linseed,700
Spain,ESP,1985,Palm,NA
Spain,ESP,1985,Rapeseed,4800
Spain,ESP,1985,Groundnut,NA
Spain,ESP,1985,Cottonseed,18000
Spain,ESP,1985,Coconut (copra),NA
Spain,ESP,1985,"Olive, virgin",397184
Spain,ESP,1985,Safflower,5178
Spain,ESP,1985,Sunflower,354786
Spain,ESP,1985,Maize,14900
Spain,ESP,1985,Palm kernel,NA
Spain,ESP,1986,Soybean,414500
Spain,ESP,1986,Sesame,NA
Spain,ESP,1986,Linseed,1500
Spain,ESP,1986,Palm,NA
Spain,ESP,1986,Rapeseed,3400
Spain,ESP,1986,Groundnut,NA
Spain,ESP,1986,Cottonseed,23100
Spain,ESP,1986,Coconut (copra),NA
Spain,ESP,1986,"Olive, virgin",489800
Spain,ESP,1986,Safflower,4032
Spain,ESP,1986,Sunflower,338755
Spain,ESP,1986,Maize,15000
Spain,ESP,1986,Palm kernel,NA
Spain,ESP,1987,Soybean,462500
Spain,ESP,1987,Sesame,NA
Spain,ESP,1987,Linseed,300
Spain,ESP,1987,Palm,NA
Spain,ESP,1987,Rapeseed,5400
Spain,ESP,1987,Groundnut,NA
Spain,ESP,1987,Cottonseed,23600
Spain,ESP,1987,Coconut (copra),NA
Spain,ESP,1987,"Olive, virgin",733700
Spain,ESP,1987,Safflower,3506
Spain,ESP,1987,Sunflower,366840
Spain,ESP,1987,Maize,14000
Spain,ESP,1987,Palm kernel,NA
Spain,ESP,1988,Soybean,311500
Spain,ESP,1988,Sesame,NA
Spain,ESP,1988,Linseed,400
Spain,ESP,1988,Palm,NA
Spain,ESP,1988,Rapeseed,5162
Spain,ESP,1988,Groundnut,NA
Spain,ESP,1988,Cottonseed,25962
Spain,ESP,1988,Coconut (copra),NA
Spain,ESP,1988,"Olive, virgin",399400
Spain,ESP,1988,Safflower,1988
Spain,ESP,1988,Sunflower,457714
Spain,ESP,1988,Maize,14000
Spain,ESP,1988,Palm kernel,NA
Spain,ESP,1989,Soybean,324000
Spain,ESP,1989,Sesame,NA
Spain,ESP,1989,Linseed,300
Spain,ESP,1989,Palm,NA
Spain,ESP,1989,Rapeseed,8000
Spain,ESP,1989,Groundnut,NA
Spain,ESP,1989,Cottonseed,13300
Spain,ESP,1989,Coconut (copra),NA
Spain,ESP,1989,"Olive, virgin",550800
Spain,ESP,1989,Safflower,1789
Spain,ESP,1989,Sunflower,425554
Spain,ESP,1989,Maize,15000
Spain,ESP,1989,Palm kernel,1
Spain,ESP,1990,Soybean,345000
Spain,ESP,1990,Sesame,NA
Spain,ESP,1990,Linseed,400
Spain,ESP,1990,Palm,NA
Spain,ESP,1990,Rapeseed,13000
Spain,ESP,1990,Groundnut,NA
Spain,ESP,1990,Cottonseed,18600
Spain,ESP,1990,Coconut (copra),0
Spain,ESP,1990,"Olive, virgin",639400
Spain,ESP,1990,Safflower,526
Spain,ESP,1990,Sunflower,408016
Spain,ESP,1990,Maize,14000
Spain,ESP,1990,Palm kernel,3
Spain,ESP,1991,Soybean,370100
Spain,ESP,1991,Sesame,NA
Spain,ESP,1991,Linseed,300
Spain,ESP,1991,Palm,NA
Spain,ESP,1991,Rapeseed,10100
Spain,ESP,1991,Groundnut,NA
Spain,ESP,1991,Cottonseed,25300
Spain,ESP,1991,Coconut (copra),0
Spain,ESP,1991,"Olive, virgin",593000
Spain,ESP,1991,Safflower,157
Spain,ESP,1991,Sunflower,397078
Spain,ESP,1991,Maize,16000
Spain,ESP,1991,Palm kernel,2
Spain,ESP,1992,Soybean,385500
Spain,ESP,1992,Sesame,NA
Spain,ESP,1992,Linseed,400
Spain,ESP,1992,Palm,NA
Spain,ESP,1992,Rapeseed,12100
Spain,ESP,1992,Groundnut,NA
Spain,ESP,1992,Cottonseed,22800
Spain,ESP,1992,Coconut (copra),0
Spain,ESP,1992,"Olive, virgin",623081
Spain,ESP,1992,Safflower,335
Spain,ESP,1992,Sunflower,485961
Spain,ESP,1992,Maize,16600
Spain,ESP,1992,Palm kernel,7
Spain,ESP,1993,Soybean,264600
Spain,ESP,1993,Sesame,NA
Spain,ESP,1993,Linseed,500
Spain,ESP,1993,Palm,NA
Spain,ESP,1993,Rapeseed,14000
Spain,ESP,1993,Groundnut,NA
Spain,ESP,1993,Cottonseed,22400
Spain,ESP,1993,Coconut (copra),1825
Spain,ESP,1993,"Olive, virgin",549064
Spain,ESP,1993,Safflower,192
Spain,ESP,1993,Sunflower,512011
Spain,ESP,1993,Maize,19000
Spain,ESP,1993,Palm kernel,0
Spain,ESP,1994,Soybean,294100
Spain,ESP,1994,Sesame,NA
Spain,ESP,1994,Linseed,1300
Spain,ESP,1994,Palm,NA
Spain,ESP,1994,Rapeseed,21484
Spain,ESP,1994,Groundnut,NA
Spain,ESP,1994,Cottonseed,19900
Spain,ESP,1994,Coconut (copra),29
Spain,ESP,1994,"Olive, virgin",526930
Spain,ESP,1994,Safflower,276
Spain,ESP,1994,Sunflower,454403
Spain,ESP,1994,Maize,19000
Spain,ESP,1994,Palm kernel,0
Spain,ESP,1995,Soybean,390800
Spain,ESP,1995,Sesame,NA
Spain,ESP,1995,Linseed,2400
Spain,ESP,1995,Palm,NA
Spain,ESP,1995,Rapeseed,18400
