year,month,service,departure_station,arrival_station,journey_time_avg,total_num_trips,avg_delay_all_departing,avg_delay_all_arriving,num_late_at_departure,num_arriving_late,delay_cause,delayed_number
2016,10,National,NIMES,PARIS LYON,177.003067485,326,4.64110429448,5.39263803681,67,60,delay_cause_rail_infrastructure,0.137931034483
2016,10,National,PARIS MONTPARNASSE,BREST,272.792035398,227,1.75663716814,5.30530973451,11,16,delay_cause_rail_infrastructure,0.545454545455
2016,10,National,QUIMPER,PARIS MONTPARNASSE,283.542929293,198,1.05555555556,5.64141414141,6,16,delay_cause_rail_infrastructure,0.230769230769
2016,10,National,ST MALO,PARIS MONTPARNASSE,202.465346535,101,0.0792079207921,2.87128712871,1,5,delay_cause_rail_infrastructure,0.5
2016,10,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,340.609090909,166,0.927272727273,7.87878787879,6,31,delay_cause_rail_infrastructure,0.5
2016,10,National,PARIS MONTPARNASSE,TOURS,79.1243243243,185,1.47567567568,5.05945945946,9,46,delay_cause_rail_infrastructure,0.463414634146
2016,10,National,PARIS MONTPARNASSE,VANNES,199.753488372,215,1.76279069767,7.72558139535,15,25,delay_cause_rail_infrastructure,0.421052631579
2016,10,National,PARIS NORD,DUNKERQUE,118.430735931,231,1.8658008658,3.35064935065,11,23,delay_cause_rail_infrastructure,0.238095238095
2016,10,National,DUNKERQUE,PARIS NORD,120.413043478,230,0.486956521739,3.61739130435,4,20,delay_cause_rail_infrastructure,0.315789473684
2016,10,National,LYON PART DIEU,MARSEILLE ST CHARLES,103.06042885,515,7.34892787524,10.0428849903,185,158,delay_cause_rail_infrastructure,0.324324324324
2016,10,National,LILLE,MARSEILLE ST CHARLES,298.471153846,209,1.45192307692,11.7740384615,16,55,delay_cause_rail_infrastructure,0.235294117647
2016,10,International,PARIS EST,FRANCFORT,102.299145299,117,0.564102564103,0.905982905983,3,2,delay_cause_rail_infrastructure,1
2016,9,National,AVIGNON TGV,PARIS LYON,162.760752688,559,4.58243727599,4.68458781362,98,67,delay_cause_rail_infrastructure,0.140625
2016,9,National,PARIS LYON,BELLEGARDE (AIN),163.625,188,0.872340425532,3.71276595745,9,22,delay_cause_rail_infrastructure,0.25
2016,9,National,PARIS LYON,LYON PART DIEU,120.454911433,621,0.874396135266,1.88405797101,28,30,delay_cause_rail_infrastructure,0.166666666667
2016,9,National,PARIS LYON,MACON LOCHE,98.0153846154,195,1.19487179487,2.26666666667,10,9,delay_cause_rail_infrastructure,0
2016,9,National,MACON LOCHE,PARIS LYON,100.295918367,196,5.53571428571,4.26530612245,67,37,delay_cause_rail_infrastructure,0.243243243243
2016,9,National,PARIS LYON,MULHOUSE VILLE,167.292207792,308,1.29545454545,4.78571428571,13,31,delay_cause_rail_infrastructure,0.137931034483
2016,9,National,PARIS LYON,NIMES,177.136206897,290,1.65862068966,5.53793103448,24,43,delay_cause_rail_infrastructure,0.179487179487
2016,9,National,TOULON,PARIS LYON,237.229241877,278,5.17689530686,6.79061371841,60,34,delay_cause_rail_infrastructure,0.125
2016,9,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.3336980306,457,1.59518599562,4.80525164114,32,57,delay_cause_rail_infrastructure,0.327272727273
2016,9,National,PARIS MONTPARNASSE,ANGOULEME,158.95625,320,1.540625,4.5625,16,34,delay_cause_rail_infrastructure,0.323529411765
2016,9,National,PARIS MONTPARNASSE,BREST,268.826180258,234,1.10729613734,5.76824034335,12,20,delay_cause_rail_infrastructure,0.25
2016,9,National,BREST,PARIS MONTPARNASSE,273.011111111,226,0.217777777778,5.26222222222,3,16,delay_cause_rail_infrastructure,0.1875
2016,9,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,203.176328502,209,0.36231884058,3.86956521739,3,10,delay_cause_rail_infrastructure,0.3
2016,9,National,LE MANS,PARIS MONTPARNASSE,59.2982261641,451,3.36807095344,5.11751662971,52,86,delay_cause_rail_infrastructure,0.481927710843
2016,9,National,POITIERS,PARIS MONTPARNASSE,106.103556485,478,5.03138075314,5.44351464435,105,67,delay_cause_rail_infrastructure,0.446153846154
2016,9,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,64.6004415011,453,1.25386313466,1.81898454746,16,52,delay_cause_rail_infrastructure,0.45652173913
2016,9,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,337.067073171,166,1.10365853659,11.5914634146,7,46,delay_cause_rail_infrastructure,0.565217391304
2016,9,National,TOURS,PARIS MONTPARNASSE,77.0945273632,201,1.05970149254,5.44776119403,7,43,delay_cause_rail_infrastructure,0.47619047619
2016,9,National,VANNES,PARIS MONTPARNASSE,203.695020747,241,1.10788381743,5.82572614108,8,24,delay_cause_rail_infrastructure,0.227272727273
2016,9,National,PARIS NORD,ARRAS,49.186440678,295,0.932203389831,1.45423728814,10,20,delay_cause_rail_infrastructure,0.0833333333333
2016,9,National,LILLE,PARIS NORD,63.3047945205,585,1.11301369863,0.991438356164,29,41,delay_cause_rail_infrastructure,0.361111111111
2016,9,National,MONTPELLIER,LYON PART DIEU,111.180511182,315,3.0607028754,7.50159744409,37,57,delay_cause_rail_infrastructure,0.245614035088
2016,9,National,NANTES,STRASBOURG,322.666666667,39,0.282051282051,0.974358974359,1,1,delay_cause_rail_infrastructure,0
2016,9,International,PARIS EST,FRANCFORT,102.269565217,115,1.06086956522,1.8,4,8,delay_cause_rail_infrastructure,0.166666666667
2016,9,International,STUTTGART,PARIS EST,133.815789474,190,5.62631578947,2.95263157895,63,22,delay_cause_rail_infrastructure,0.0909090909091
2017,3,National,METZ,PARIS EST,85.5064935065,309,3.56818181818,3.35064935065,67,59,delay_cause_rail_infrastructure,0.265306122449
2017,3,National,PARIS EST,NANCY,95.2006688963,300,1.17056856187,1.35117056856,16,16,delay_cause_rail_infrastructure,0.4
2017,3,National,PARIS EST,REIMS,46.9128440367,218,0.926605504587,2.03211009174,9,16,delay_cause_rail_infrastructure,0.666666666667
2017,3,National,BELLEGARDE (AIN),PARIS LYON,162.279835391,243,3.20576131687,2.19341563786,38,27,delay_cause_rail_infrastructure,0.625
2017,3,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.699570815,234,5.76394849785,4.96995708155,56,45,delay_cause_rail_infrastructure,0.243902439024
2017,3,National,MACON LOCHE,PARIS LYON,99.3140096618,207,7.85990338164,5.27053140097,85,37,delay_cause_rail_infrastructure,0.266666666667
2017,3,National,PARIS LYON,PERPIGNAN,306.930555556,144,1.23611111111,5.65972222222,9,14,delay_cause_rail_infrastructure,0.142857142857
2017,3,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.403846154,110,0.0865384615385,2.16346153846,0,9,delay_cause_rail_infrastructure,0.2
2017,3,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.4565701559,458,0.924276169265,4.17594654788,20,45,delay_cause_rail_infrastructure,0.35
2017,3,National,ANGOULEME,PARIS MONTPARNASSE,155.201680672,362,4.05042016807,4.43977591036,51,31,delay_cause_rail_infrastructure,0.285714285714
2017,3,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,201.172566372,228,1.34955752212,4.97787610619,14,16,delay_cause_rail_infrastructure,0.4375
2017,3,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,196.160714286,227,1.53571428571,4.65625,8,20,delay_cause_rail_infrastructure,0.631578947368
2017,3,National,LAVAL,PARIS MONTPARNASSE,101.97983871,250,2.36290322581,2.38306451613,21,17,delay_cause_rail_infrastructure,0.461538461538
2017,3,National,PARIS MONTPARNASSE,QUIMPER,268.903669725,218,0.0275229357798,2.40366972477,5,16,delay_cause_rail_infrastructure,0.5
2017,3,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.5481798715,469,1.63383297645,1.65952890792,26,43,delay_cause_rail_infrastructure,0.315789473684
2017,3,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,337.310344828,175,0.672413793103,7.05747126437,10,20,delay_cause_rail_infrastructure,0.5
2017,3,National,PARIS MONTPARNASSE,TOURS,75.0050505051,198,1.63636363636,2.90909090909,13,32,delay_cause_rail_infrastructure,0.25
2017,3,National,ARRAS,PARIS NORD,58.0852941176,343,3.12058823529,3.31764705882,50,62,delay_cause_rail_infrastructure,0.190476190476
2017,3,National,LYON PART DIEU,MARSEILLE ST CHARLES,106.460952381,534,4.47047619048,6.95619047619,108,106,delay_cause_rail_infrastructure,0.115789473684
2017,3,National,LYON PART DIEU,MONTPELLIER,111.182890855,351,4.59292035398,5.31563421829,69,57,delay_cause_rail_infrastructure,0.211538461538
2017,3,National,MARSEILLE ST CHARLES,LILLE,300.566666667,181,1.30555555556,6.62222222222,13,32,delay_cause_rail_infrastructure,0.21875
2017,3,National,LYON PART DIEU,RENNES,261.413043478,93,6.60869565217,7.80434782609,40,15,delay_cause_rail_infrastructure,0.4
2017,4,National,NANCY,PARIS EST,93.8639705882,275,2.04411764706,2.79411764706,16,22,delay_cause_rail_infrastructure,0.1
2017,4,National,PARIS LYON,AVIGNON TGV,159.273305085,474,1.60169491525,4.56779661017,40,62,delay_cause_rail_infrastructure,0.15
2017,4,National,PARIS LYON,BELLEGARDE (AIN),163.958974359,195,2.4,7.16923076923,16,43,delay_cause_rail_infrastructure,0.151515151515
2017,4,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,132.983050847,179,1.68926553672,2.89830508475,15,18,delay_cause_rail_infrastructure,0.222222222222
2017,4,National,PARIS LYON,DIJON VILLE,97.7156862745,409,2.30882352941,2.98529411765,47,53,delay_cause_rail_infrastructure,0.0681818181818
2017,4,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.1893203883,206,4.17475728155,2.54368932039,57,42,delay_cause_rail_infrastructure,0.233333333333
2017,4,National,PARIS LYON,NIMES,177.559602649,302,0.943708609272,6.30794701987,13,47,delay_cause_rail_infrastructure,0.173913043478
2017,4,National,PARIS LYON,PERPIGNAN,307.654761905,168,0.970238095238,8.10714285714,9,25,delay_cause_rail_infrastructure,0.28
2017,4,National,PERPIGNAN,PARIS LYON,302.355263158,152,1.71052631579,5.34868421053,22,20,delay_cause_rail_infrastructure,0.357142857143
2017,4,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.054545455,110,0.481818181818,4.41818181818,4,12,delay_cause_rail_infrastructure,0.25
2017,4,National,PARIS LYON,VALENCE ALIXAN TGV,131.697986577,298,1.01342281879,4.41610738255,15,31,delay_cause_rail_infrastructure,0.133333333333
2017,4,National,LAVAL,PARIS MONTPARNASSE,106.050691244,221,2.76497695853,3.47465437788,21,22,delay_cause_rail_infrastructure,0.611111111111
2017,4,National,PARIS MONTPARNASSE,LE MANS,60.4818401937,417,1.68765133172,3.44794188862,27,49,delay_cause_rail_infrastructure,0.548387096774
2017,4,National,PARIS MONTPARNASSE,POITIERS,108.246724891,462,1.34061135371,2.96506550218,25,44,delay_cause_rail_infrastructure,0.658536585366
2017,4,National,PARIS MONTPARNASSE,QUIMPER,274.145833333,192,2.17708333333,5.99479166667,19,17,delay_cause_rail_infrastructure,0.357142857143
2017,4,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,67.7216494845,391,3.47164948454,4.10309278351,63,77,delay_cause_rail_infrastructure,0.45
2017,4,National,MONTPELLIER,LYON PART DIEU,112.504702194,321,1.63322884013,5.70532915361,28,51,delay_cause_rail_infrastructure,0.28125
2017,4,National,MARSEILLE ST CHARLES,LILLE,300.098837209,174,1.49418604651,10.3720930233,11,53,delay_cause_rail_infrastructure,0.283018867925
2017,4,National,LILLE,MARSEILLE ST CHARLES,309.314685315,143,1.83216783217,11.5034965035,13,35,delay_cause_rail_infrastructure,0.121212121212
2017,4,National,RENNES,LYON PART DIEU,259.736842105,95,1.04210526316,4.6,4,16,delay_cause_rail_infrastructure,0.25
2017,4,National,STRASBOURG,NANTES,298.34,50,0.18,6.8,0,7,delay_cause_rail_infrastructure,0.285714285714
2017,4,International,GENEVE,PARIS LYON,190.440758294,211,2.09952606635,4.26066350711,17,41,delay_cause_rail_infrastructure,0.179487179487
2017,4,International,LAUSANNE,PARIS LYON,220.611111111,126,2.07936507937,3.80952380952,6,12,delay_cause_rail_infrastructure,0.25
2017,4,International,ZURICH,PARIS LYON,253.142857143,133,0.812030075188,3.81203007519,3,8,delay_cause_rail_infrastructure,0.25
2017,10,National,METZ,PARIS EST,85.7524429967,307,2.05445168295,3.93642779587,66,62,delay_cause_rail_infrastructure,0.254901960784
2017,10,National,PARIS EST,NANCY,95.2013422819,299,-0.609004474273,0.87774049217,20,21,delay_cause_rail_infrastructure,0.142857142857
2015,10,National,PARIS MONTPARNASSE,VANNES,196.051339286,224,0.834821428571,4.31696428571,10,13,delay_cause_rail_infrastructure,0.461538461538
2015,10,National,PARIS NORD,DUNKERQUE,119.236842105,266,0.875939849624,1.89097744361,10,19,delay_cause_rail_infrastructure,0.210526315789
2015,10,National,DUNKERQUE,PARIS NORD,120.574144487,264,0.0874524714829,2.8897338403,2,25,delay_cause_rail_infrastructure,0.24
2015,10,National,LILLE,LYON PART DIEU,190.644039735,302,2.27483443709,6.20529801325,28,35,delay_cause_rail_infrastructure,0.147058823529
2015,10,National,MARSEILLE ST CHARLES,LYON PART DIEU,100.561355311,549,2.56227106227,6.74908424908,59,86,delay_cause_rail_infrastructure,0.207792207792
2015,10,National,MARSEILLE ST CHARLES,LILLE,295.612149533,214,1.47663551402,11.8785046729,19,61,delay_cause_rail_infrastructure,0.19298245614
2015,10,National,STRASBOURG,NANTES,317.785714286,43,0.880952380952,3.40476190476,1,3,delay_cause_rail_infrastructure,0.666666666667
2015,10,National,NANTES,STRASBOURG,325.088888889,45,0.4,7.02222222222,1,1,delay_cause_rail_infrastructure,1
2015,10,International,GENEVE,PARIS LYON,173.0625,240,1.17916666667,1.14166666667,11,25,delay_cause_rail_infrastructure,0.48
2015,10,International,PARIS LYON,ZURICH,141.930722892,166,1.18072289157,3.0421686747,6,11,delay_cause_rail_infrastructure,NA
2016,2,National,NANCY,PARIS EST,92.125,264,1.01515151515,1.37121212121,14,21,delay_cause_rail_infrastructure,0.333333333333
2016,2,National,REIMS,PARIS EST,46.8578431373,204,1.1862745098,1.01470588235,9,10,delay_cause_rail_infrastructure,0.2
2016,2,National,PARIS LYON,AIX EN PROVENCE TGV,186.861826698,427,0.737704918033,3.88290398126,16,28,delay_cause_rail_infrastructure,0.260869565217
2016,2,National,PARIS LYON,ANNECY,222.567901235,162,0.469135802469,4.99382716049,3,14,delay_cause_rail_infrastructure,0.230769230769
2016,2,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.084541063,207,0.676328502415,4.52657004831,6,15,delay_cause_rail_infrastructure,0.4
2016,2,National,PARIS LYON,GRENOBLE,182.396414343,251,0.820717131474,4.70119521912,9,25,delay_cause_rail_infrastructure,0.208333333333
2016,2,National,NIMES,PARIS LYON,180.811619718,284,3.77816901408,2.78873239437,45,30,delay_cause_rail_infrastructure,0.148148148148
2016,2,National,PARIS LYON,TOULON,235.166666667,228,0.75,3.40350877193,9,16,delay_cause_rail_infrastructure,0.230769230769
2016,2,National,PARIS LYON,VALENCE ALIXAN TGV,131.122222222,270,1.12962962963,2.68888888889,12,23,delay_cause_rail_infrastructure,0.0909090909091
2016,2,National,VALENCE ALIXAN TGV,PARIS LYON,131.440265487,226,3.56194690265,2.11946902655,32,22,delay_cause_rail_infrastructure,0.238095238095
2016,2,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,208.300473186,634,2.82018927445,3.70189274448,91,48,delay_cause_rail_infrastructure,0.340425531915
2016,2,National,PARIS MONTPARNASSE,BREST,268.70631068,206,0.359223300971,2.69417475728,5,11,delay_cause_rail_infrastructure,0.454545454545
2016,2,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,197.435406699,209,0.0956937799043,1.4019138756,1,5,delay_cause_rail_infrastructure,0.25
2016,2,National,NANTES,PARIS MONTPARNASSE,136.235074627,536,1.17723880597,2.75373134328,31,33,delay_cause_rail_infrastructure,0.290322580645
2016,2,National,POITIERS,PARIS MONTPARNASSE,103.960385439,467,2.79871520343,1.75802997859,55,31,delay_cause_rail_infrastructure,0.25
2016,2,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0339805825,412,2.20145631068,2.54611650485,35,53,delay_cause_rail_infrastructure,0.31914893617
2016,2,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,329.031468531,143,0.762237762238,8.0979020979,5,22,delay_cause_rail_infrastructure,0.363636363636
2016,2,National,PARIS MONTPARNASSE,TOURS,74.9835164835,182,0.296703296703,1.77472527473,3,20,delay_cause_rail_infrastructure,0.421052631579
2016,2,National,TOURS,PARIS MONTPARNASSE,74.6062176166,193,0.310880829016,2.49740932642,4,21,delay_cause_rail_infrastructure,0.4
2016,2,National,VANNES,PARIS MONTPARNASSE,205.933189655,232,1.50862068966,3.98706896552,9,15,delay_cause_rail_infrastructure,0.214285714286
2016,2,National,ARRAS,PARIS NORD,51.4515625,320,1.184375,2.725,18,41,delay_cause_rail_infrastructure,0.305555555556
2016,2,National,PARIS NORD,DOUAI,72.7027027027,185,0.756756756757,1.87027027027,5,13,delay_cause_rail_infrastructure,0.2
2016,2,National,DUNKERQUE,PARIS NORD,120.691358025,243,0.263374485597,2.90534979424,5,18,delay_cause_rail_infrastructure,0.357142857143
2016,2,National,LILLE,LYON PART DIEU,190.957854406,261,2.83524904215,3.81609195402,30,22,delay_cause_rail_infrastructure,0.142857142857
2016,2,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.709281961,571,4.31348511384,5.43782837128,103,83,delay_cause_rail_infrastructure,0.233766233766
2016,2,National,MONTPELLIER,LYON PART DIEU,116.226537217,309,2.08737864078,4.99676375405,23,40,delay_cause_rail_infrastructure,0.162162162162
2016,2,National,MARSEILLE ST CHARLES,LILLE,303.344221106,199,1.11557788945,4.74371859296,9,24,delay_cause_rail_infrastructure,0.181818181818
2016,2,National,LILLE,MARSEILLE ST CHARLES,302.731155779,199,2.45226130653,6.22110552764,19,25,delay_cause_rail_infrastructure,0.227272727273
2016,2,International,PARIS LYON,GENEVE,173.988938053,226,0.654867256637,2.30088495575,5,14,delay_cause_rail_infrastructure,NA
2016,2,International,PARIS LYON,ITALIE,258.392523364,107,1.4953271028,5.8691588785,5,12,delay_cause_rail_infrastructure,0.0909090909091
2016,2,International,PARIS LYON,ZURICH,141.825,140,0.621428571429,2.95714285714,4,7,delay_cause_rail_infrastructure,NA
2016,2,International,ZURICH,PARIS LYON,141.5,169,2.83431952663,3.20710059172,16,17,delay_cause_rail_infrastructure,0.384615384615
2015,9,National,PARIS EST,NANCY,96.8205128205,273,1.36263736264,1.39926739927,12,14,delay_cause_rail_infrastructure,0.166666666667
2015,9,National,PARIS LYON,AIX EN PROVENCE TGV,182.435665914,444,0.889390519187,5.02708803612,16,34,delay_cause_rail_infrastructure,0.117647058824
2015,9,National,ANNECY,PARIS LYON,225.416666667,192,0.265625,3.79166666667,3,17,delay_cause_rail_infrastructure,0.176470588235
2015,9,National,PARIS LYON,AVIGNON TGV,160.80984556,519,0.805019305019,4.05212355212,19,37,delay_cause_rail_infrastructure,0.108108108108
2015,9,National,AVIGNON TGV,PARIS LYON,162.361853832,562,6.34759358289,4.60962566845,162,94,delay_cause_rail_infrastructure,0.261363636364
2015,9,National,PARIS LYON,BELLEGARDE (AIN),162.744075829,211,0.824644549763,4.75829383886,7,31,delay_cause_rail_infrastructure,0.285714285714
2015,9,National,BELLEGARDE (AIN),PARIS LYON,164.175213675,235,2.33760683761,1.44871794872,25,21,delay_cause_rail_infrastructure,0.368421052632
2015,9,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,171.044642857,113,1.63392857143,7.94642857143,8,16,delay_cause_rail_infrastructure,0.25
2015,9,National,PARIS LYON,VALENCE ALIXAN TGV,132.790492958,284,1.66549295775,3.68309859155,25,32,delay_cause_rail_infrastructure,0.0645161290323
2015,9,National,VALENCE ALIXAN TGV,PARIS LYON,133.339622642,265,8.16603773585,5.37358490566,84,35,delay_cause_rail_infrastructure,0.382352941176
2015,9,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,95.4364896074,434,1.21939953811,4.17321016166,17,38,delay_cause_rail_infrastructure,0.272727272727
2015,9,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,96.9409190372,458,3.18161925602,4.59737417943,30,35,delay_cause_rail_infrastructure,0.375
2015,9,National,PARIS MONTPARNASSE,ANGOULEME,154.834890966,321,0.420560747664,2.59501557632,8,20,delay_cause_rail_infrastructure,0.4
2015,9,National,ANGOULEME,PARIS MONTPARNASSE,153.779710145,345,4.21449275362,5.2115942029,50,49,delay_cause_rail_infrastructure,0.340909090909
2015,9,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,208.803167421,663,4.22926093514,7.92760180995,104,86,delay_cause_rail_infrastructure,0.26582278481
2015,9,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,191.596330275,218,1.12844036697,4.16513761468,13,15,delay_cause_rail_infrastructure,0.4
2015,9,National,PARIS MONTPARNASSE,LAVAL,96.6540178571,224,0.986607142857,2.57142857143,11,18,delay_cause_rail_infrastructure,0.333333333333
2015,9,National,LAVAL,PARIS MONTPARNASSE,100.823788546,227,3.82378854626,4.50660792952,25,21,delay_cause_rail_infrastructure,0.315789473684
2015,9,National,QUIMPER,PARIS MONTPARNASSE,275.558411215,214,0.345794392523,4.71495327103,2,16,delay_cause_rail_infrastructure,0.2
2015,9,National,TOURS,PARIS MONTPARNASSE,75.1407035176,199,0.402010050251,2.42211055276,4,27,delay_cause_rail_infrastructure,0.291666666667
2015,9,National,ARRAS,PARIS NORD,51,336,1.55952380952,1.72916666667,27,29,delay_cause_rail_infrastructure,0.178571428571
2015,9,National,PARIS NORD,DOUAI,67,200,0.61,1.15,5,15,delay_cause_rail_infrastructure,0.0714285714286
2015,9,National,LYON PART DIEU,MONTPELLIER,110.823033708,360,8.74157303371,12.9719101124,95,74,delay_cause_rail_infrastructure,0.222222222222
2015,9,International,PARIS EST,STUTTGART,146.125,116,2.28448275862,5.33620689655,7,18,delay_cause_rail_infrastructure,NA
2015,11,National,PARIS EST,NANCY,96.8181818182,286,0.741258741259,0.744755244755,7,14,delay_cause_rail_infrastructure,0
2015,11,National,PARIS EST,STRASBOURG,141.787878788,429,0.86013986014,4.30303030303,12,26,delay_cause_rail_infrastructure,0.115384615385
2015,11,National,AIX EN PROVENCE TGV,PARIS LYON,185.791208791,456,2.82857142857,1.29010989011,54,28,delay_cause_rail_infrastructure,0.214285714286
2015,11,National,PARIS LYON,BELLEGARDE (AIN),162.783333333,210,0.338095238095,3.65714285714,4,13,delay_cause_rail_infrastructure,0.230769230769
2015,11,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,84.2,200,0.37,1.445,4,14,delay_cause_rail_infrastructure,0.214285714286
2015,11,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.2287735849,212,3.66509433962,0.731132075472,32,20,delay_cause_rail_infrastructure,0.2
2015,11,National,MARSEILLE ST CHARLES,PARIS LYON,200.281464531,439,1.74370709382,2.62013729977,37,31,delay_cause_rail_infrastructure,0.2
2015,11,National,PERPIGNAN,PARIS LYON,308.262987013,155,3.74675324675,14.512987013,30,38,delay_cause_rail_infrastructure,0.444444444444
2015,11,National,PARIS LYON,VALENCE ALIXAN TGV,133.853790614,277,1.46931407942,4.54151624549,17,40,delay_cause_rail_infrastructure,0.179487179487
2015,11,National,VALENCE ALIXAN TGV,PARIS LYON,134.28030303,264,11.6098484848,9.64393939394,79,56,delay_cause_rail_infrastructure,0.462962962963
2015,11,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,95.1810747664,428,0.621495327103,1.97897196262,12,22,delay_cause_rail_infrastructure,0.0909090909091
2015,11,National,ANGOULEME,PARIS MONTPARNASSE,154.350148368,339,3.38575667656,3.92581602374,54,36,delay_cause_rail_infrastructure,0.277777777778
2015,11,National,BREST,PARIS MONTPARNASSE,269.100896861,223,0.130044843049,2.466367713,2,9,delay_cause_rail_infrastructure,0.111111111111
2015,11,National,LE MANS,PARIS MONTPARNASSE,56.7604856512,453,1.80353200883,2.73509933775,31,53,delay_cause_rail_infrastructure,0.326923076923
2015,11,National,QUIMPER,PARIS MONTPARNASSE,278.933673469,196,0.112244897959,1.46428571429,1,6,delay_cause_rail_infrastructure,0.333333333333
2015,11,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.9575471698,426,2.43396226415,3.14858490566,46,67,delay_cause_rail_infrastructure,0.230769230769
2015,11,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,338.950867052,176,0.797687861272,9.38150289017,6,33,delay_cause_rail_infrastructure,0.333333333333
2015,11,National,STRASBOURG,NANTES,317.261904762,42,0.238095238095,3.2619047619,0,3,delay_cause_rail_infrastructure,0.333333333333
2015,11,International,PARIS EST,STUTTGART,146.107758621,116,1.68103448276,5.56896551724,6,9,delay_cause_rail_infrastructure,NA
2015,11,International,PARIS LYON,LAUSANNE,178.333333333,60,0.05,4.36666666667,0,5,delay_cause_rail_infrastructure,NA
2015,11,International,ZURICH,PARIS LYON,140.631428571,175,1.30857142857,2.48,15,15,delay_cause_rail_infrastructure,0.2
2016,1,National,PARIS EST,REIMS,47.1941176471,170,0.223529411765,0.705882352941,3,7,delay_cause_rail_infrastructure,0.4
2016,1,National,REIMS,PARIS EST,46.7739361702,188,0.382978723404,-0.372340425532,3,7,delay_cause_rail_infrastructure,0.285714285714
2016,1,National,ANNECY,PARIS LYON,224.527932961,179,0.117318435754,2.25139664804,1,13,delay_cause_rail_infrastructure,0.230769230769
2016,1,National,AVIGNON TGV,PARIS LYON,162.727973568,454,2.75550660793,1.14977973568,54,39,delay_cause_rail_infrastructure,0.236842105263
2016,1,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,181.487447699,239,0.769874476987,4.03765690377,7,27,delay_cause_rail_infrastructure,0.153846153846
2016,1,National,MACON LOCHE,PARIS LYON,99.0805555556,180,5.24444444444,1.90555555556,53,22,delay_cause_rail_infrastructure,0.181818181818
2016,1,National,MARSEILLE ST CHARLES,PARIS LYON,198.81185567,388,1.23969072165,0.884020618557,29,17,delay_cause_rail_infrastructure,0.1875
2016,1,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.09223301,103,1.09708737864,4.60194174757,5,10,delay_cause_rail_infrastructure,0.2
2016,1,National,PARIS LYON,TOULON,232.267942584,209,0.980861244019,4.32535885167,10,17,delay_cause_rail_infrastructure,0.352941176471
2016,1,National,TOULON,PARIS LYON,237.659090909,242,3.25619834711,2.64876033058,31,22,delay_cause_rail_infrastructure,0.181818181818
2016,1,National,PARIS LYON,VALENCE ALIXAN TGV,131.282945736,258,1.00775193798,1.67441860465,8,7,delay_cause_rail_infrastructure,0.571428571429
2016,1,National,VALENCE ALIXAN TGV,PARIS LYON,131.891111111,225,3.97333333333,1.61777777778,41,23,delay_cause_rail_infrastructure,0.136363636364
2016,1,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,196.95177665,197,0.182741116751,0.390862944162,2,3,delay_cause_rail_infrastructure,0
2015,3,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.2641304348,460,0.215217391304,0.413043478261,3,23,delay_cause_rail_infrastructure,0.304347826087
2015,3,National,PARIS MONTPARNASSE,TOURS,73.8664921466,191,0.261780104712,1.52879581152,2,15,delay_cause_rail_infrastructure,0.285714285714
2015,3,National,PARIS MONTPARNASSE,VANNES,198.071052632,190,0.463157894737,5.12105263158,6,16,delay_cause_rail_infrastructure,0.4
2015,3,National,MARSEILLE ST CHARLES,LILLE,298.211267606,214,1.779342723,6.90610328638,12,31,delay_cause_rail_infrastructure,0.413793103448
