funs,pkgs,in_multiple_pkgs,contents,urls
library,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
is.na,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
add_count,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
count,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
cast_sparse,tidytext,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
match,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
rownames,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
cv.glmnet,glmnet,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
library,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
tidy,broom,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
c,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
ggplot,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
aes,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
geom_line,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
scale_x_log10,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
geom_vline,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
geom_hline,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
plot,graphics,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
tidy,broom,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
mutate,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
fct_reorder,forcats,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
ggplot,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
aes,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
geom_col,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
coord_flip,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
is.na,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
select,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
mutate,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
str_remove,stringr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
gather,tidyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
is.na,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
separate_rows,tidyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
unite,tidyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
mutate,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
is.na,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
count,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
paste0,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
bind_rows,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
add_count,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
cast_sparse,tidytext,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
match,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
rownames,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
cv.glmnet,glmnet,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
plot,graphics,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
tidy,broom,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
mutate,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
fct_reorder,forcats,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
ggplot,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
aes,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
geom_col,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
coord_flip,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
labs,ggplot,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
filter,dplyr,TRUE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
str_detect,stringr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
is.na,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
is.na,base,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
arrange,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
desc,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
select,dplyr,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
View,utils,FALSE,horror-movie-ratings.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/horror-movie-ratings.Rmd
set,(unknown),FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
library,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
theme_set,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
theme_light,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
library,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
tbl_df,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
getPR,malariaAtlas,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
filter,dplyr,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
is.na,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
group_by,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
summarize,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
sum,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
sum,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
n,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
mutate,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
ggplot,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_line,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
mutate,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
arrange,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
ggplot,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
borders,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_point,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
scale_color_gradient2,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
percent_format,scales,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
facet_wrap,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
theme_void,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
coord_map,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
labs,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
read_csv,readr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
setNames,stats,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
c,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
mutate,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
filter,dplyr,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
sample,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
unique,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
ggplot,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_line,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
scale_y_continuous,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
percent_format,scales,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
mutate,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
paste0,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
spread,tidyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
filter,dplyr,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
is.na,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
mutate,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
ggplot,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_point,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_text,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
map_data,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
filter,dplyr,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
filter,dplyr,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
inner_join,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
select,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
c,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
inner_join,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
c,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
ggplot,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_polygon,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
scale_fill_gradient2,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
percent_format,scales,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
coord_map,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
facet_wrap,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
theme_void,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
labs,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
library,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
read_csv,readr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
setNames,stats,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
c,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
filter,dplyr,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
sample,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
unique,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
ggplot,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_line,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
labs,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
library,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
library,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
inner_join,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
select,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
c,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
mutate,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
str_remove,stringr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
map_data,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
filter,dplyr,TRUE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
tbl_df,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
inner_join,dplyr,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
c,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
ggplot,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
aes,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
geom_polygon,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
scale_fill_gradient2,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
theme_void,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
labs,ggplot,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
library,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
library,base,FALSE,malaria.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/malaria.Rmd
